,scaled_input_V1,scaled_input_V2,scaled_input_V3,scaled_input_V4,scaled_input_V5,scaled_input_V6,scaled_input_V7,scaled_input_V8,scaled_input_V9,scaled_input_V10,scaled_input_V11,scaled_input_V12,scaled_input_V13,scaled_input_V14,scaled_input_V15,scaled_input_V16,scaled_input_V17,scaled_input_V18,scaled_input_V19,scaled_input_V20,scaled_input_V21,scaled_input_V22,scaled_input_V23,scaled_input_V24,scaled_input_V25,scaled_input_V26,scaled_input_V27,scaled_input_V28,scaled_input_V29,scaled_input_V30,scaled_input_V31,scaled_input_V32,scaled_input_V33,scaled_input_V34,scaled_input_V35,scaled_input_V36,scaled_input_V37,scaled_input_V38,scaled_input_V39,scaled_input_V40,scaled_input_V41,scaled_input_V42,scaled_input_V43,scaled_input_V44,scaled_input_V45,scaled_input_V46,scaled_input_V47,scaled_input_V48,scaled_input_V49,scaled_input_V50,scaled_input_V51,scaled_input_V52,scaled_input_V53,scaled_input_V54,scaled_input_target,origin_input_V1,origin_input_V2,origin_input_V3,origin_input_V4,origin_input_V5,origin_input_V6,origin_input_V7,origin_input_V8,origin_input_V9,origin_input_V10,origin_input_V11,origin_input_V12,origin_input_V13,origin_input_V14,origin_input_V15,origin_input_V16,origin_input_V17,origin_input_V18,origin_input_V19,origin_input_V20,origin_input_V21,origin_input_V22,origin_input_V23,origin_input_V24,origin_input_V25,origin_input_V26,origin_input_V27,origin_input_V28,origin_input_V29,origin_input_V30,origin_input_V31,origin_input_V32,origin_input_V33,origin_input_V34,origin_input_V35,origin_input_V36,origin_input_V37,origin_input_V38,origin_input_V39,origin_input_V40,origin_input_V41,origin_input_V42,origin_input_V43,origin_input_V44,origin_input_V45,origin_input_V46,origin_input_V47,origin_input_V48,origin_input_V49,origin_input_V50,origin_input_V51,origin_input_V52,origin_input_V53,origin_input_V54,origin_input_target,scaled_cf_V1,scaled_cf_V2,scaled_cf_V3,scaled_cf_V4,scaled_cf_V5,scaled_cf_V6,scaled_cf_V7,scaled_cf_V8,scaled_cf_V9,scaled_cf_V10,scaled_cf_V11,scaled_cf_V12,scaled_cf_V13,scaled_cf_V14,scaled_cf_V15,scaled_cf_V16,scaled_cf_V17,scaled_cf_V18,scaled_cf_V19,scaled_cf_V20,scaled_cf_V21,scaled_cf_V22,scaled_cf_V23,scaled_cf_V24,scaled_cf_V25,scaled_cf_V26,scaled_cf_V27,scaled_cf_V28,scaled_cf_V29,scaled_cf_V30,scaled_cf_V31,scaled_cf_V32,scaled_cf_V33,scaled_cf_V34,scaled_cf_V35,scaled_cf_V36,scaled_cf_V37,scaled_cf_V38,scaled_cf_V39,scaled_cf_V40,scaled_cf_V41,scaled_cf_V42,scaled_cf_V43,scaled_cf_V44,scaled_cf_V45,scaled_cf_V46,scaled_cf_V47,scaled_cf_V48,scaled_cf_V49,scaled_cf_V50,scaled_cf_V51,scaled_cf_V52,scaled_cf_V53,scaled_cf_V54,scaled_cf_target,origin_cf_V1,origin_cf_V2,origin_cf_V3,origin_cf_V4,origin_cf_V5,origin_cf_V6,origin_cf_V7,origin_cf_V8,origin_cf_V9,origin_cf_V10,origin_cf_V11,origin_cf_V12,origin_cf_V13,origin_cf_V14,origin_cf_V15,origin_cf_V16,origin_cf_V17,origin_cf_V18,origin_cf_V19,origin_cf_V20,origin_cf_V21,origin_cf_V22,origin_cf_V23,origin_cf_V24,origin_cf_V25,origin_cf_V26,origin_cf_V27,origin_cf_V28,origin_cf_V29,origin_cf_V30,origin_cf_V31,origin_cf_V32,origin_cf_V33,origin_cf_V34,origin_cf_V35,origin_cf_V36,origin_cf_V37,origin_cf_V38,origin_cf_V39,origin_cf_V40,origin_cf_V41,origin_cf_V42,origin_cf_V43,origin_cf_V44,origin_cf_V45,origin_cf_V46,origin_cf_V47,origin_cf_V48,origin_cf_V49,origin_cf_V50,origin_cf_V51,origin_cf_V52,origin_cf_V53,origin_cf_V54,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.20123563103350436,0.3248941772151898,0.6955602639979613,0.1420750863868787,0.3596101162676756,0.1782892539891926,0.50192455809864,0.03154488073921262,0.14079239224251272,0.6469298552006655,0.6498838205515453,0.6012537265896338,0.1487958977296117,0.15599171857756539,0.14805072348825324,0.6703103699421588,0.7350323425217128,0.6337742862281175,0.8403375695759233,0.33234957948467503,0.4034570187049313,0.09304707136576217,0.011615904065064783,0.01633907585679811,0.9345024824205517,0.44710177879913815,0.603708513659914,0.7136978232081462,1.0,0.36918807691147354,0.3384726324269345,0.2772117485976636,0.09883730750769897,0.26794935009529575,0.3298087962532951,0.6279042880919465,0.3594542355333694,0.03977273773243778,0.5444987450064658,0.6358585209797877,0.49896141271079986,0.14125965642182572,0.5404029584228899,0.07102152832254088,0.17441263483683037,0.4805967266107449,0.46779997400283435,0.05962945043590637,0.7196238449848449,0.7363012577405875,0.4697542965417319,0.40524436488057625,0.18544545170365745,0.053361703429722525,Y,0.201476,0.333333,0.7,0.150605,0.360204,0.299971,0.685778,0.025018,0.136533,165.112,165.853,153.425,16.6269,17.1034,16.8005,-1.0231799999999958,-1.0128299999999997,-0.9798860000000018,84.1646,-1.4257799999999987,3.51994,3.58716,0.391334,0.624254,-1.1301000000000043,0.29118400000000183,-0.29286599999999857,71.3794,1.0,-1.3245900000000006,36.4713,0.385321,3.40526,0.396249,-0.3268449999999982,-0.07090819999999075,91.6675,0.0611111,138.944,69.5858,7.265500000000001,14.464,19.114,18.5084,19.1601,0.482869,0.442659,0.0373586,183.507,-0.39308999999999344,51.2643,14.7182,0.1857,0.0952022,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3905010223388672,Y,Y,Y
0,0.20123563103350436,0.3248941772151898,0.6955602639979613,0.1420750863868787,0.3596101162676756,0.1782892539891926,0.50192455809864,0.03154488073921262,0.14079239224251272,0.6469298552006655,0.6498838205515453,0.6012537265896338,0.1487958977296117,0.15599171857756539,0.14805072348825324,0.6703103699421588,0.7350323425217128,0.6337742862281175,0.8403375695759233,0.33234957948467503,0.4034570187049313,0.09304707136576217,0.011615904065064783,0.01633907585679811,0.9345024824205517,0.44710177879913815,0.603708513659914,0.7136978232081462,1.0,0.36918807691147354,0.3384726324269345,0.2772117485976636,0.09883730750769897,0.26794935009529575,0.3298087962532951,0.6279042880919465,0.3594542355333694,0.03977273773243778,0.5444987450064658,0.6358585209797877,0.49896141271079986,0.14125965642182572,0.5404029584228899,0.07102152832254088,0.17441263483683037,0.4805967266107449,0.46779997400283435,0.05962945043590637,0.7196238449848449,0.7363012577405875,0.4697542965417319,0.40524436488057625,0.18544545170365745,0.053361703429722525,Y,0.201476,0.333333,0.7,0.150605,0.360204,0.299971,0.685778,0.025018,0.136533,165.112,165.853,153.425,16.6269,17.1034,16.8005,-1.0231799999999958,-1.0128299999999997,-0.9798860000000018,84.1646,-1.4257799999999987,3.51994,3.58716,0.391334,0.624254,-1.1301000000000043,0.29118400000000183,-0.29286599999999857,71.3794,1.0,-1.3245900000000006,36.4713,0.385321,3.40526,0.396249,-0.3268449999999982,-0.07090819999999075,91.6675,0.0611111,138.944,69.5858,7.265500000000001,14.464,19.114,18.5084,19.1601,0.482869,0.442659,0.0373586,183.507,-0.39308999999999344,51.2643,14.7182,0.1857,0.0952022,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.3847990036010742,Y,Y,Y
0,0.005777202510442658,0.04641346835443037,0.12896442692720753,0.3075427899813635,0.6840583244898613,0.023691910408333045,0.08677462659378925,0.22180575238768058,0.2729639792646948,0.3384161194275162,0.2932509015991383,0.26712888468423823,0.4265206769104105,0.4342073821402187,0.40433123601050425,0.681311823321347,0.7480867973927795,0.6509159001486979,0.5858964295220044,0.37853282179635883,0.4237433613053493,0.38504517263651006,0.3144214072633907,0.1847891179965555,0.9452053174063825,0.4362749909037912,0.6143887869143245,0.6505899622664689,1.0,0.3819479641845451,0.3234119398200958,0.05931889557536399,0.30771606573159455,0.06750543630363111,0.49535348467104773,0.6329275367551571,0.4617623348432019,0.09090899793388642,0.3967055888808296,0.45793941635696345,0.38448346238312264,0.44676198568261505,0.3424364011066237,0.5996137339226072,0.21205953302080016,0.8739224309200431,0.35866577473138905,0.06651975515717873,0.4970578937809496,0.7381473754434078,0.28593116318958095,0.7689640815664041,0.07532303844951549,0.26611479322746245,N,0.00607639,0.0583333,0.141667,0.313014,0.679254,0.0484062,0.129468,0.12,0.264706,86.5676,75.0467,68.3114,47.6607,47.6078,45.8827,0.6610489999999992,0.9895850000000006,0.9740780000000028,58.92900000000001,3.4916500000000026,5.860280000000003,14.844300000000002,10.5927,7.06009,0.3772480000000072,-0.5092610000000007,0.6584739999999953,65.0708,1.0,-0.09803179999999882,34.8547,0.0935397,10.5856,0.109694,16.9615,0.7916710000000052,117.755,0.111111,101.294,50.1424,-0.6265870000000007,45.7453,12.1147,153.073,23.2958,0.868924,0.33939,0.0406438,126.755,-0.12355700000000248,31.223100000000002,27.9261,0.075612,0.4354850000000001,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6429681777954102,N,Y,N
0,0.005777202510442658,0.04641346835443037,0.12896442692720753,0.3075427899813635,0.6840583244898613,0.023691910408333045,0.08677462659378925,0.22180575238768058,0.2729639792646948,0.3384161194275162,0.2932509015991383,0.26712888468423823,0.4265206769104105,0.4342073821402187,0.40433123601050425,0.681311823321347,0.7480867973927795,0.6509159001486979,0.5858964295220044,0.37853282179635883,0.4237433613053493,0.38504517263651006,0.3144214072633907,0.1847891179965555,0.9452053174063825,0.4362749909037912,0.6143887869143245,0.6505899622664689,1.0,0.3819479641845451,0.3234119398200958,0.05931889557536399,0.30771606573159455,0.06750543630363111,0.49535348467104773,0.6329275367551571,0.4617623348432019,0.09090899793388642,0.3967055888808296,0.45793941635696345,0.38448346238312264,0.44676198568261505,0.3424364011066237,0.5996137339226072,0.21205953302080016,0.8739224309200431,0.35866577473138905,0.06651975515717873,0.4970578937809496,0.7381473754434078,0.28593116318958095,0.7689640815664041,0.07532303844951549,0.26611479322746245,N,0.00607639,0.0583333,0.141667,0.313014,0.679254,0.0484062,0.129468,0.12,0.264706,86.5676,75.0467,68.3114,47.6607,47.6078,45.8827,0.6610489999999992,0.9895850000000006,0.9740780000000028,58.92900000000001,3.4916500000000026,5.860280000000003,14.844300000000002,10.5927,7.06009,0.3772480000000072,-0.5092610000000007,0.6584739999999953,65.0708,1.0,-0.09803179999999882,34.8547,0.0935397,10.5856,0.109694,16.9615,0.7916710000000052,117.755,0.111111,101.294,50.1424,-0.6265870000000007,45.7453,12.1147,153.073,23.2958,0.868924,0.33939,0.0406438,126.755,-0.12355700000000248,31.223100000000002,27.9261,0.075612,0.4354850000000001,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6388921737670898,N,Y,N
0,0.005777202510442658,0.04641346835443037,0.12896442692720753,0.3075427899813635,0.6840583244898613,0.023691910408333045,0.08677462659378925,0.22180575238768058,0.2729639792646948,0.3384161194275162,0.2932509015991383,0.26712888468423823,0.4265206769104105,0.4342073821402187,0.40433123601050425,0.681311823321347,0.7480867973927795,0.6509159001486979,0.5858964295220044,0.37853282179635883,0.4237433613053493,0.38504517263651006,0.3144214072633907,0.1847891179965555,0.9452053174063825,0.4362749909037912,0.6143887869143245,0.6505899622664689,1.0,0.3819479641845451,0.3234119398200958,0.05931889557536399,0.30771606573159455,0.06750543630363111,0.49535348467104773,0.6329275367551571,0.4617623348432019,0.09090899793388642,0.3967055888808296,0.45793941635696345,0.38448346238312264,0.44676198568261505,0.3424364011066237,0.5996137339226072,0.21205953302080016,0.8739224309200431,0.35866577473138905,0.06651975515717873,0.4970578937809496,0.7381473754434078,0.28593116318958095,0.7689640815664041,0.07532303844951549,0.26611479322746245,N,0.00607639,0.0583333,0.141667,0.313014,0.679254,0.0484062,0.129468,0.12,0.264706,86.5676,75.0467,68.3114,47.6607,47.6078,45.8827,0.6610489999999992,0.9895850000000006,0.9740780000000028,58.92900000000001,3.4916500000000026,5.860280000000003,14.844300000000002,10.5927,7.06009,0.3772480000000072,-0.5092610000000007,0.6584739999999953,65.0708,1.0,-0.09803179999999882,34.8547,0.0935397,10.5856,0.109694,16.9615,0.7916710000000052,117.755,0.111111,101.294,50.1424,-0.6265870000000007,45.7453,12.1147,153.073,23.2958,0.868924,0.33939,0.0406438,126.755,-0.12355700000000248,31.223100000000002,27.9261,0.075612,0.4354850000000001,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6393139362335205,N,Y,N
0,0.005777202510442658,0.04641346835443037,0.12896442692720753,0.3075427899813635,0.6840583244898613,0.023691910408333045,0.08677462659378925,0.22180575238768058,0.2729639792646948,0.3384161194275162,0.2932509015991383,0.26712888468423823,0.4265206769104105,0.4342073821402187,0.40433123601050425,0.681311823321347,0.7480867973927795,0.6509159001486979,0.5858964295220044,0.37853282179635883,0.4237433613053493,0.38504517263651006,0.3144214072633907,0.1847891179965555,0.9452053174063825,0.4362749909037912,0.6143887869143245,0.6505899622664689,1.0,0.3819479641845451,0.3234119398200958,0.05931889557536399,0.30771606573159455,0.06750543630363111,0.49535348467104773,0.6329275367551571,0.4617623348432019,0.09090899793388642,0.3967055888808296,0.45793941635696345,0.38448346238312264,0.44676198568261505,0.3424364011066237,0.5996137339226072,0.21205953302080016,0.8739224309200431,0.35866577473138905,0.06651975515717873,0.4970578937809496,0.7381473754434078,0.28593116318958095,0.7689640815664041,0.07532303844951549,0.26611479322746245,N,0.00607639,0.0583333,0.141667,0.313014,0.679254,0.0484062,0.129468,0.12,0.264706,86.5676,75.0467,68.3114,47.6607,47.6078,45.8827,0.6610489999999992,0.9895850000000006,0.9740780000000028,58.92900000000001,3.4916500000000026,5.860280000000003,14.844300000000002,10.5927,7.06009,0.3772480000000072,-0.5092610000000007,0.6584739999999953,65.0708,1.0,-0.09803179999999882,34.8547,0.0935397,10.5856,0.109694,16.9615,0.7916710000000052,117.755,0.111111,101.294,50.1424,-0.6265870000000007,45.7453,12.1147,153.073,23.2958,0.868924,0.33939,0.0406438,126.755,-0.12355700000000248,31.223100000000002,27.9261,0.075612,0.4354850000000001,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6421518325805664,N,Y,N
0,0.005777202510442658,0.04641346835443037,0.12896442692720753,0.3075427899813635,0.6840583244898613,0.023691910408333045,0.08677462659378925,0.22180575238768058,0.2729639792646948,0.3384161194275162,0.2932509015991383,0.26712888468423823,0.4265206769104105,0.4342073821402187,0.40433123601050425,0.681311823321347,0.7480867973927795,0.6509159001486979,0.5858964295220044,0.37853282179635883,0.4237433613053493,0.38504517263651006,0.3144214072633907,0.1847891179965555,0.9452053174063825,0.4362749909037912,0.6143887869143245,0.6505899622664689,1.0,0.3819479641845451,0.3234119398200958,0.05931889557536399,0.30771606573159455,0.06750543630363111,0.49535348467104773,0.6329275367551571,0.4617623348432019,0.09090899793388642,0.3967055888808296,0.45793941635696345,0.38448346238312264,0.44676198568261505,0.3424364011066237,0.5996137339226072,0.21205953302080016,0.8739224309200431,0.35866577473138905,0.06651975515717873,0.4970578937809496,0.7381473754434078,0.28593116318958095,0.7689640815664041,0.07532303844951549,0.26611479322746245,N,0.00607639,0.0583333,0.141667,0.313014,0.679254,0.0484062,0.129468,0.12,0.264706,86.5676,75.0467,68.3114,47.6607,47.6078,45.8827,0.6610489999999992,0.9895850000000006,0.9740780000000028,58.92900000000001,3.4916500000000026,5.860280000000003,14.844300000000002,10.5927,7.06009,0.3772480000000072,-0.5092610000000007,0.6584739999999953,65.0708,1.0,-0.09803179999999882,34.8547,0.0935397,10.5856,0.109694,16.9615,0.7916710000000052,117.755,0.111111,101.294,50.1424,-0.6265870000000007,45.7453,12.1147,153.073,23.2958,0.868924,0.33939,0.0406438,126.755,-0.12355700000000248,31.223100000000002,27.9261,0.075612,0.4354850000000001,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639427900314331,N,Y,N
0,0.2637234352384726,0.3333336708860759,0.9999999999999999,0.8635007847054368,0.43762819034636563,0.17969962977912057,0.6744359178010448,0.023724478252396347,0.2345735537207127,0.24945256118182058,0.14917216534153802,0.11527044420821635,0.3587884699712734,0.31482265169687074,0.2698399689807716,0.6870117544083113,0.7633637656839392,0.6873778725233465,0.4438332243972712,0.4483092513371495,0.46548052143928903,0.367655717846758,0.11173629765950814,0.2201451596861242,0.9484382971354055,0.4420219986230572,0.6073641401298914,0.6990247403642106,1.0,0.2357112168287281,0.031038395626880183,0.26241155936672605,0.3748013714887211,0.45652212689420746,0.3333414204883317,0.6394136528971439,0.9933252176319948,0.6036931908251548,0.1307756515356282,0.18381438590005014,0.42306693666068074,0.49072202201322357,0.5776668189895438,0.9607222593178664,0.37507350598516226,0.5002245508676995,0.2240395579636399,0.02731683245317584,0.6479503299685918,0.7466209908362951,0.09045613877189645,0.3244449932372501,0.5258128165051579,0.5972154733596315,Y,0.263945,0.341667,1.0,0.858695,0.436924,0.302266,0.916947,0.0211139,0.227477,63.9184,38.3612,29.6276,40.0921,34.5181,30.6209,1.533659999999997,3.332910000000005,5.130360000000003,44.8391,10.9212,10.675300000000002,14.173900000000001,3.76434,8.41091,0.8325690000000056,-0.08437379999999824,0.0327571000000045,69.9126,1.0,-14.155199999999999,3.47161,0.365502,12.8917,0.6658330000000001,0.042077900000001014,1.905450000000009,253.298,0.6125,33.5489,20.1854,2.033349999999999,50.2465,20.4315,245.001,41.2037,0.502134,0.211999,0.0219524,165.231,1.1135899999999994,9.91156,11.7841,0.525961,0.9650559999999999,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.398197889328003,Y,Y,Y
0,0.2637234352384726,0.3333336708860759,0.9999999999999999,0.8635007847054368,0.43762819034636563,0.17969962977912057,0.6744359178010448,0.023724478252396347,0.2345735537207127,0.24945256118182058,0.14917216534153802,0.11527044420821635,0.3587884699712734,0.31482265169687074,0.2698399689807716,0.6870117544083113,0.7633637656839392,0.6873778725233465,0.4438332243972712,0.4483092513371495,0.46548052143928903,0.367655717846758,0.11173629765950814,0.2201451596861242,0.9484382971354055,0.4420219986230572,0.6073641401298914,0.6990247403642106,1.0,0.2357112168287281,0.031038395626880183,0.26241155936672605,0.3748013714887211,0.45652212689420746,0.3333414204883317,0.6394136528971439,0.9933252176319948,0.6036931908251548,0.1307756515356282,0.18381438590005014,0.42306693666068074,0.49072202201322357,0.5776668189895438,0.9607222593178664,0.37507350598516226,0.5002245508676995,0.2240395579636399,0.02731683245317584,0.6479503299685918,0.7466209908362951,0.09045613877189645,0.3244449932372501,0.5258128165051579,0.5972154733596315,Y,0.263945,0.341667,1.0,0.858695,0.436924,0.302266,0.916947,0.0211139,0.227477,63.9184,38.3612,29.6276,40.0921,34.5181,30.6209,1.533659999999997,3.332910000000005,5.130360000000003,44.8391,10.9212,10.675300000000002,14.173900000000001,3.76434,8.41091,0.8325690000000056,-0.08437379999999824,0.0327571000000045,69.9126,1.0,-14.155199999999999,3.47161,0.365502,12.8917,0.6658330000000001,0.042077900000001014,1.905450000000009,253.298,0.6125,33.5489,20.1854,2.033349999999999,50.2465,20.4315,245.001,41.2037,0.502134,0.211999,0.0219524,165.231,1.1135899999999994,9.91156,11.7841,0.525961,0.9650559999999999,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.4099650382995605,Y,Y,Y
0,0.2637234352384726,0.3333336708860759,0.9999999999999999,0.8635007847054368,0.43762819034636563,0.17969962977912057,0.6744359178010448,0.023724478252396347,0.2345735537207127,0.24945256118182058,0.14917216534153802,0.11527044420821635,0.3587884699712734,0.31482265169687074,0.2698399689807716,0.6870117544083113,0.7633637656839392,0.6873778725233465,0.4438332243972712,0.4483092513371495,0.46548052143928903,0.367655717846758,0.11173629765950814,0.2201451596861242,0.9484382971354055,0.4420219986230572,0.6073641401298914,0.6990247403642106,1.0,0.2357112168287281,0.031038395626880183,0.26241155936672605,0.3748013714887211,0.45652212689420746,0.3333414204883317,0.6394136528971439,0.9933252176319948,0.6036931908251548,0.1307756515356282,0.18381438590005014,0.42306693666068074,0.49072202201322357,0.5776668189895438,0.9607222593178664,0.37507350598516226,0.5002245508676995,0.2240395579636399,0.02731683245317584,0.6479503299685918,0.7466209908362951,0.09045613877189645,0.3244449932372501,0.5258128165051579,0.5972154733596315,Y,0.263945,0.341667,1.0,0.858695,0.436924,0.302266,0.916947,0.0211139,0.227477,63.9184,38.3612,29.6276,40.0921,34.5181,30.6209,1.533659999999997,3.332910000000005,5.130360000000003,44.8391,10.9212,10.675300000000002,14.173900000000001,3.76434,8.41091,0.8325690000000056,-0.08437379999999824,0.0327571000000045,69.9126,1.0,-14.155199999999999,3.47161,0.365502,12.8917,0.6658330000000001,0.042077900000001014,1.905450000000009,253.298,0.6125,33.5489,20.1854,2.033349999999999,50.2465,20.4315,245.001,41.2037,0.502134,0.211999,0.0219524,165.231,1.1135899999999994,9.91156,11.7841,0.525961,0.9650559999999999,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,1.0,0.9926711,0.989939,1.6370801,1.35321,0.50849,0.969747,254.99998,255.0,255.0,111.743,109.643,113.478,49.4495,39.630398,40.766,99.99999,69.6633,72.340294,38.5521,33.6895,38.2062,8.09433,41.168003,35.0066,99.9997,1.0,59.3129,107.479,1.3532101,34.383297,1.44279,69.6633,63.824398,255.00002,1.0,254.98201,109.38,41.807,102.393,35.3635,254.99998,109.855,0.9926711,0.946257,0.485714,255.00002,38.106903,109.074,36.3158,0.99999994,1.6092799,N,1.390977144241333,Y,Y,Y
