RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.707691903,59,2,1.089054793,7500.0,13,0,4,0,0
0.992015968,50,1,0.190188411,2812.0,8,0,0,0,1
0.735741631,40,0,0.488806177,18000.0,13,0,4,0,3
0.066590182,73,0,0.487640033,10800.0,25,0,2,0,0
0.005971329,54,0,0.280197575,4453.0,13,0,1,0,2
0.28711917,65,0,0.242859397,19010.0,13,0,2,0,1
0.876273104,29,1,0.036385446,2500.0,2,3,0,0,0
0.476315597,58,1,0.376745621,12960.0,16,1,2,0,1
0.009999813,70,0,0.047696737,10419.0,8,0,0,0,0
0.280904787,29,0,0.134511914,1300.0,4,1,0,0,0
0.934374143,67,1,0.735373473,14083.0,22,0,2,0,1
0.089911904,36,0,0.257773689,5434.0,9,0,0,0,2
0.291929021,47,0,0.449002958,10480.0,15,0,2,0,0
0.133671007,70,0,0.197512667,10854.0,8,0,1,0,0
0.926651373,30,1,0.227790433,3950.0,8,0,0,0,0
1.083444415,45,0,0.109372283,5750.0,11,1,0,0,0
1.055948293,37,2,0.189927584,3037.0,7,1,0,0,4
0.9999999,57,0,1.49015544,964.0,5,0,1,0,0
0.270248159,31,0,0.07571169,1650.0,3,0,0,0,0
0.023026814,35,0,0.000666556,6000.0,4,0,0,0,0
0.654859219,22,0,0.142605116,3400.0,3,0,0,1,1
0.053929738,39,0,829.5,1.0,7,0,2,0,2
0.064576202,77,0,0.629434954,1521.0,17,0,1,0,0
0.194661948,53,0,0.439638572,6750.0,15,1,1,0,0
1.018059639,73,1,0.415401703,2700.0,7,0,1,0,0
1.067104903,33,1,0.235031664,6947.0,9,0,0,4,2
0.160183982,62,0,0.356766801,3228.0,4,0,1,0,0
0.044582266,42,0,0.179631365,3200.0,5,0,0,0,0
0.917445797,48,1,0.386426096,8368.0,10,0,1,0,1
0.932133483,65,3,1.201534733,2475.0,6,0,2,0,0
0.786069652,31,0,0.123438281,2000.0,2,0,0,0,2
0.073525062,45,0,0.485348803,13445.0,8,0,4,0,1
0.817647794,34,0,0.648018093,8400.0,11,0,1,0,3
0.0,51,0,0.132575373,9850.0,7,0,1,0,0
0.87367909,69,1,0.443901355,4500.0,11,0,0,0,0
0.676107964,33,0,0.785552022,2200.0,4,0,1,0,1
0.877900241,50,0,0.230450609,15933.0,9,0,1,0,5
0.0,27,1,0.179410295,2000.0,5,0,0,1,0
0.9999999,33,2,0.103498971,3400.0,1,2,0,0,1
0.9999999,27,0,0.081530782,600.0,2,0,0,2,1
0.731036091,60,2,0.359737807,9000.0,17,1,2,0,0
1.001536098,46,0,0.23716252,7555.0,5,1,1,0,1
0.005449223,63,0,0.482445943,4300.0,21,0,1,0,0
0.0,28,0,0.0,2250.0,1,1,0,1,1
0.784053156,34,0,0.077909828,5300.0,3,3,0,0,0
0.981145374,27,1,0.228254948,5506.0,5,4,1,0,1
1.115512773,25,2,0.426594927,1300.0,5,3,0,1,0
0.17565864,53,1,0.654369628,5583.0,16,0,4,0,3
0.099330913,59,0,0.100816531,6000.0,22,0,0,0,1
0.329720663,48,0,0.257055314,6200.0,5,0,1,0,1
0.290300964,67,0,0.325188175,9166.0,16,0,2,0,1
0.021419925,78,0,0.228466867,7650.0,6,0,2,0,0
0.9999999,58,6,3.972309396,5416.0,12,0,9,1,0
0.619591259,76,0,0.39610065,6000.0,12,0,1,1,2
0.130173535,50,0,0.682513773,4900.0,10,0,1,0,0
0.950161405,28,0,1.398000909,2200.0,11,0,2,0,0
0.208400868,50,0,0.31342997,10416.0,10,0,1,0,2
0.930003955,36,0,0.849439564,3300.0,6,0,2,0,3
0.9999999,52,0,1.216195373,3889.0,8,0,1,0,0
0.485844935,34,0,0.522042411,3583.0,9,0,0,0,0
0.091592673,38,0,0.244783681,15000.0,6,0,3,0,1
0.930738409,48,0,0.56473921,6000.0,13,1,1,0,1
0.044538263,53,0,0.421710409,5600.0,13,0,1,1,2
0.630347828,50,2,0.74167069,8283.0,9,0,2,0,0
0.716916601,35,0,0.021450645,5500.0,4,0,0,1,3
0.709488023,41,1,0.51655365,5013.0,6,0,1,0,4
0.9999999,34,0,0.739622642,5299.0,4,0,2,0,1
0.033268555,46,0,0.437767634,21250.0,15,0,2,0,0
1.419084462,38,1,0.266027759,3025.0,7,0,0,2,2
0.122500061,42,0,0.506412605,2728.0,7,0,1,0,1
0.080200618,60,0,0.26387026,8200.0,12,0,1,0,2
1.092091314,42,3,0.564477714,8816.0,16,2,2,0,0
0.0,46,0,0.001476832,5416.0,3,0,0,0,0
0.065793421,69,0,0.551149617,3000.0,12,3,1,0,0
0.531490869,44,0,0.373803742,7000.0,10,0,2,0,5
0.158058065,38,0,0.203689816,6666.0,12,0,2,0,0
0.756899693,51,0,0.456517638,5300.0,7,0,1,0,1
0.022209741,47,0,0.169024784,10530.0,6,0,1,0,0
0.9999999,29,0,0.0,2100.0,0,2,0,0,2
0.718705378,28,0,0.170125614,3661.0,4,0,0,0,1
0.515894979,52,0,0.717052632,4749.0,8,0,1,0,2
0.104620566,34,2,0.165922144,4700.0,8,0,0,0,0
1.004167498,62,1,0.483865987,6476.0,16,0,1,0,0
1.007420662,38,1,1.781954887,664.0,8,3,0,0,2
0.501214074,62,1,0.330667333,4000.0,17,0,0,1,0
0.140061424,71,0,0.533064375,5700.0,7,0,1,0,1
0.650047939,48,0,0.3122611,3400.0,15,0,0,0,3
0.965897196,52,2,0.550931134,8000.0,11,0,2,1,0
0.999725576,53,1,0.036740815,4000.0,3,0,0,0,0
0.513582881,49,1,2.30620985,1400.0,16,0,1,0,0
0.17279136,52,0,0.273903328,8502.0,6,0,1,0,1
0.944140781,30,0,0.343503419,1900.0,4,2,0,1,1
0.372048304,55,0,0.121141863,6900.0,6,2,0,2,2
0.181019332,52,0,0.948694596,3293.0,11,0,2,0,0
0.02557082,39,0,0.552154903,1600.0,10,0,1,0,1
1.115537849,66,0,0.195248249,3282.0,2,0,0,2,1
0.443164529,23,0,0.074299635,820.0,3,0,0,0,0
0.914034386,55,0,0.523095381,3333.0,5,1,1,0,2
0.9999999,53,1,0.523369158,4000.0,6,4,2,0,1
0.441679749,46,3,0.56135966,4000.0,14,0,1,0,3
0.0,28,0,0.008972268,2451.0,1,0,0,0,0
0.116587117,68,0,0.225649814,3500.0,8,0,1,0,0
0.203512976,41,0,0.561815106,13596.0,15,0,6,0,0
0.278554848,49,0,0.084525055,8600.0,4,0,0,0,0
0.034334193,50,0,0.257105568,6895.0,9,0,1,0,1
0.0,45,0,0.034640383,14000.0,3,0,0,0,1
0.641697878,46,2,0.102651459,6750.0,2,0,0,0,1
0.874666212,48,0,0.632637992,5416.0,8,0,2,0,4
0.166987155,67,0,0.124175165,5000.0,5,0,1,0,0
1.976744186,46,1,0.116823765,3500.0,2,2,0,0,0
0.592266713,38,0,0.458188282,13500.0,13,0,4,0,3
0.412725858,68,1,0.410196601,3000.0,10,0,1,1,0
0.529132499,46,3,0.278266051,13425.0,15,0,1,1,1
0.371749558,39,0,0.277538355,5800.0,18,0,1,0,0
0.753522194,38,0,0.130059191,6250.0,8,0,0,1,3
0.968031968,42,1,0.622810765,2340.0,5,2,0,0,1
0.277341769,64,0,0.353013999,10500.0,17,0,2,0,0
0.777521893,33,0,0.437656604,8380.0,10,0,1,0,3
0.906241556,49,2,0.154886244,12350.0,6,0,2,0,0
0.189962008,26,0,0.99760096,2500.0,6,0,2,0,0
0.101801205,50,0,0.252499667,7500.0,18,0,1,0,1
0.043590564,78,1,0.146463384,4000.0,9,0,1,0,0
0.326900476,73,0,0.504890679,3475.0,6,0,1,0,0
0.417561248,49,0,1.012634454,5856.0,21,0,5,0,0
0.086460416,27,0,1.055530875,2250.0,7,0,2,0,0
0.397633531,39,0,0.23673687,3750.0,4,0,0,0,0
0.9999999,25,0,0.154211447,4000.0,3,0,0,0,0
1.019993336,39,0,0.630441309,3330.0,9,0,0,0,2
0.9999999,34,1,0.136099419,4988.0,2,1,1,0,2
0.26454556,42,0,0.312364966,12033.0,11,0,2,0,2
1.054011572,38,2,1.732909974,2676.0,12,0,2,2,0
0.53002611,36,0,0.331524068,7000.0,7,0,1,0,1
0.981672776,58,1,0.923397169,1200.0,10,9,0,1,1
0.046882359,63,0,0.476479266,6100.0,11,0,2,0,1
0.085942845,55,0,0.006347527,7561.0,5,0,0,0,0
0.783875453,56,1,1.030062394,3525.0,8,0,1,0,0
0.520593606,38,0,1.808869457,1600.0,6,0,2,0,0
0.962025316,27,1,272.0,0.0,2,2,0,0,0
0.07375705,32,0,0.170369704,11116.0,5,0,2,0,0
0.012244313,67,0,0.175206198,4000.0,7,0,1,0,0
0.546625459,40,1,0.098308891,14250.0,4,1,0,0,0
0.0,63,1,0.287806336,3345.0,11,0,2,0,1
0.333931904,40,1,0.653856186,11500.0,13,0,6,0,1
0.000879386,37,0,0.400859914,10000.0,11,0,2,0,3
0.599975053,59,2,0.412090448,6500.0,18,2,0,0,0
0.9999999,29,0,0.869278169,2271.0,4,1,1,1,1
0.9999999,38,1,0.10426089,4200.0,3,0,0,0,0
0.213299431,58,0,0.744167498,5014.0,16,0,2,0,0
0.9999999,26,0,1.181699346,764.0,3,2,0,0,0
0.013132517,68,0,0.155890938,16100.0,8,0,2,0,1
1.054310073,53,10,0.331619537,3500.0,7,3,0,1,0
0.819911869,55,1,0.736346516,2123.0,18,0,1,0,1
0.9999999,53,0,0.096390361,10000.0,3,0,1,0,3
0.185032169,56,1,0.467704114,9381.0,12,0,4,1,0
0.042009598,70,0,0.148170366,5000.0,4,0,1,0,0
0.454670803,30,0,0.052378664,2080.0,6,3,0,0,0
0.831411239,46,0,0.432589825,9100.0,6,0,2,0,2
0.991850547,44,2,1.006666213,14700.0,24,0,5,0,2
1.136395453,64,1,1.748148656,14583.0,13,0,4,0,1
0.00411758,41,2,0.866853259,2500.0,9,0,2,0,0
