V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
16.0,1.0,50.0,34,72.0,62.0,64.0,49,272.0,2.0,7,49.0,4,2,1,3,8,8,31.0,1,2.0,434.0,1,5,1.0,1,0,1.0,6,6,1
4.0,209.0,40.0,52,8.0,30.0,19.0,48,98.0,1.0,5,30.0,7,2,4,3,8,8,12.0,2,2.0,11.0,1,8,34.0,3,1,0.0,6,0,20
0.0,1.0,35.0,2,1592.0,55.0,63.0,44,354.0,0.0,8,3.0,3,2,1,1,9,6,0.0,1,20.0,49.0,4,8,44.0,2,1,7.0,7,0,0
9.0,1.0,2.0,7,27.0,4.0,9.0,9,7.0,2.0,2,4.0,3,2,4,0,9,6,1.0,3,4.0,72.0,1,3,1.0,0,0,57.0,6,4,1
2.0,0.0,7.0,4,741.0,5.0,8.0,8,85.0,1.0,3,4.0,7,2,1,0,9,7,5.0,2,0.0,0.0,8,5,7.0,7,1,5.0,6,4,1
1.0,4.0,2.0,2,2.0,2.0,143.0,2,30.0,1.0,16,2.0,7,2,6,3,8,9,4.0,3,0.0,26.0,1,10,1.0,1,1,2.0,8,1,1
0.0,79.0,7.0,8,10432.0,156.0,2.0,17,116.0,0.0,1,8.0,7,2,0,3,9,6,0.0,3,22.0,93.0,8,8,7.0,0,1,22.0,7,0,6
14.0,1.0,1.0,7,8.0,2.0,14.0,34,55.0,3.0,3,2.0,4,2,1,3,9,8,3.0,2,1.0,48.0,1,3,3.0,1,1,40.0,8,0,1
0.0,175.0,2.0,2,8593.0,350.0,1.0,19,166.0,0.0,1,2.0,4,2,7,3,9,2,2.0,3,0.0,7.0,1,8,4.0,3,0,1.0,6,0,8
1.0,560.0,1.0,1,1.0,0.0,26.0,2,7.0,1.0,2,0.0,7,2,1,2,9,8,0.0,3,6.0,119.0,6,10,1.0,1,1,15.0,8,2,0
2.0,0.0,9.0,3,169.0,6.0,2.0,9,117.0,1.0,1,3.0,4,2,1,1,5,8,441.0,3,45.0,193.0,1,3,11.0,0,0,25.0,6,4,7
1.0,1.0,1.0,7,1431.0,61.0,2.0,42,119.0,0.0,1,14.0,7,2,3,1,9,6,0.0,3,8.0,10.0,1,5,4.0,3,3,2.0,6,1,1
1.0,5.0,3.0,6,2.0,6.0,2.0,6,17.0,1.0,2,6.0,3,2,0,3,1,5,2.0,3,11.0,51.0,0,8,63.0,1,0,6.0,6,0,1
4.0,16.0,13.0,4,806.0,83.0,4.0,16,19.0,2.0,2,4.0,7,2,1,1,9,6,1.0,3,15.0,121.0,1,3,2.0,3,1,0.0,5,3,0
3.0,0.0,31.0,27,72.0,40.0,26.0,40,72.0,1.0,4,38.0,3,2,6,3,9,6,0.0,3,25.0,39.0,1,8,7.0,4,1,0.0,1,0,1
4.0,221.0,1.0,9,4.0,1.0,4.0,17,17.0,2.0,2,1.0,3,2,0,0,8,6,16.0,3,12.0,500.0,1,0,44.0,1,1,8.0,8,1,18
0.0,-1.0,6.0,5,7770.0,106.0,4.0,6,53.0,0.0,1,5.0,9,2,1,3,9,6,6.0,0,5.0,608.0,1,8,1.0,3,0,39.0,8,1,0
0.0,-1.0,16.0,3,6948.0,225.0,6.0,5,9.0,0.0,1,3.0,7,2,1,1,9,8,4.0,0,32.0,3.0,1,3,1.0,1,0,8.0,7,1,2
0.0,61.0,2.0,2,1452.0,112.0,77.0,27,639.0,0.0,5,2.0,7,2,1,0,8,1,10.0,2,31.0,0.0,7,5,0.0,4,0,5.0,6,0,1
2.0,59.0,2.0,1,36.0,1.0,76.0,2,21.0,1.0,9,1.0,7,2,1,2,8,6,1.0,1,16.0,17.0,1,8,91.0,0,0,3.0,4,1,1
0.0,51.0,1.0,8,10097.0,197.0,3.0,2,196.0,0.0,1,11.0,7,2,0,3,9,3,2.0,0,11.0,51.0,8,8,3.0,2,0,22.0,2,1,0
0.0,18.0,28.0,7,28.0,233.0,3.0,19,21.0,0.0,1,7.0,4,2,0,3,5,6,3.0,2,11.0,62.0,6,8,41.0,1,1,2.0,7,0,0
1.0,179.0,5.0,6,2.0,0.0,2.0,5,28.0,1.0,1,0.0,7,2,1,3,9,1,3.0,0,25.0,8.0,1,10,1.0,1,0,23.0,6,1,3
1.0,52.0,6.0,3,861.0,12.0,35.0,12,43.0,1.0,3,3.0,5,2,1,2,9,7,7.0,2,6.0,44.0,0,8,4.0,3,1,0.0,6,1,4
0.0,37.0,2.0,1,6992.0,248.0,10.0,3,19.0,0.0,2,1.0,3,2,1,2,9,8,0.0,0,12.0,855.0,1,8,12.0,1,0,5.0,6,1,3
0.0,1.0,2.0,2,3867.0,20.0,14.0,6,150.0,0.0,5,2.0,4,2,1,2,9,6,0.0,3,2.0,0.0,5,10,0.0,3,1,16.0,2,2,4
2.0,0.0,12.0,10,411.0,30.0,2.0,24,65.0,2.0,2,10.0,7,2,0,0,9,7,1.0,1,2.0,2.0,5,8,25.0,3,0,18.0,6,0,4
1.0,214.0,1.0,10,43.0,24.0,7.0,9,256.0,1.0,4,10.0,3,2,6,3,9,7,0.0,3,37.0,5.0,1,3,0.0,5,1,21.0,2,1,2
0.0,0.0,71.0,27,1546.0,159.0,20.0,36,146.0,0.0,6,30.0,4,2,1,1,9,8,14.0,3,2.0,5.0,1,3,24.0,1,2,21.0,8,2,0
2.0,28.0,1.0,19,0.0,0.0,42.0,23,43.0,1.0,7,0.0,4,2,1,3,9,8,27.0,2,20.0,149.0,1,8,93.0,1,1,2.0,7,0,0
18.0,64.0,60.0,15,2.0,3.0,110.0,15,26.0,1.0,5,3.0,3,2,1,3,9,1,5.0,2,20.0,35.0,4,5,4.0,2,0,37.0,4,1,6
1.0,10.0,7.0,15,648.0,15.0,15.0,16,71.0,1.0,7,15.0,6,2,1,3,9,6,3.0,2,6.0,6.0,8,10,0.0,2,0,4.0,6,5,2
0.0,4.0,3.0,4,2580.0,15.0,1.0,7,12.0,0.0,1,4.0,3,2,7,3,8,7,2.0,3,3.0,164.0,0,8,8.0,1,0,20.0,6,1,0
6.0,1.0,9.0,21,4.0,8.0,72.0,48,850.0,2.0,23,8.0,7,2,3,3,8,1,0.0,3,7.0,17.0,1,8,13.0,5,1,5.0,7,1,0
2.0,642.0,1.0,2,1458.0,2.0,134.0,2,517.0,0.0,31,2.0,5,2,1,3,1,6,0.0,3,0.0,26.0,1,10,2.0,0,0,57.0,6,0,5
1.0,0.0,83.0,43,152.0,112.0,1.0,39,43.0,1.0,1,43.0,3,2,7,2,9,6,132.0,3,2.0,13.0,1,5,20.0,5,0,4.0,1,8,2
6.0,47.0,10.0,10,38.0,10.0,96.0,11,109.0,1.0,3,10.0,7,2,3,3,1,7,4.0,2,5.0,5.0,1,8,0.0,0,0,2.0,6,11,1
7.0,192.0,1.0,3,46.0,3.0,67.0,2,65.0,1.0,11,3.0,9,2,1,1,9,6,10.0,3,3.0,23.0,1,3,41.0,6,1,2.0,7,0,1
1.0,2.0,37.0,6,1062.0,17.0,227.0,8,231.0,1.0,38,7.0,7,2,6,0,1,6,15.0,3,16.0,0.0,1,10,2.0,1,0,236.0,6,3,1
1.0,1.0,7.0,10,920.0,11.0,23.0,7,34.0,1.0,2,10.0,9,2,1,0,9,6,1.0,3,4.0,162.0,2,3,1.0,0,1,0.0,5,1,2
0.0,2.0,5.0,5,4893.0,65.0,35.0,20,194.0,0.0,12,5.0,6,2,1,3,9,6,27.0,1,1.0,6.0,1,0,5.0,7,0,1.0,6,0,1
1.0,1079.0,2.0,0,72.0,4.0,5.0,4,110.0,1.0,4,2.0,9,2,1,2,9,8,0.0,3,16.0,37.0,1,5,278.0,1,0,0.0,9,5,1
0.0,6.0,11.0,11,3771.0,60.0,3.0,11,84.0,0.0,2,11.0,7,2,1,3,9,7,4.0,2,3.0,13.0,2,8,0.0,4,1,0.0,6,3,1
1.0,5.0,6.0,22,119.0,33.0,1.0,30,84.0,1.0,1,33.0,7,2,7,3,9,6,0.0,1,32.0,370.0,1,10,1.0,2,0,47.0,6,0,6
7.0,0.0,2.0,7,0.0,4.0,7.0,6,7.0,1.0,1,3.0,4,2,6,3,1,5,1.0,3,12.0,3.0,8,8,0.0,1,0,54.0,6,5,1
8.0,17.0,10.0,17,1.0,4.0,8.0,17,17.0,2.0,2,4.0,3,2,1,3,9,6,12.0,0,15.0,671.0,3,10,0.0,4,1,2.0,6,1,6
15.0,0.0,27.0,3,5.0,0.0,19.0,14,21.0,1.0,2,0.0,6,2,1,1,9,6,1.0,3,1.0,18.0,5,8,3.0,1,0,0.0,2,13,26
1.0,1.0,34.0,3,796.0,75.0,1.0,3,3.0,1.0,1,3.0,7,2,7,0,9,6,9.0,3,19.0,3.0,0,8,2.0,2,0,0.0,6,1,2
2.0,83.0,57.0,10,12.0,5.0,2.0,15,11.0,1.0,1,5.0,0,2,1,3,9,6,0.0,3,4.0,31.0,8,8,3.0,1,1,0.0,9,8,60
8.0,414.0,7.0,8,8.0,2.0,23.0,11,46.0,1.0,4,2.0,7,2,3,0,1,7,11.0,3,12.0,0.0,1,8,23.0,4,0,1.0,6,0,2
2.0,0.0,29.0,1,436.0,15.0,2.0,17,22.0,1.0,1,15.0,3,2,0,1,9,7,28.0,3,14.0,7.0,0,10,12.0,20,2,12.0,7,1,0
0.0,475.0,3.0,1,1496.0,16.0,5.0,6,7.0,0.0,1,1.0,7,2,1,2,9,6,5.0,3,6.0,14.0,1,8,10.0,2,1,4.0,8,2,1
2.0,508.0,4.0,2,10.0,2.0,20.0,2,4.0,1.0,7,2.0,6,2,1,1,9,6,10.0,3,9.0,7.0,1,6,0.0,4,1,1.0,6,2,5
2.0,3.0,1.0,4,969.0,8.0,2.0,7,6.0,1.0,1,4.0,7,2,4,3,8,7,18.0,3,3.0,188.0,5,5,20.0,7,1,0.0,8,6,4
4.0,0.0,3.0,2,231.0,15.0,4.0,13,12.0,1.0,1,2.0,4,2,1,3,9,7,4.0,3,18.0,1.0,8,3,0.0,1,1,1.0,2,8,0
0.0,18.0,21.0,20,1260.0,69.0,1.0,43,41.0,0.0,1,20.0,3,2,1,3,9,6,12.0,1,7.0,186.0,0,8,37.0,2,0,0.0,7,2,4
11.0,177.0,95.0,37,8.0,2.0,44.0,41,195.0,1.0,5,2.0,3,2,3,2,9,6,63.0,2,7.0,1.0,0,3,3.0,0,1,0.0,8,7,0
4.0,29.0,19.0,0,0.0,0.0,8.0,0,0.0,1.0,2,0.0,4,2,5,3,9,5,6.0,0,0.0,37.0,1,10,3.0,4,1,0.0,9,4,9
1.0,1.0,10.0,11,37.0,21.0,18.0,22,25.0,1.0,6,8.0,4,2,1,1,1,8,1.0,0,0.0,1.0,4,8,36.0,1,1,8.0,8,0,0
1.0,15.0,34.0,6,7.0,3.0,5.0,7,14.0,1.0,3,3.0,9,2,1,2,9,6,3.0,3,2.0,114.0,1,8,1.0,1,1,1.0,6,1,1
29.0,1.0,373.0,17,0.0,1.0,16.0,43,17.0,1.0,1,1.0,3,2,1,0,9,2,3.0,2,6.0,59.0,1,10,6.0,1,0,9.0,6,1,1
5.0,0.0,5.0,10,4.0,1.0,123.0,46,964.0,2.0,32,1.0,7,2,4,1,9,8,7.0,2,9.0,3.0,1,10,40.0,3,1,16.0,7,1,7
1.0,93.0,5.0,19,11.0,13.0,2.0,38,35.0,1.0,2,13.0,9,2,1,0,9,6,18.0,3,11.0,823.0,2,7,2.0,1,1,39.0,6,0,2
1.0,0.0,16.0,0,5.0,16.0,1.0,1,0.0,1.0,1,0.0,7,2,1,3,9,6,4.0,0,14.0,12.0,1,10,9.0,2,0,41.0,6,3,0
2.0,0.0,19.0,6,0.0,0.0,9.0,6,111.0,1.0,4,0.0,7,2,1,1,9,7,4.0,3,5.0,6.0,1,8,1.0,6,0,0.0,6,0,4
0.0,2.0,34.0,6,1520.0,106.0,14.0,38,527.0,0.0,7,6.0,7,2,1,0,9,7,0.0,0,26.0,0.0,1,10,6.0,1,0,10.0,7,0,1
3.0,73.0,3.0,2,133.0,5.0,3.0,4,4.0,1.0,1,4.0,7,2,7,2,9,7,5.0,2,27.0,1.0,1,5,52.0,2,1,32.0,6,0,1
0.0,4.0,26.0,33,1447.0,74.0,16.0,40,573.0,0.0,7,33.0,4,2,1,0,9,7,1.0,3,9.0,6.0,1,8,49.0,3,0,5.0,4,2,1
1.0,82.0,6.0,8,982.0,8.0,1.0,8,8.0,1.0,1,8.0,3,2,7,3,1,6,29.0,2,12.0,47.0,5,8,26.0,2,1,1.0,5,1,0
2.0,30.0,1.0,0,1.0,0.0,2.0,0,0.0,1.0,1,0.0,7,2,4,0,9,6,67.0,2,49.0,96.0,1,8,0.0,0,0,8.0,7,26,2
7.0,23.0,7.0,4,76.0,5.0,25.0,12,530.0,2.0,7,5.0,7,2,6,2,9,6,1.0,1,9.0,185.0,0,3,2.0,0,2,0.0,1,24,1
32.0,0.0,1.0,7,408.0,89.0,49.0,36,141.0,1.0,3,7.0,7,2,1,3,1,9,12.0,3,0.0,68.0,1,3,3.0,5,1,86.0,6,1,1
3.0,0.0,7.0,5,934.0,60.0,3.0,48,53.0,1.0,1,5.0,4,2,0,1,9,7,9.0,3,10.0,18.0,5,3,0.0,16,0,1.0,8,0,5
0.0,3.0,3.0,12,1694.0,196.0,1.0,47,63.0,0.0,1,12.0,7,2,7,2,9,4,5.0,2,17.0,3.0,1,5,4.0,1,0,83.0,1,1,4
0.0,1.0,15.0,8,4213.0,205.0,6.0,8,93.0,0.0,4,8.0,3,2,4,0,0,7,1.0,1,6.0,5.0,1,8,3.0,1,1,15.0,1,14,0
0.0,4.0,6.0,6,5227.0,57.0,20.0,23,119.0,0.0,6,6.0,4,2,1,3,9,9,4.0,3,5.0,19.0,8,8,2.0,3,2,23.0,9,0,0
2.0,-1.0,1.0,0,1.0,0.0,2.0,0,0.0,1.0,1,0.0,9,2,0,0,9,6,1.0,3,4.0,114.0,8,5,0.0,1,0,2.0,6,41,8
5.0,1760.0,20.0,4,1404.0,58.0,50.0,5,1545.0,0.0,8,4.0,7,2,1,1,8,1,19.0,2,49.0,468.0,1,3,18.0,2,0,0.0,2,9,3
0.0,135.0,33.0,22,7211.0,367.0,12.0,39,178.0,0.0,2,22.0,4,2,1,3,1,9,1.0,2,2.0,47.0,7,8,0.0,1,0,1.0,8,5,0
3.0,1.0,48.0,14,60.0,21.0,3.0,14,14.0,1.0,1,14.0,3,2,0,0,9,7,8.0,2,3.0,65.0,8,3,1.0,1,1,63.0,6,12,18
0.0,0.0,34.0,20,7079.0,178.0,6.0,23,61.0,0.0,2,20.0,4,2,1,1,1,6,4.0,0,0.0,5.0,1,6,0.0,3,2,39.0,6,3,2
0.0,4.0,4.0,11,1491.0,27.0,4.0,3,341.0,0.0,3,11.0,7,2,1,0,9,8,0.0,3,17.0,96.0,1,10,2.0,1,1,1.0,7,1,1
0.0,1.0,4.0,3,990.0,66.0,120.0,47,137.0,0.0,8,3.0,4,2,4,2,9,1,12.0,3,14.0,307.0,1,8,2.0,8,0,0.0,8,3,1
0.0,7.0,2.0,3,5585.0,139.0,39.0,4,300.0,0.0,4,3.0,4,2,1,3,8,8,0.0,3,2.0,145.0,8,5,0.0,1,0,89.0,4,1,22
2.0,0.0,2.0,1,756.0,7.0,69.0,15,68.0,1.0,10,1.0,7,2,3,3,9,8,1.0,3,43.0,0.0,0,3,24.0,3,0,7.0,7,5,0
1.0,535.0,5.0,7,10.0,5.0,3.0,8,16.0,1.0,2,5.0,3,2,1,1,9,6,1.0,1,12.0,161.0,6,5,0.0,0,0,191.0,8,2,1
1.0,11.0,3.0,6,46.0,11.0,3.0,6,6.0,1.0,2,6.0,7,2,1,2,1,7,61.0,0,7.0,1.0,6,10,0.0,1,0,167.0,7,1,2
2.0,60.0,29.0,30,14.0,27.0,6.0,33,197.0,1.0,4,27.0,4,2,1,3,9,7,4.0,3,1.0,0.0,1,8,10.0,1,1,76.0,7,0,5
2.0,2.0,6.0,9,120.0,10.0,2.0,9,9.0,1.0,1,9.0,4,2,0,1,1,7,4.0,3,1.0,87.0,0,3,57.0,2,0,1.0,1,10,5
4.0,11.0,21.0,26,1.0,6.0,14.0,41,91.0,1.0,4,6.0,4,2,1,0,9,6,11.0,0,1.0,5.0,1,3,3.0,2,0,0.0,2,0,11
1.0,8.0,2.0,3,747.0,37.0,2.0,47,88.0,1.0,2,3.0,4,2,0,2,1,2,0.0,2,36.0,111.0,1,8,0.0,2,0,26.0,6,3,0
7.0,1.0,7.0,9,92.0,9.0,34.0,16,155.0,2.0,11,9.0,4,2,1,0,9,4,0.0,3,15.0,42.0,1,5,0.0,2,0,0.0,6,0,2
13.0,2.0,3.0,3,5.0,3.0,13.0,3,3.0,1.0,1,3.0,3,2,1,0,9,8,12.0,1,4.0,115.0,1,8,2.0,8,0,8.0,8,16,3
4.0,293.0,7.0,5,14.0,4.0,4.0,41,46.0,2.0,2,4.0,7,2,1,2,9,6,4.0,3,19.0,122.0,2,5,51.0,1,0,3.0,8,0,1
3.0,27.0,18.0,23,554.0,69.0,3.0,43,45.0,1.0,1,36.0,4,2,0,1,9,6,4.0,3,2.0,57.0,1,8,9.0,1,0,20.0,5,0,2
0.0,360.0,7.0,8,1244.0,15.0,9.0,18,296.0,0.0,6,8.0,7,2,1,3,9,6,1.0,1,1.0,2.0,5,8,0.0,11,0,2.0,8,14,1
1.0,65.0,1.0,26,5.0,23.0,1.0,14,66.0,1.0,1,2.0,7,2,0,3,1,8,23.0,3,0.0,266.0,1,8,15.0,2,0,5.0,6,1,0
0.0,54.0,4.0,5,1968.0,61.0,7.0,24,59.0,0.0,1,5.0,4,2,0,1,9,8,4.0,3,45.0,6.0,1,3,1.0,5,1,3.0,6,1,2
2.0,0.0,93.0,20,1.0,1.0,6.0,35,287.0,2.0,6,1.0,0,2,1,2,9,10,36.0,1,7.0,0.0,1,8,32.0,5,3,0.0,8,22,4
2.0,1.0,25.0,15,302.0,15.0,2.0,16,15.0,1.0,1,15.0,4,2,0,0,5,6,9.0,3,3.0,1042.0,1,10,4.0,1,1,6.0,1,3,0
1.0,0.0,2.0,1,7.0,0.0,4.0,9,46.0,1.0,3,0.0,0,2,1,2,9,8,8.0,3,11.0,0.0,7,0,15.0,6,0,57.0,6,2,1
6.0,2.0,18.0,3,0.0,0.0,6.0,4,3.0,1.0,1,0.0,3,2,6,0,8,1,12.0,3,33.0,2.0,6,5,1.0,1,1,1.0,8,0,0
1.0,2.0,376.0,17,0.0,6.0,8.0,17,17.0,1.0,2,1.0,3,2,1,2,9,9,4.0,3,13.0,0.0,1,10,24.0,3,0,6.0,7,1,0
0.0,8.0,1.0,1,296.0,99.0,8.0,5,133.0,0.0,2,1.0,5,2,1,0,1,4,28.0,3,1.0,0.0,8,5,3.0,1,0,51.0,6,0,0
0.0,21.0,12.0,12,1346.0,280.0,26.0,46,201.0,0.0,6,12.0,3,2,1,3,9,6,1.0,3,7.0,4.0,8,10,70.0,1,1,25.0,2,1,2
1.0,163.0,14.0,7,171.0,8.0,29.0,6,109.0,1.0,4,7.0,4,2,1,1,9,9,3.0,0,2.0,234.0,8,5,76.0,1,0,0.0,6,0,1
0.0,46.0,8.0,8,6428.0,76.0,3.0,25,72.0,0.0,1,8.0,7,2,0,3,1,7,0.0,3,12.0,76.0,5,3,8.0,4,1,0.0,6,8,1
0.0,139.0,7.0,3,4465.0,1571.0,30.0,14,402.0,0.0,6,3.0,4,2,1,3,9,7,2.0,3,0.0,571.0,1,3,0.0,4,0,3.0,8,1,1
2.0,0.0,3.0,0,0.0,0.0,2.0,0,0.0,1.0,1,0.0,4,2,0,1,1,6,10.0,3,2.0,373.0,5,5,1.0,2,0,0.0,6,1,1
0.0,1.0,24.0,27,7.0,851.0,223.0,34,788.0,0.0,9,2.0,3,2,6,1,9,4,3.0,3,3.0,0.0,5,3,0.0,1,0,4.0,7,14,1
2.0,3.0,11.0,12,1222.0,21.0,4.0,11,13.0,0.0,1,12.0,7,2,1,3,1,1,1.0,3,0.0,339.0,1,5,29.0,2,0,16.0,7,1,2
8.0,0.0,5.0,37,116.0,63.0,8.0,12,156.0,2.0,2,63.0,7,2,1,3,9,8,7.0,3,4.0,0.0,3,8,1.0,1,2,2.0,6,7,2
1.0,0.0,14.0,18,407.0,45.0,1.0,18,204.0,1.0,1,18.0,3,2,0,0,9,6,0.0,3,3.0,9.0,1,0,1.0,0,1,0.0,6,1,3
0.0,0.0,22.0,8,3111.0,56.0,21.0,20,95.0,0.0,4,19.0,3,2,4,1,1,7,9.0,0,30.0,28.0,0,5,75.0,1,1,16.0,6,34,2
0.0,0.0,42.0,24,4088.0,25.0,16.0,20,24.0,0.0,2,24.0,9,2,1,1,9,6,91.0,3,11.0,7.0,8,8,5.0,0,1,2.0,7,4,0
15.0,7.0,26.0,16,413.0,37.0,15.0,22,37.0,1.0,1,24.0,4,2,1,2,9,6,4.0,2,17.0,1818.0,1,3,0.0,5,1,1.0,1,1,1
0.0,11.0,11.0,13,4203.0,125.0,4.0,12,51.0,0.0,1,13.0,4,2,1,1,9,8,1.0,2,4.0,2.0,7,10,2.0,3,1,105.0,6,1,6
4.0,1.0,3.0,2,302.0,18.0,4.0,7,8.0,1.0,1,2.0,3,2,1,1,9,8,0.0,2,0.0,0.0,8,3,10.0,11,0,0.0,6,2,1
1.0,13.0,6.0,9,4.0,6.0,8.0,8,37.0,1.0,3,6.0,9,2,1,0,9,6,0.0,1,9.0,63.0,1,10,11.0,0,1,37.0,7,9,1
1.0,0.0,13.0,7,2.0,4.0,24.0,9,46.0,1.0,7,4.0,6,2,1,2,9,6,29.0,1,3.0,12.0,1,8,0.0,0,1,49.0,2,2,1
1.0,36.0,24.0,3,21.0,2.0,6.0,12,27.0,1.0,4,2.0,3,2,1,2,9,6,3.0,3,4.0,26.0,4,8,28.0,2,1,2.0,7,1,1
3.0,102.0,9.0,0,1.0,0.0,5.0,3,18.0,1.0,2,0.0,0,2,0,1,9,7,3.0,2,16.0,90.0,5,8,169.0,14,1,47.0,6,1,1
2.0,2.0,46.0,1,5.0,5.0,2.0,1,1.0,1.0,1,0.0,7,2,7,0,9,6,2.0,1,0.0,661.0,1,8,43.0,1,0,2.0,8,0,0
0.0,0.0,1.0,2,10284.0,459.0,12.0,5,94.0,0.0,4,2.0,3,2,1,3,9,7,7.0,3,47.0,115.0,5,8,0.0,1,0,20.0,6,1,1
1.0,1.0,4.0,1,1585.0,24.0,4.0,21,24.0,0.0,2,1.0,7,2,1,2,9,6,11.0,0,0.0,92.0,2,5,5.0,0,0,1.0,5,0,1
0.0,-1.0,5.0,4,68739.0,728.0,0.0,6,79.0,0.0,0,4.0,4,0,6,3,9,7,140.0,1,1.0,56.0,1,10,23.0,4,1,4.0,6,3,0
7.0,36.0,1.0,2,86.0,2.0,11.0,20,27.0,1.0,3,2.0,3,2,1,1,1,6,13.0,1,2.0,1.0,1,6,66.0,1,0,12.0,1,3,6
6.0,696.0,8.0,3,960.0,71.0,49.0,2,208.0,1.0,8,4.0,0,2,1,2,9,6,0.0,1,39.0,30.0,1,0,2.0,3,0,13.0,6,1,2
0.0,44.0,7.0,2,2721.0,16.0,2.0,2,5.0,0.0,1,2.0,7,2,0,0,9,7,0.0,0,32.0,31.0,1,7,0.0,1,0,12.0,6,0,41
1.0,60.0,15.0,0,0.0,0.0,1.0,0,0.0,1.0,1,0.0,3,2,7,0,8,6,51.0,1,47.0,1.0,0,8,1.0,1,1,54.0,8,1,0
18.0,4.0,21.0,7,1.0,3.0,18.0,37,34.0,2.0,2,3.0,7,2,1,2,1,6,2.0,2,44.0,4.0,8,3,0.0,5,1,1.0,5,1,2
1.0,-1.0,6.0,6,23.0,6.0,1.0,0,6.0,1.0,1,6.0,3,2,7,1,9,7,14.0,2,0.0,152.0,1,6,0.0,1,1,37.0,7,7,10
1.0,26.0,3.0,3,1261.0,51.0,46.0,12,296.0,1.0,9,5.0,7,2,1,2,9,8,1.0,3,10.0,28.0,5,8,3.0,2,3,0.0,6,1,5
3.0,80.0,49.0,38,44.0,33.0,3.0,38,39.0,2.0,2,33.0,5,2,0,2,9,6,0.0,3,17.0,11.0,1,8,7.0,2,0,0.0,6,1,3
20.0,3.0,12.0,14,1.0,7.0,132.0,29,715.0,2.0,16,7.0,7,2,4,0,9,8,0.0,1,18.0,0.0,1,5,34.0,2,0,4.0,6,2,2
0.0,-1.0,59.0,13,2793.0,23.0,1.0,27,22.0,0.0,1,13.0,7,2,7,0,9,7,2.0,0,5.0,53.0,1,8,0.0,0,0,0.0,1,1,2
4.0,49.0,3.0,1,488.0,16.0,15.0,18,18.0,1.0,6,1.0,7,2,0,2,9,7,26.0,1,19.0,9.0,1,3,16.0,1,2,2.0,6,3,26
0.0,6.0,2.0,2,352.0,118.0,2.0,34,129.0,0.0,1,2.0,7,2,1,1,8,6,1.0,3,0.0,15.0,0,8,0.0,2,0,0.0,7,1,2
0.0,13.0,26.0,10,2376.0,63.0,12.0,33,112.0,0.0,2,19.0,4,2,1,0,1,6,2.0,1,6.0,13.0,1,3,17.0,0,1,0.0,6,1,1
0.0,40.0,4.0,1,1375.0,17.0,6.0,25,85.0,0.0,4,1.0,7,2,1,1,9,6,0.0,2,0.0,2.0,1,3,471.0,0,1,0.0,7,4,5
2.0,36.0,18.0,8,34.0,7.0,5.0,10,44.0,2.0,3,7.0,4,2,1,2,9,7,8.0,3,40.0,6.0,0,10,16.0,1,1,8.0,6,1,1
1.0,1.0,21.0,13,1533.0,215.0,270.0,31,1098.0,0.0,23,31.0,7,2,1,1,9,6,0.0,1,2.0,3.0,5,3,81.0,1,0,2.0,2,2,1
2.0,59.0,1.0,1,66.0,1.0,8.0,22,27.0,1.0,2,1.0,7,2,1,3,1,6,2.0,0,13.0,11.0,8,6,1.0,5,1,15.0,6,1,3
1.0,0.0,30.0,21,1344.0,24.0,18.0,37,97.0,0.0,3,21.0,3,2,1,2,9,1,0.0,2,0.0,7.0,0,10,233.0,0,0,2.0,6,10,1
7.0,254.0,2.0,2,0.0,0.0,35.0,2,28.0,1.0,3,0.0,7,2,1,3,9,8,3.0,2,24.0,172.0,2,3,0.0,0,1,0.0,6,1,8
1.0,37.0,10.0,3,28.0,12.0,9.0,2,24.0,0.0,5,3.0,7,2,4,2,9,6,0.0,1,1.0,232.0,0,10,28.0,4,0,6.0,6,6,1
5.0,4.0,22.0,13,0.0,4.0,49.0,10,205.0,1.0,9,1.0,9,2,4,1,9,6,5.0,3,7.0,11.0,5,0,9.0,30,1,0.0,7,20,4
7.0,21.0,29.0,35,33.0,33.0,27.0,46,233.0,1.0,7,33.0,7,2,1,0,9,7,9.0,1,2.0,325.0,1,10,10.0,1,1,43.0,7,1,0
2.0,0.0,1.0,5,1422.0,40.0,4.0,22,29.0,0.0,1,5.0,7,2,1,3,9,9,16.0,3,14.0,7.0,0,8,3.0,2,2,3.0,6,3,2
1.0,33.0,42.0,8,1277.0,64.0,1.0,23,22.0,1.0,1,8.0,7,2,7,2,9,7,2.0,2,3.0,14.0,1,7,1.0,1,1,0.0,6,3,1
1.0,706.0,1.0,1,15.0,1.0,1.0,1,1.0,1.0,1,1.0,7,2,7,3,1,7,38.0,1,6.0,104.0,1,5,144.0,0,1,1.0,2,1,33
5.0,2.0,3.0,1,1152.0,4.0,34.0,4,13.0,0.0,4,3.0,4,2,1,3,9,8,0.0,0,11.0,15.0,8,5,22.0,1,1,0.0,6,3,52
0.0,31.0,99.0,19,2573.0,101.0,1.0,43,43.0,0.0,1,40.0,3,2,7,3,9,8,8.0,3,17.0,43.0,1,3,0.0,3,1,0.0,6,5,4
