f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
200,77,76,71,94,25,37,0,81,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,140,124,71,94,0,0,0,34,54,0,0,0,0,52,51,0,0,0,0,0,0,0,0,0,0
130,132,83,71,94,3,0,0,0,79,52,9,0,22,21,0,0,0,0,0,0,0,0,0,0,0
92,101,76,71,94,14,32,2,1,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,114,79,71,94,7,58,0,0,0,0,0,23,21,0,0,0,1,1,0,0,0,0,0,0,0
93,157,77,72,94,0,0,0,19,43,0,33,27,45,0,0,0,0,0,1,0,0,0,0,0,0
92,77,77,72,94,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,86,200,114,94,0,0,0,0,6,40,0,0,0,0,0,0,28,108,5,0,0,0,0,0,0
31,147,82,71,94,2,2,4,5,2,5,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0
91,92,76,79,94,0,0,0,41,5,43,10,0,0,0,0,0,0,0,0,0,5,1,0,0,0
117,77,76,71,94,56,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,76,71,95,1,2,0,0,0,0,12,34,4,0,0,0,0,0,0,0,0,0,0,1,0
48,130,77,71,94,0,0,2,0,0,0,51,38,0,0,1,0,0,0,0,0,0,0,0,0,0
154,78,76,71,94,44,19,43,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,76,71,94,0,59,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,192,80,71,94,40,40,0,0,0,0,50,26,63,12,0,0,0,0,0,0,0,0,0,0,0
94,83,76,71,94,32,15,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,86,76,71,94,0,0,21,9,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,95,0,0,44,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,98,103,71,94,1,2,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0
16,123,90,71,94,0,2,1,0,0,0,0,0,14,45,0,0,0,0,0,0,0,0,0,0,0
59,77,76,72,97,9,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,92,129,71,94,0,2,3,0,0,2,0,0,0,0,4,53,0,0,0,0,0,0,0,0,0
57,82,76,71,94,0,0,4,2,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,95,76,71,94,2,2,38,25,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,79,71,94,6,56,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
78,95,81,71,94,11,56,0,1,2,0,0,0,15,5,0,1,1,0,0,0,0,0,0,0,0
61,77,76,71,94,34,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,81,76,71,94,0,25,38,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
76,128,86,71,94,0,0,15,50,0,2,0,0,28,31,0,0,0,0,0,0,0,0,0,0,0
82,109,76,71,94,0,0,41,5,0,0,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0
158,79,76,71,94,37,48,23,32,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
53,83,76,102,125,0,1,2,0,21,25,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0
92,120,76,71,94,1,4,47,32,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
56,78,76,74,104,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0
111,110,76,71,94,0,31,31,0,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,107,76,71,94,0,0,3,0,0,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,81,76,71,94,0,2,64,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,3,0,31,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,2,19,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,77,78,75,94,0,0,0,37,9,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
117,79,82,71,94,50,12,28,21,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
137,90,76,71,94,0,0,79,6,14,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,116,77,71,94,0,0,0,2,1,1,0,22,22,1,0,0,0,0,0,0,0,0,0,0,0
114,78,78,71,94,0,0,71,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
83,78,76,71,94,0,20,3,23,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,146,76,79,122,0,0,0,0,0,0,0,18,57,0,0,0,0,0,0,0,4,0,0,5,10
34,77,77,82,94,0,0,2,0,19,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
23,168,126,71,94,1,2,7,0,0,0,0,0,66,9,23,34,0,0,0,0,0,0,0,0,0
90,101,98,105,94,0,0,37,25,0,0,34,11,0,0,0,0,0,0,29,11,0,0,0,0,0
137,97,76,71,94,0,50,31,28,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,115,76,71,94,0,3,0,2,4,4,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,37,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,83,76,71,94,1,2,50,12,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,77,76,71,94,0,33,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,144,95,71,94,0,0,0,0,0,17,62,6,0,28,15,0,0,0,0,0,0,0,0,0,0
87,89,79,71,94,0,46,0,0,0,42,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45,111,122,71,94,0,0,0,0,2,37,9,0,0,0,27,31,0,0,0,0,0,0,0,0,0
85,77,77,72,94,0,5,32,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,99,76,71,94,0,0,0,2,1,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,106,113,73,94,0,32,14,0,0,1,1,0,0,2,56,0,0,0,1,1,0,0,0,0,0
75,97,76,71,94,31,31,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0
89,77,81,74,94,3,0,0,47,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
80,78,76,71,94,0,0,13,56,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,0,0,3,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,81,83,72,94,0,2,1,0,27,19,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
79,100,76,71,94,0,0,21,28,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0
84,95,76,96,94,0,0,2,5,41,17,28,0,0,0,0,0,0,0,0,0,16,1,0,0,0
76,82,76,71,94,1,0,62,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,32,33,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,142,76,73,94,0,0,0,0,0,0,48,57,0,0,0,0,0,0,0,0,1,0,0,0,0
47,86,76,76,101,0,0,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
151,78,76,71,94,50,92,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,78,80,93,94,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,11,7,0,0,0,0
67,86,76,71,94,0,0,0,4,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,80,125,72,94,0,0,0,1,1,2,1,0,0,0,0,11,31,0,0,0,0,1,0,0,0
59,77,82,122,94,0,0,0,10,39,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0
97,97,76,71,94,0,18,29,2,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,99,76,71,94,0,0,0,18,28,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,77,78,76,94,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
62,77,76,89,140,1,7,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0
73,110,77,71,94,0,0,0,46,0,0,25,20,6,1,0,0,0,0,0,0,0,0,0,0,0
93,85,76,71,94,0,1,2,9,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,77,76,71,94,0,58,42,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,77,76,71,94,1,2,19,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,94,79,72,94,0,0,3,23,23,0,0,7,12,0,0,0,0,2,0,0,0,0,0,0,0
38,94,78,77,94,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,5,1,0,0,0,0
33,117,99,71,94,0,0,0,8,12,0,1,0,0,46,12,0,0,0,0,0,0,0,0,0,0
102,79,76,71,94,0,0,3,12,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,84,144,95,0,1,2,37,9,0,0,0,0,0,0,0,0,0,7,11,35,3,0,0,0
74,79,76,71,94,0,0,0,50,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,116,76,72,94,0,0,0,0,0,55,47,4,0,0,0,0,0,0,0,0,0,1,0,0,0
59,124,76,71,94,5,2,0,0,0,38,8,39,6,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,95,1,2,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,76,71,94,0,0,3,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,82,76,71,94,0,0,63,19,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,81,144,71,94,0,31,31,0,0,0,0,2,0,0,0,9,48,0,0,0,0,0,0,0,0
13,100,160,72,94,0,0,0,0,0,0,0,0,0,10,33,0,45,3,0,0,0,0,0,0,0
80,77,76,73,95,1,2,1,29,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
61,79,82,71,94,0,1,50,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
94,77,76,71,94,0,49,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,100,76,71,94,47,33,1,0,0,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,143,76,71,94,0,39,39,3,6,0,0,31,45,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,67,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,98,76,71,94,1,3,2,3,2,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,81,80,71,94,0,0,10,10,0,1,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
56,123,143,71,94,0,0,18,28,0,0,0,0,33,11,0,24,32,0,0,0,0,0,0,0,0
