fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:
23.6179,20.0571,2.5224,0.5495,0.3739,-1.574,-15.0956,-11.354,47.786,86.2468
27.3811,8.3378,2.5849,0.5956,0.3368,7.2203,15.3393,3.3975,1.389,115.122
20.7572,10.2053,2.316,0.6522,0.3841,19.6392,19.2953,-11.525,20.588,171.369
15.9795,7.1734,2.3775,0.847,0.6184,-2.4656,-7.6365,6.081,58.2907,213.345
15.8755,9.5599,2.4025,0.8515,0.5467,20.1807,16.4719,-3.1284,43.4335,241.9764
19.5897,12.04,2.3222,0.6524,0.35,8.0081,20.162,-8.6653,84.1116,172.357
16.6215,10.9203,2.4065,0.6706,0.3627,5.4793,-8.6909,-7.7714,43.4992,199.63
45.1917,16.5049,2.9125,0.241,0.1242,16.8674,33.7819,11.9977,3.06,175.676
95.6239,27.8725,3.8914,0.1235,0.0667,66.5722,85.4658,15.0026,3.744,253.379
76.2439,30.8861,2.9478,0.3023,0.1305,-108.0798,35.6813,-29.0323,30.0175,257.5309
21.3271,10.5084,2.1931,0.5769,0.2917,-6.9462,18.1267,-10.4721,37.201,231.596
62.1435,26.6687,3.3834,0.1708,0.0904,67.3255,55.9859,-18.7649,7.926,223.007
30.4298,21.54,3.1836,0.2608,0.1314,-18.9118,19.9719,-10.0079,1.471,111.585
128.925,28.6977,3.1096,0.1678,0.0843,49.9781,132.639,19.3352,78.9237,162.898
22.5238,9.5856,2.3541,0.6239,0.3296,-28.6544,11.6377,-7.5322,22.9198,199.423
73.489,43.6088,3.926,0.12,0.0602,51.1807,68.3708,-24.5087,1.302,206.475
142.74,92.8384,4.0558,0.0979,0.0527,-173.8,-78.1944,65.9667,51.7033,367.575
76.7226,11.2998,3.1154,0.2415,0.1453,47.9904,-26.6326,-9.1747,45.422,100.238
29.7456,16.8913,2.912,0.365,0.2284,20.9651,22.3978,-7.053,19.182,77.932
27.5402,7.9365,2.29,0.5949,0.3154,17.1615,-16.7625,-5.4287,9.928,213.261
66.289,15.5237,2.9692,0.2453,0.098,-89.8677,38.0912,-20.5072,10.6781,267.7896
128.652,62.179,3.5485,0.1202,0.068,-12.2082,80.0568,53.1531,87.534,232.057
79.2821,27.9011,3.1173,0.2756,0.1416,-17.0897,-29.9275,-12.9796,5.16,324.141
28.5929,19.5192,2.7344,0.3171,0.1853,-1.6455,-9.0393,-9.3433,4.265,231.372
53.0787,20.6704,3.1411,0.2066,0.1087,-35.8371,40.2262,-16.3337,6.81,147.687
114.324,22.4208,2.6758,0.3207,0.1677,85.0677,117.912,-10.2281,40.2357,250.253
43.1582,11.7072,3.0029,0.2996,0.166,62.1722,25.3654,-14.3256,63.2298,198.9022
18.0336,9.8941,2.549,0.6949,0.3912,19.7671,12.6256,-6.5641,15.503,206.028
104.4142,79.3806,4.1743,0.0683,0.0349,-14.4292,44.7589,-31.5091,25.7709,320.1963
44.1482,16.1695,2.3729,0.3814,0.197,29.1013,11.0392,-9.6475,26.329,193.915
39.5943,19.3694,2.9921,0.2831,0.1533,0.9897,23.3149,-13.9604,2.8951,188.33
29.5469,19.0651,2.6857,0.2701,0.1351,23.5407,-13.6024,11.5402,32.814,152.297
56.4705,21.3708,3.0824,0.206,0.1146,-9.0486,54.0238,-12.4466,12.2597,184.893
33.2576,25.5058,2.8363,0.2332,0.1246,9.535,22.892,18.3511,27.256,158.752
13.2918,9.6037,2.3064,0.8296,0.5358,-12.0131,-8.8904,-10.9194,77.1591,125.53
30.0509,18.1886,2.8859,0.3381,0.171,6.5484,24.0208,10.227,1.293,114.611
30.5826,19.963,2.7905,0.3295,0.2064,-6.6928,-33.3422,15.8598,26.3203,154.6928
19.3584,7.7947,2.4871,0.7655,0.4967,-2.2146,-8.3002,-9.1282,31.5361,206.253
57.7782,15.2163,3.1327,0.2063,0.1138,-21.6798,38.6586,-4.4539,3.0035,212.741
59.7398,13.2616,2.7037,0.3561,0.2087,39.6052,65.1432,-6.4195,6.22,248.268
235.494,60.034,3.1831,0.1181,0.0659,-287.561,-230.861,-55.6196,54.3753,73.1879
103.8006,63.5266,3.9165,0.1251,0.079,-1.4727,-69.8947,-39.1213,25.5711,338.2124
77.7137,28.0408,3.1989,0.2479,0.1382,-13.7509,66.8555,-21.8082,15.5424,306.642
17.6021,9.474,2.48,0.702,0.5017,6.0734,-13.1921,-9.8941,11.993,137.412
18.6578,17.9121,2.433,0.4317,0.2638,-10.6001,5.9707,13.5738,19.426,71.7251
55.732,14.3207,2.6994,0.4456,0.3167,10.9849,47.0535,8.8235,3.4037,220.98
64.587,28.563,3.4475,0.2241,0.1208,67.0937,50.7011,-22.1067,1.926,307.242
22.5397,13.02,2.3233,0.4561,0.2447,-1.3525,10.5006,5.6487,16.1722,107.044
19.9211,5.3363,2.265,0.6108,0.3649,-29.9292,-14.4696,5.1146,30.5372,235.8972
45.3746,23.9865,3.1012,0.2131,0.1248,18.9356,29.98,-15.0227,1.1294,126.671
44.6697,21.2443,2.7581,0.2937,0.15,-1.8161,-12.6348,9.1412,69.4152,190.9107
227.184,22.5405,2.9325,0.4474,0.3102,-264.034,135.869,9.4616,48.219,265.238
134.8313,43.1658,2.8715,0.2553,0.146,85.564,146.2245,-34.9028,19.1729,147.2518
135.6823,44.417,3.4271,0.2636,0.2025,-158.4877,80.6689,-27.1948,57.7513,199.0899
16.5285,10.999,2.3692,0.6581,0.3996,-3.3234,6.3665,-8.1195,11.404,131.501
42.9701,21.134,2.9518,0.2067,0.1078,-8.9092,25.2125,-17.2325,0.501,173.205
86.0727,22.7684,2.8494,0.3634,0.1881,-101.9057,39.754,12.5034,29.3861,176.8892
34.434,17.7236,2.7016,0.334,0.1759,-23.4726,-23.4143,-7.8193,12.113,140.927
16.1743,7.0416,2.6351,0.5996,0.3211,1.7071,13.8844,3.7664,19.9777,207.8836
23.797,10.4807,2.3771,0.6709,0.3789,-20.6074,-6.1956,-11.2678,41.9365,205.1576
29.4605,15.3239,2.4378,0.4526,0.2427,13.3328,-18.1348,-5.9543,5.9093,72.0692
54.9879,12.6037,2.8918,0.313,0.161,53.0342,43.6136,8.5816,33.104,238.161
97.6316,26.6124,3.2527,0.1621,0.0914,79.4193,62.1694,-23.3873,73.2991,220.015
12.7516,11.6186,2.266,0.7209,0.3821,15.3898,-7.4619,-11.0707,8.1347,224.467
137.3998,95.3744,3.2817,0.1959,0.1172,-45.7432,-98.6597,47.6974,28.3911,360.51
18.6761,16.1222,2.4772,0.5361,0.2718,-3.3256,7.2379,-12.5515,69.5612,194.6364
16.6309,11.196,2.2122,0.6074,0.3834,-1.1644,4.8137,7.5399,56.9209,144.825
29.5142,16.6237,2.7267,0.3377,0.2242,4.9525,-8.3571,6.7852,16.5815,187.474
51.7553,22.3026,3.3814,0.2381,0.1253,31.1436,36.9232,15.4574,1.6967,161.275
69.3249,25.5888,3.3401,0.14,0.12,-85.1932,-56.3247,9.8262,48.3789,238.0608
12.9524,9.9146,2.1658,0.7986,0.5563,-11.5103,-8.223,8.3802,25.3233,109.834
94.3584,27.3843,3.5842,0.1612,0.0879,44.1364,87.0097,-17.1034,4.8624,230.557
13.2042,10.6386,2.1599,0.782,0.4533,-13.9224,-3.9545,11.2903,20.371,193.649
19.0828,12.085,2.6056,0.5541,0.2968,-2.6998,16.489,3.5801,45.0719,105.1441
104.7215,82.1747,3.7795,0.0694,0.0328,-76.5107,104.2027,-73.8648,71.1266,178.4461
19.4695,11.301,2.6928,0.689,0.369,-0.5463,2.3599,9.7431,8.4896,167.0855
44.613,22.0402,3.0717,0.2289,0.1149,-20.6975,34.0315,-13.3497,7.436,110.618
28.3463,13.4075,2.4433,0.5297,0.3009,34.0842,17.2129,-12.7297,6.785,169.642
119.781,64.5416,3.6206,0.081,0.0423,-84.6566,-56.4028,21.8644,22.611,256.504
38.1755,13.8329,2.713,0.3196,0.1852,55.2558,27.0943,6.7129,47.2068,192.1503
32.2216,11.4022,2.6032,0.5737,0.2918,42.2399,-20.398,7.2978,4.405,282.1028
68.5255,35.0039,3.0126,0.2516,0.1287,-83.0372,-58.5607,20.2421,4.985,241.603
24.388,12.8981,2.634,0.4553,0.2404,-0.9325,7.2219,7.5024,19.892,124.342
38.5699,28.2893,2.9071,0.2824,0.1616,6.9089,-34.9487,20.8026,4.443,233.634
66.7957,22.9932,3.5853,0.1884,0.0968,79.6674,54.8701,19.9079,0.806,238.402
38.0349,12.8489,2.2504,0.573,0.3062,30.0231,17.8761,5.8187,40.2139,246.087
85.8898,31.0498,3.3806,0.2327,0.1309,2.9625,50.5964,19.3247,0.899,333.398
102.225,40.6197,3.5896,0.1199,0.0732,-10.1204,-63.793,-36.9389,71.384,281.195
26.3093,15.0286,2.6048,0.4099,0.2149,-16.9862,13.678,-11.2164,2.521,120.58
71.0066,33.2264,3.8316,0.1499,0.0822,58.143,65.0489,-9.9478,2.0789,178.232
54.6986,27.7552,2.9621,0.228,0.1173,-87.178,31.1115,19.8388,23.358,278.165
41.9434,7.6522,2.7892,0.4159,0.2169,-47.2507,18.567,4.8138,4.132,227.756
30.7323,9.4811,2.5224,0.4474,0.2538,-0.7,9.4379,-5.6796,85.6496,209.05
31.3688,20.0133,2.9104,0.3307,0.1801,28.6427,18.2652,-16.1644,2.3965,131.908
36.254,21.817,3.0249,0.2436,0.1261,-4.6575,-16.3958,11.8976,5.16,209.993
76.4482,26.3884,3.0874,0.2257,0.1141,-29.7807,62.0248,16.3129,14.573,305.318
33.4631,22.732,2.5083,0.3714,0.1843,12.4392,-6.0142,20.3242,77.2515,206.8061
149.9342,106.3089,3.9798,0.08,0.0608,-201.6141,-131.7015,-107.3768,7.819,283.9535
66.9638,27.4333,3.2438,0.2259,0.1195,-59.8012,40.1941,-5.8131,2.258,300.6
26.6653,5.4643,2.05,0.7274,0.3779,-27.4453,-17.8363,4.8044,66.8422,197.1062
27.0821,16.4977,2.8231,0.3877,0.2081,23.4646,20.4304,10.683,33.4533,164.984
51.7157,24.1009,3.0469,0.184,0.0938,33.9577,36.5354,11.3904,10.8389,167.0
23.8183,14.0974,2.5966,0.4582,0.262,-3.2693,-18.9889,-8.4034,16.8389,129.72
13.068,10.6084,2.2393,0.7723,0.487,-13.2465,-3.5096,9.6379,75.237,194.547
27.8664,23.2616,2.7941,0.339,0.1743,-28.4715,11.1398,15.4853,87.4691,181.371
99.105,43.0125,4.0978,0.0933,0.0481,-49.5231,78.408,27.7475,0.365,290.201
46.2076,23.1547,3.5464,0.2265,0.1306,13.6893,28.5121,-10.8417,1.516,180.67
22.9136,17.5362,2.5821,0.4686,0.2369,13.4266,18.8307,-17.0771,38.491,138.55
33.9768,18.3016,2.7642,0.3408,0.2126,3.7503,24.2362,10.7984,71.4495,43.6149
128.2491,79.2188,3.5577,0.131,0.0862,72.7565,138.4559,59.6117,58.612,178.0806
39.617,17.3085,2.7423,0.2932,0.1529,18.1858,32.7001,-10.3823,9.772,135.875
43.5404,12.5695,2.525,0.4896,0.2463,-45.3027,14.9656,11.2663,9.6758,243.076
108.878,26.494,2.5521,0.345,0.1865,-104.076,51.1615,18.1802,22.6807,291.132
44.0446,16.1461,2.8436,0.3066,0.1665,-5.5103,-17.8299,-14.133,64.5092,261.9053
76.4663,20.0737,3.231,0.215,0.1178,-75.3828,71.7439,-14.8366,4.4052,255.358
62.3261,18.0596,2.7574,0.3217,0.1705,60.5019,49.8049,7.7899,73.9247,122.613
32.6417,13.4912,2.7948,0.4282,0.2285,32.1499,-17.2488,-4.8722,69.174,165.988
16.4292,14.4969,2.4461,0.4044,0.2544,-23.1917,-15.713,11.9724,28.759,117.78
26.1415,12.8662,2.679,0.4377,0.2251,29.836,18.0079,-7.718,68.852,216.686
40.2456,20.4661,2.8851,0.2567,0.1453,-23.9646,36.25,-11.7916,1.706,131.885
16.3932,14.4791,2.5354,0.5797,0.3918,2.7736,-21.1248,13.7553,13.5955,150.8308
79.5533,45.0886,3.3111,0.1343,0.0672,16.3826,-76.7387,28.7473,25.4271,179.413
60.2849,25.111,2.9967,0.261,0.1345,39.895,54.4551,18.4105,0.681,309.9
48.1845,20.7749,2.8791,0.2404,0.138,53.8795,40.9115,-16.5255,13.072,234.827
61.9459,22.2825,2.3537,0.5951,0.337,-80.9915,41.2146,-20.3164,66.2831,310.1382
46.2936,24.4211,2.9513,0.2349,0.1214,27.1226,43.1121,6.4114,1.192,130.933
88.6132,53.2073,3.5684,0.1767,0.0982,-48.5041,-73.2739,-40.4508,59.808,306.821
175.0354,24.5739,2.7976,0.4578,0.2373,-156.9173,-126.9102,9.5755,17.664,212.1461
18.7276,12.9777,2.4401,0.5082,0.2632,-12.8933,-8.3487,-5.2782,79.2348,197.866
33.5948,21.3124,2.6294,0.2746,0.142,-28.0882,-12.249,-16.3479,29.3634,135.209
39.1762,18.1031,2.8325,0.3779,0.261,-17.1528,-34.279,14.5987,62.053,252.382
30.8618,18.3281,2.8627,0.3731,0.2476,11.5443,29.4609,-14.611,23.1046,93.6596
83.4711,17.4018,3.1388,0.292,0.1638,-112.55,53.7914,-16.5482,39.472,245.48
29.8253,10.5662,2.6721,0.4319,0.25,-18.7232,18.7914,-9.1168,51.662,200.773
37.1464,21.6205,3.3506,0.2502,0.1296,2.7761,28.1556,-12.9581,1.705,78.1894
40.4929,8.5856,2.4091,0.4912,0.2632,27.7808,28.3745,4.3428,35.674,132.522
35.9416,33.2024,2.6906,0.5015,0.3394,-5.2998,-9.0595,-28.0824,2.001,336.079
225.4409,100.2957,4.2132,0.0872,0.0218,-226.0696,-217.1294,-75.0997,71.7122,363.55
18.281,10.406,2.2648,0.6033,0.3179,2.0499,-8.3087,-6.058,35.8882,160.706
24.0693,0.0,2.5321,0.7195,0.3715,27.2689,13.2176,0.0,26.629,231.863
84.5714,19.5962,3.238,0.2168,0.1136,5.4504,97.1645,9.914,4.2254,192.529
19.9076,9.5357,2.5775,0.5873,0.3003,25.6393,5.5834,4.1055,72.58,171.561
17.5993,10.8938,2.4433,0.7495,0.3879,27.3202,10.3431,-15.0357,47.4161,93.8559
17.2906,11.1882,2.1732,0.557,0.2919,-0.1805,3.378,-3.9301,57.878,195.248
70.3213,17.4122,2.8567,0.3769,0.2385,-28.6538,42.7081,-11.8369,3.7836,312.673
53.0521,22.055,2.9196,0.1805,0.0969,44.6238,23.9267,-11.1462,11.985,151.2
31.3006,6.9728,2.7675,0.5226,0.2741,11.2284,19.0511,9.592,4.3556,161.403
122.506,25.8571,3.4263,0.1364,0.0804,-171.692,53.1053,-23.4411,69.256,247.572
173.686,49.7579,2.9547,0.4617,0.2802,-110.836,-177.711,-17.1378,18.437,310.839
44.3696,17.8222,3.1131,0.2736,0.1376,-14.1057,28.2131,7.8892,4.7954,248.103
55.9102,23.5874,3.0226,0.2174,0.1134,-6.4881,46.8758,10.1565,10.581,248.011
34.0466,10.7681,2.7645,0.4592,0.2709,13.5489,32.3867,9.8052,57.166,211.043
142.066,70.6134,3.4261,0.1192,0.0605,-97.1957,-80.2814,-37.4368,12.457,309.588
35.9412,8.4467,2.7177,0.454,0.2423,-6.5336,-11.1451,1.422,30.606,228.311
39.9254,14.1326,2.7963,0.3543,0.203,4.074,34.1295,12.6056,55.2698,216.3402
74.1988,33.6141,3.1431,0.1603,0.0755,-20.3571,46.2004,18.8499,83.5048,194.7395
135.224,102.692,4.1735,0.0632,0.0316,-37.2594,-117.591,57.568,87.0056,347.847
22.0239,14.7859,2.5276,0.4777,0.2418,14.3827,-8.5181,11.0575,62.975,167.615
75.6786,31.6318,3.6795,0.1366,0.0704,82.7214,64.9628,-26.2573,0.455,241.365
77.8656,32.3037,3.5645,0.2129,0.1168,48.0801,79.9021,11.5384,1.775,314.071
20.0105,14.582,2.3918,0.5436,0.3671,18.5398,20.133,-1.8952,53.008,159.32
92.1716,29.656,3.2347,0.1204,0.0741,-57.2482,-83.8979,-12.6771,61.762,96.6803
66.6341,42.3225,3.1948,0.1194,0.0603,-48.4501,-46.8843,31.4118,32.1001,218.234
21.9633,9.5128,2.248,0.6045,0.3192,-4.9598,16.6868,10.7725,53.3763,263.903
21.4668,10.8687,2.2945,0.5635,0.3122,-21.4918,-19.2276,-10.5958,30.8438,186.608
65.1269,15.2743,2.7992,0.3013,0.1779,31.3815,46.7013,14.2458,72.0462,129.1727
22.8033,17.1068,2.5804,0.4047,0.23,-13.9301,-14.3515,-12.4221,48.194,235.365
28.2856,11.5951,2.6042,0.4577,0.245,-6.1261,-12.8769,-7.5274,28.6463,224.704
57.6135,18.5866,2.7686,0.3612,0.1934,-33.3247,-29.6203,16.188,0.127,227.546
50.1058,18.3299,3.1541,0.2139,0.1238,38.2593,28.6234,11.8378,4.0106,186.285
120.861,73.6597,3.2809,0.1828,0.1045,-109.039,-117.959,-31.3595,77.918,321.713
122.095,78.0849,4.3196,0.0507,0.0264,74.847,-65.0153,-59.6825,55.6274,259.109
187.586,76.866,3.1796,0.3393,0.2067,-117.187,-181.098,61.1205,53.7089,300.532
42.1175,15.6664,2.8716,0.293,0.1673,-8.2759,-31.9718,-11.5558,4.9345,159.29
25.3976,10.0763,2.357,0.4967,0.2527,8.9039,19.7902,4.4057,9.2717,89.4441
22.7677,10.8785,2.2577,0.6077,0.3343,16.847,18.4179,5.1345,19.7637,147.728
106.05,23.3158,2.8762,0.4761,0.2773,-90.5509,46.5714,-13.9215,21.0535,251.72
24.1417,18.2322,2.7853,0.3885,0.2287,3.201,-13.1804,3.5891,89.2231,80.7012
56.4722,20.2021,2.596,0.2712,0.1432,-65.3682,40.5519,-2.774,82.1541,210.839
84.4803,19.549,3.1239,0.2444,0.1252,-50.8404,45.7928,-10.491,36.953,295.229
28.5274,14.6945,2.8859,0.4746,0.3296,6.8282,27.1228,4.9989,31.4456,115.003
69.6542,62.8887,3.3992,0.3335,0.1697,34.9444,63.1938,32.5387,64.605,401.807
174.2054,56.7782,3.686,0.2225,0.111,-171.184,-138.5576,37.0956,7.5049,309.2728
41.5143,37.7714,3.1772,0.1749,0.0967,30.3418,27.4409,-16.5403,26.155,219.644
42.3216,17.0519,2.7316,0.3994,0.257,64.2798,19.6252,-17.3291,74.1519,151.5223
32.392,14.8974,2.8663,0.3905,0.2211,34.5464,15.8798,6.632,7.136,217.28
98.1339,54.5318,3.2041,0.1951,0.1287,-184.1671,87.5247,-21.7298,16.565,214.8823
17.1349,11.1551,2.356,0.5771,0.3194,2.1347,-7.3279,-5.7304,8.1236,186.055
32.8552,12.6207,2.699,0.426,0.285,9.0347,19.04,10.8581,5.647,140.199
36.6834,23.4707,3.0529,0.278,0.1598,39.1191,32.8215,-14.863,66.6917,148.279
25.9206,17.5262,2.9413,0.4293,0.2181,29.7237,25.549,14.6637,1.567,159.673
51.2705,18.4907,3.0376,0.3072,0.182,21.0841,50.9475,-12.3546,1.0728,255.376
21.3516,10.3682,2.243,0.5771,0.3171,3.9919,-16.3115,-7.5029,57.3003,105.127
73.7689,10.6768,3.1317,0.2182,0.1158,39.7241,56.231,11.7694,25.2735,170.2389
19.495,16.5029,2.1987,0.5949,0.3386,-25.8612,14.2766,11.2643,27.951,134.714
33.4997,20.8424,2.6258,0.3101,0.1598,0.5451,-21.9975,14.4993,24.9095,230.422
43.6077,15.3298,2.7818,0.3603,0.1893,-19.2706,-39.9112,15.7295,11.5544,228.715
25.796,10.2902,2.3757,0.5011,0.2926,16.8423,18.8715,7.1083,36.4567,124.783
18.9739,7.306,2.2214,0.7988,0.4474,4.5969,-10.0317,2.913,28.1521,97.6625
27.6904,15.0452,2.6395,0.3647,0.2099,15.8284,9.4247,8.6228,28.9887,177.865
20.5984,15.5066,2.4983,0.4794,0.2556,-0.9829,-7.6701,10.8348,9.4546,166.389
40.6292,18.2234,2.679,0.3162,0.1644,41.0503,21.2383,-15.1116,11.7327,225.199
28.0059,16.8032,2.7243,0.434,0.2217,28.7958,20.9818,14.1331,16.694,218.134
71.6786,35.8227,3.4123,0.3189,0.167,-81.2506,-60.976,-28.0723,27.2898,374.667
20.5372,7.2564,2.0233,0.7014,0.3744,-0.8443,7.0908,-5.8197,89.6566,140.618
171.894,70.2817,3.3951,0.1127,0.063,-111.596,-159.374,-48.9268,33.3319,257.985
22.4461,1.7177,2.1143,0.7929,0.4383,-2.3507,-4.5425,22.5544,18.4254,211.4323
38.9566,14.1448,2.7662,0.5948,0.384,-38.6958,-32.9909,4.7953,17.0214,314.7395
27.0941,19.6335,2.9332,0.393,0.2385,-8.1922,-14.6973,-10.997,22.48,51.0527
34.9976,10.432,2.4914,0.4677,0.2597,-17.1248,-29.3049,5.0799,9.4498,192.551
31.5058,28.4885,2.7701,0.2347,0.1097,11.8224,25.4775,16.6744,84.0498,67.9455
90.5754,27.0612,3.8492,0.1609,0.0823,64.8538,84.0906,16.3896,0.012,291.331
27.0828,15.3809,2.776,0.4539,0.2303,30.1999,24.9191,-9.786,3.791,149.6
149.445,87.2517,4.6444,0.0356,0.0179,-174.339,-114.413,69.7288,44.0915,242.466
209.421,122.147,3.6151,0.1405,0.0715,-178.531,-113.492,125.301,29.7554,199.704
38.3285,18.183,2.842,0.2532,0.1388,-39.1088,-26.7741,12.6358,13.576,208.581
144.486,25.963,3.0111,0.1852,0.1028,62.3694,164.958,16.0228,54.7402,125.997
77.7367,24.138,2.9574,0.2449,0.1407,-23.7871,58.7053,7.7287,14.363,317.96
141.0382,8.6551,2.493,0.5991,0.3821,-184.3575,115.247,-10.1714,10.7012,160.0322
35.574,31.565,2.9243,0.1964,0.1006,21.6253,19.035,23.5926,80.6784,267.316
12.977,11.2337,2.3434,0.7483,0.4059,-14.8661,5.9407,-11.3905,71.4072,178.037
13.0856,10.2982,2.2368,0.7884,0.513,12.5878,6.5421,9.7166,77.978,31.6795
12.8944,11.3551,2.0917,0.7368,0.4089,14.9833,-7.2857,-10.761,58.035,89.5326
27.5203,11.1225,2.3598,0.4629,0.2467,19.2496,-17.6584,10.0941,57.6127,151.036
59.8576,20.2588,3.0846,0.27,0.1362,-106.064,35.8249,20.2197,0.9629,315.114
25.867,16.2597,2.5605,0.3989,0.2352,8.5181,10.8968,3.8152,3.665,86.6499
51.4762,42.8406,3.0552,0.207,0.1096,47.4713,41.4457,-32.4454,11.0336,268.502
17.7494,14.6272,2.3551,0.5475,0.3775,5.5857,-15.3609,6.7395,28.6886,239.057
179.439,84.9199,3.393,0.1788,0.103,-185.769,87.5253,49.807,16.526,123.392
47.9863,14.4663,2.9722,0.322,0.169,47.1752,36.8788,8.3362,3.9724,213.408
28.2527,9.9309,2.4541,0.5343,0.2759,24.5282,-21.9596,6.3961,49.9964,242.798
21.1547,9.6927,2.4502,0.6277,0.3564,-1.2294,13.5207,6.454,42.3649,144.989
82.7549,20.2817,2.8631,0.3716,0.2212,-78.0738,-85.3215,17.4832,89.8116,199.8195
12.5581,11.8942,2.1414,0.7004,0.3574,15.5169,-6.881,-11.2001,31.1069,165.4
95.3553,17.3815,3.186,0.196,0.0854,71.0571,50.2186,7.8635,89.5989,168.565
25.0418,12.4918,2.5676,0.4898,0.2751,-9.9118,-16.346,-10.247,72.807,207.1403
38.726,21.9505,3.1059,0.2821,0.1524,35.9498,23.4397,15.0785,2.507,142.506
73.336,23.6134,2.9516,0.2918,0.1504,-37.7816,14.5381,-21.14,2.9936,303.784
31.3143,18.0536,2.873,0.284,0.1721,1.2051,14.7875,12.6812,1.6985,183.056
126.117,48.5558,3.6506,0.1778,0.0987,-113.824,-126.017,-10.2865,28.374,354.091
116.2,73.5958,3.5397,0.174,0.1003,-182.046,104.169,69.3052,18.216,185.311
21.6967,11.0268,2.1399,0.5362,0.279,13.0916,18.8187,9.0235,64.3873,139.647
18.3844,16.4085,2.3953,0.4829,0.2596,-7.6899,17.3911,-9.6232,60.543,163.281
24.9267,19.7049,2.8189,0.2929,0.148,6.4374,-10.8226,-5.3013,35.902,69.1739
19.9839,11.2832,2.3962,0.5984,0.3072,12.2687,18.484,-7.9177,26.112,148.313
96.8986,25.3328,3.4313,0.1566,0.1126,-49.1577,-82.7423,-20.1229,28.1173,168.5184
17.8317,10.1327,2.398,0.7668,0.4405,12.0647,7.9338,14.706,1.6673,235.4956
57.592,17.2346,2.8089,0.252,0.1508,-2.3823,-45.4587,-17.3944,26.7966,258.6641
36.2124,9.5335,2.3838,0.3884,0.1963,-22.2515,-24.4503,-5.3397,27.4653,53.5635
36.1991,0.7291,2.0783,0.7007,0.3782,-25.4511,-17.9863,-0.7753,9.5051,135.8077
191.75,78.0536,3.5381,0.1547,0.0859,-206.985,-132.285,74.0651,80.9627,274.345
29.7796,17.267,2.6207,0.4311,0.2479,-33.4923,-25.3075,-17.3056,23.0497,188.622
65.8189,31.5093,2.9104,0.365,0.184,38.3575,68.4623,27.268,7.5572,234.2728
30.8216,10.2465,2.3901,0.4644,0.2546,-41.7539,15.4014,6.6259,28.6827,186.946
167.718,23.4327,2.6893,0.5521,0.3032,-111.4787,-157.4969,-12.3051,3.1952,402.3607
31.3912,14.3425,2.7803,0.4444,0.2811,-5.8179,-19.2248,-12.5195,5.4551,250.313
25.4859,12.6124,2.4371,0.5302,0.2921,14.1387,17.3165,5.5295,78.2195,196.2962
24.6806,8.6975,2.3923,0.6076,0.3561,-7.5999,-1.2235,-6.0183,52.8162,91.6836
32.8172,16.6688,2.6869,0.5577,0.4045,11.2613,19.398,12.4762,13.2369,258.0529
21.7631,10.6005,2.4755,0.6284,0.4602,6.8925,26.5481,-10.1598,39.4569,164.0367
258.9368,65.6344,4.1745,0.0895,0.0265,-291.9564,-232.5622,42.2425,48.3402,211.3593
41.0677,16.2578,2.7308,0.3532,0.1812,47.4405,37.9125,16.1237,17.671,213.317
42.9672,27.0297,2.9963,0.2421,0.1296,9.2118,28.5863,-8.8036,5.212,176.803
62.6872,19.8937,2.9926,0.2187,0.1175,58.3857,43.5989,12.5959,2.3854,216.692
19.8721,6.8393,2.3901,0.8106,0.4664,19.2303,14.9402,-4.8339,33.488,125.627
17.763,7.0232,2.357,0.8571,0.4945,-6.8579,8.3954,5.4142,67.345,185.682
54.9625,17.7415,2.59,0.5455,0.3282,-98.4362,34.8255,10.019,7.2035,257.0716
41.8902,19.1267,2.912,0.3491,0.1929,58.3412,-9.5757,9.5459,42.689,168.732
26.0944,18.3299,2.6345,0.3643,0.1937,7.1925,11.2326,11.7357,13.429,164.053
53.7448,9.3292,2.9636,0.3306,0.1941,24.3175,-32.0804,-8.2516,66.732,112.247
26.9279,16.4598,2.5944,0.3919,0.2252,16.5826,15.3732,9.7668,3.3499,256.847
51.3789,19.0995,2.702,0.3098,0.1698,-35.7317,-40.116,-16.2932,22.1294,231.842
53.1674,22.5707,2.9292,0.1978,0.0995,9.7176,37.2507,-7.1868,22.289,178.844
168.2165,22.8592,3.0195,0.2806,0.2052,-89.3957,-159.2163,-19.6981,70.6219,151.7963
119.83,55.8508,3.3754,0.126,0.0651,-37.0703,-128.267,46.3277,77.7234,41.0992
22.3098,15.0676,2.3535,0.5549,0.3182,29.272,-4.5585,6.6847,34.0497,51.1374
85.3814,18.3917,2.7931,0.3011,0.1957,-70.2899,-58.7193,-15.0238,1.869,259.995
19.4348,7.3353,2.1717,0.7744,0.4276,-3.6794,10.0501,-4.3598,60.218,135.999
21.9145,8.6035,2.3483,0.6457,0.352,4.4364,-15.7102,10.7351,9.7889,113.032
35.967,9.852,2.8045,0.3953,0.2204,-26.5167,12.6024,-3.3817,64.615,229.885
53.2467,6.4925,2.6449,0.4077,0.2163,2.9885,19.9021,3.9065,78.769,238.214
27.0694,21.8262,2.5508,0.3826,0.2068,10.4249,22.9174,8.4929,5.0893,256.421
27.9177,21.0394,2.6269,0.3329,0.1688,9.5282,22.2612,15.5846,48.484,90.9682
