ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
71,291,8,97,21,0,0,100,-7,7,21,1,52,0,1,1,87,70,5,3,1,100
69,150,18,76,19,0,0,95,27,6,21,0,33,1,1,1,34,-8,1,1,1,67
76,132,6,49,15,0,0,100,-7,7,15,2,40,-7,1,1,13,-8,2,1,0,50
77,289,3,86,51,0,0,100,-7,7,52,2,10,4,2,2,36,-8,2,1,2,16
73,118,2,45,23,0,0,100,-7,7,24,3,33,2,1,1,24,86,6,4,1,71
80,126,8,52,18,0,0,100,-7,7,19,4,16,0,1,1,2,74,2,2,0,67
89,193,9,114,13,0,0,100,-7,7,14,1,43,0,0,0,1,88,2,2,0,67
63,378,10,84,36,1,1,89,10,4,37,2,54,0,2,2,60,67,4,6,3,77
54,235,7,79,25,1,0,79,2,3,29,2,14,6,0,0,48,62,5,3,3,67
77,178,9,52,20,0,0,100,-7,7,20,1,20,0,5,5,17,53,6,3,0,56
68,299,3,73,19,0,0,95,34,6,19,1,37,2,2,2,60,-8,5,1,3,60
89,363,1,106,21,0,0,100,-7,6,24,1,29,0,1,1,2,74,5,2,0,64
45,341,6,75,25,2,1,85,1,3,48,3,35,1,1,1,89,-8,8,1,4,83
84,52,3,25,7,0,0,100,-7,7,7,2,43,0,0,0,5,98,1,2,0,50
75,175,2,61,35,0,0,100,-7,7,38,7,34,2,2,2,16,83,3,2,2,33
84,339,13,108,43,0,0,95,51,6,43,0,23,24,0,0,2,79,7,3,0,50
69,189,7,84,34,2,1,94,0,0,36,1,8,0,1,1,11,-8,3,2,2,29
73,149,3,62,25,0,0,100,-7,7,25,5,20,2,2,2,30,58,4,3,3,58
81,141,3,59,34,1,0,97,54,6,37,3,51,0,1,1,4,94,2,2,0,44
56,213,3,71,18,2,0,70,1,3,20,4,10,0,1,1,9,-8,4,1,0,56
86,255,12,120,19,0,0,95,-8,6,26,0,40,-7,4,4,4,-8,3,-8,0,43
68,60,6,38,11,1,0,83,21,6,12,1,17,0,1,1,57,-8,5,1,2,67
75,281,20,91,19,0,0,95,27,6,12,0,16,-7,3,3,22,81,5,1,0,60
87,435,4,93,23,0,0,100,-7,7,24,2,29,0,0,0,3,92,3,2,0,50
67,151,3,67,22,1,0,96,33,6,28,3,61,1,6,6,52,69,4,5,2,82
87,228,2,77,30,0,0,100,-7,7,31,3,10,-7,4,4,6,100,7,1,0,38
64,227,1,74,33,2,1,98,23,0,43,5,26,0,1,1,31,82,14,5,3,79
57,257,7,81,11,5,3,40,7,1,15,1,40,0,1,1,11,-8,3,1,0,57
66,46,6,26,10,0,0,100,-7,7,10,1,70,0,3,3,94,59,2,3,1,83
73,354,13,80,25,0,0,100,-7,7,25,0,8,15,0,0,36,-8,10,1,2,61
70,272,1,77,28,0,0,100,-7,7,29,5,28,0,3,3,63,90,1,2,1,31
67,54,1,20,12,0,0,100,-7,7,13,4,38,0,1,1,53,98,5,2,1,70
76,197,14,75,26,0,0,100,-7,7,28,0,32,0,1,1,49,69,2,3,0,86
73,25,3,57,19,0,0,100,-7,7,11,1,10,-7,0,0,56,-8,8,1,3,75
66,168,1,93,21,1,0,79,6,3,24,1,8,-7,2,2,26,-8,5,1,0,38
79,185,1,56,39,0,0,100,-7,7,40,5,38,0,1,1,1,70,3,3,0,50
65,102,69,86,6,3,3,33,3,0,9,0,0,13,0,0,8,-8,1,-8,0,33
88,369,7,114,31,0,0,100,-7,7,33,2,33,0,0,0,1,91,2,2,0,36
63,235,7,123,4,13,9,44,17,6,9,1,44,7,0,0,1,48,1,2,0,60
89,209,54,101,11,0,0,100,-7,7,11,0,55,6,0,0,3,-8,1,1,0,50
66,121,1,36,6,0,0,100,-7,7,7,5,29,0,3,3,104,100,3,2,3,100
76,147,1,68,30,0,0,94,26,6,35,3,49,0,4,4,0,10,0,2,-8,50
81,311,27,118,15,0,0,93,65,6,15,0,20,0,0,0,27,-8,8,1,0,82
69,193,4,68,29,1,1,87,54,6,30,4,50,-7,10,10,60,67,2,6,1,89
87,367,10,173,26,0,0,100,-7,7,27,2,44,17,0,0,2,-8,5,2,0,58
87,177,10,82,9,0,0,100,-7,7,9,1,22,-8,0,0,4,3,2,1,0,75
66,72,13,71,13,0,0,93,1,4,17,0,29,-7,0,0,58,-8,4,1,2,83
68,178,1,66,21,0,0,96,7,4,44,6,74,5,0,0,38,80,3,3,2,75
70,191,6,65,12,2,1,73,26,6,16,2,40,0,0,0,7,-8,2,-8,0,67
85,226,2,84,14,0,0,100,-7,7,27,1,13,2,1,1,6,-8,6,-8,0,75
65,275,2,81,42,0,0,93,15,6,44,5,50,0,3,3,63,77,4,6,1,71
-9,24,24,24,1,3,3,100,-7,0,1,0,100,3,1,1,-8,-8,-8,-8,-8,-8
71,357,5,71,26,0,0,96,60,6,27,3,52,5,0,0,39,-8,3,3,1,75
80,124,10,54,17,1,0,94,69,6,18,1,44,0,2,1,28,62,2,3,0,63
72,304,17,112,31,1,1,94,8,4,32,0,31,0,1,1,35,56,5,2,1,62
68,74,3,32,14,1,1,93,30,6,15,4,40,0,0,0,58,32,2,5,1,64
70,217,3,88,29,1,1,93,24,6,31,6,50,-7,1,1,10,61,2,3,0,67
72,386,3,95,33,0,0,100,-7,7,33,3,18,2,2,2,30,97,9,2,1,58
73,59,6,23,13,0,0,100,-7,7,13,4,8,9,0,0,46,-8,3,1,1,63
77,496,39,177,17,0,0,95,8,4,20,0,65,3,2,1,4,-8,2,3,0,50
62,128,4,57,16,4,2,71,5,4,21,2,33,0,0,0,48,39,8,2,1,100
70,406,2,96,35,0,0,90,10,4,40,1,65,3,1,1,25,76,3,4,1,73
64,228,5,84,60,0,0,95,23,6,60,4,38,0,0,0,35,-8,10,2,3,68
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
72,184,2,66,30,0,0,100,-7,7,32,5,34,1,3,1,48,85,7,4,1,65
62,58,3,18,4,0,0,100,-7,7,4,3,25,2,6,6,99,97,3,1,1,100
78,269,11,66,30,0,0,100,-7,7,30,1,23,0,0,0,35,-8,3,2,1,55
86,190,8,81,13,0,0,100,-7,7,13,1,62,6,0,0,4,88,2,3,0,83
60,123,5,52,13,4,3,73,8,0,15,3,33,6,0,0,26,-8,2,1,0,50
80,331,27,160,13,0,0,92,20,6,13,0,23,0,0,0,0,-8,1,2,0,43
83,102,5,40,14,0,0,100,-7,7,15,6,14,0,1,1,8,-8,1,1,0,18
78,112,3,57,39,0,0,100,-7,7,41,2,33,2,3,2,5,87,3,3,0,67
70,211,25,107,14,0,0,86,3,4,14,0,29,0,0,0,13,58,3,2,0,56
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
55,176,14,68,17,1,1,89,2,4,20,0,42,0,3,3,84,44,6,2,4,80
62,161,1,60,16,1,0,79,4,4,19,5,16,0,1,1,20,25,4,2,0,47
64,-8,1,47,23,3,3,100,-7,0,26,3,15,-7,2,2,49,83,9,2,1,61
72,365,1,46,21,0,0,95,53,6,40,3,9,11,0,0,20,-8,7,1,1,56
83,255,3,72,29,0,0,100,-7,7,34,2,21,-7,2,2,2,-8,5,1,0,38
71,142,10,65,22,0,0,100,-7,7,23,1,45,4,1,1,55,71,5,3,1,89
77,232,9,74,18,0,0,100,-7,7,18,2,28,-7,5,5,13,77,2,3,1,63
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
57,130,6,38,15,0,0,80,1,4,15,1,27,13,0,0,84,71,6,3,4,82
79,121,44,72,11,0,0,91,30,6,11,0,55,-7,0,0,11,-8,1,1,0,67
70,196,4,64,34,0,0,100,-7,7,35,1,37,0,0,0,83,-8,6,1,3,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
90,245,2,98,7,0,0,100,-7,7,8,1,63,21,0,0,11,79,2,2,0,80
67,144,9,60,18,0,0,95,6,4,20,3,25,0,3,1,70,91,3,2,2,83
67,196,9,94,20,1,1,86,9,0,27,2,52,-7,0,0,40,93,3,2,1,75
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
62,254,20,69,11,5,4,69,24,6,21,0,44,-8,0,0,40,44,5,2,2,100
81,279,5,84,25,0,0,100,-7,7,25,2,28,4,1,1,17,60,5,2,0,54
74,76,4,47,19,0,0,100,-7,7,21,2,33,0,0,0,0,79,1,7,0,57
55,259,2,76,21,1,0,71,1,3,25,1,21,-8,0,0,23,25,9,3,0,80
63,185,1,55,28,4,4,97,56,6,31,8,29,-7,4,4,54,58,6,2,0,71
77,187,4,59,19,0,0,95,72,6,19,1,58,0,3,3,14,70,2,3,0,56
68,212,3,89,33,0,0,97,13,6,33,3,42,3,1,1,43,68,5,3,0,67
75,174,9,78,17,1,1,100,-7,6,17,1,53,8,0,0,15,64,2,2,0,44
75,112,2,48,18,1,1,100,-7,7,31,2,21,-7,0,0,9,-8,3,1,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
72,367,6,86,43,0,0,100,-7,7,64,3,14,8,0,0,19,69,9,3,2,50
84,209,47,118,11,0,0,100,-7,7,14,0,36,6,0,0,11,-8,3,1,0,67
80,188,11,71,36,0,0,100,-7,7,36,2,39,0,7,7,15,-8,1,1,0,25
64,153,5,44,20,2,2,100,-7,7,22,3,25,0,1,1,37,98,8,1,3,82
76,126,5,64,12,0,0,100,-7,7,8,2,31,-7,0,0,66,-8,2,1,2,75
71,227,12,116,15,2,1,78,48,6,18,0,28,0,2,2,83,-8,2,1,2,60
63,83,6,63,23,0,0,91,27,6,10,1,22,-7,1,1,82,4,13,2,3,89
71,206,6,75,11,0,0,91,4,4,11,3,45,4,1,1,71,-8,1,1,0,67
74,445,7,147,15,0,0,100,-7,7,16,1,13,0,1,1,36,-8,10,1,2,92
75,326,5,61,19,0,0,100,-7,7,19,4,5,0,1,1,20,-8,6,1,1,100
61,232,6,77,9,1,0,64,15,6,11,4,36,4,1,1,76,-8,2,1,1,60
65,248,2,77,28,3,1,84,30,5,33,3,53,-7,0,0,31,34,8,4,1,80
71,164,13,81,28,0,0,81,6,4,32,0,63,1,1,1,4,87,5,2,0,78
81,289,1,106,25,0,0,96,29,6,39,2,31,3,1,1,16,75,5,2,0,47
87,207,1,65,14,0,0,100,-7,7,15,2,33,24,1,1,5,10,3,2,0,50
77,141,14,79,13,0,0,77,11,4,13,0,23,-8,0,0,4,-8,2,1,0,60
80,330,7,45,19,0,0,100,-7,7,28,2,32,10,1,1,1,-8,1,2,0,50
63,11,2,7,10,0,0,100,-7,7,12,12,25,0,10,10,18,-8,7,1,0,80
72,118,3,47,22,0,0,83,6,4,23,4,65,0,1,0,3,83,3,3,0,88
74,164,48,89,9,1,0,73,12,6,11,0,45,0,0,0,53,-8,1,1,-8,40
74,369,54,197,21,0,0,95,11,4,21,0,10,1,1,1,10,-8,5,2,0,44
64,330,10,112,8,1,0,67,6,4,9,1,33,0,0,0,84,89,4,2,2,75
65,406,1,72,30,1,1,100,-7,6,40,5,48,2,2,2,47,65,6,5,0,79
65,145,8,74,11,2,2,100,-7,6,13,1,83,0,2,2,-8,66,-8,2,-8,100
82,192,8,88,17,0,0,94,81,6,17,1,35,-7,0,0,0,92,1,2,0,38
68,189,2,54,19,0,0,100,-7,7,20,3,20,1,5,5,31,33,8,2,1,77
66,113,2,65,21,1,0,96,31,6,23,2,35,6,0,0,66,96,6,5,3,86
80,215,2,121,40,0,0,98,47,6,26,6,11,2,3,3,1,81,5,4,0,35
81,120,13,42,12,0,0,100,-7,7,12,0,25,3,2,2,34,36,1,1,0,67
77,135,1,55,13,0,0,93,38,6,15,4,47,1,4,4,0,-8,2,3,0,71
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
70,118,2,46,27,0,0,93,24,5,29,4,69,2,5,5,13,84,3,4,1,70
81,271,3,85,19,0,0,95,16,6,21,3,33,4,1,1,6,-8,3,1,1,36
68,122,13,63,20,0,0,91,2,4,23,0,65,0,1,1,0,49,0,6,-8,86
63,75,11,50,31,1,0,97,17,6,32,1,22,-7,2,2,18,-8,9,1,1,69
76,98,11,50,15,0,0,100,-7,7,15,2,27,0,0,0,42,60,2,2,1,63
78,56,2,32,8,0,0,100,-7,7,9,3,22,0,1,1,23,19,4,2,0,86
57,71,4,32,24,0,0,92,9,4,24,4,46,0,2,2,53,83,5,6,2,87
70,244,4,131,34,0,0,97,-7,5,23,1,24,-8,0,0,78,76,14,2,6,84
79,257,3,98,18,0,0,100,-7,7,20,2,30,3,1,1,43,-8,5,1,2,70
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
58,164,4,62,21,2,1,70,8,4,24,4,52,0,5,5,27,94,5,4,0,82
87,241,2,93,17,0,0,100,-7,7,18,4,17,-7,1,1,7,-8,5,1,1,50
77,176,23,87,13,0,0,100,-7,7,13,0,31,0,1,1,51,-8,3,1,2,57
60,75,4,38,27,0,0,96,36,6,9,4,30,-7,1,1,64,85,8,5,2,70
68,110,9,41,32,0,0,100,-7,7,32,1,25,0,1,1,92,65,3,2,2,71
74,129,1,70,20,0,0,100,-7,7,22,3,32,-7,0,0,61,84,6,3,4,75
80,175,24,99,15,0,0,100,-7,7,15,0,33,1,1,1,1,24,3,2,0,100
66,205,4,123,5,1,1,100,-7,6,5,2,40,4,5,5,83,80,1,2,1,100
78,167,0,72,46,0,0,98,78,6,49,3,41,0,4,4,13,60,7,8,1,75
75,197,1,91,30,0,0,100,-7,7,31,2,26,1,1,1,37,71,5,3,2,64
60,71,2,26,18,1,1,95,44,6,20,4,21,0,2,2,30,-8,6,2,1,62
72,206,3,90,46,1,0,96,44,6,47,2,26,-7,2,2,45,58,2,4,1,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,183,2,116,29,0,0,100,-7,7,31,1,39,-7,2,2,42,97,3,2,0,75
81,159,3,48,22,0,0,100,-7,7,22,4,32,0,2,1,26,85,5,3,2,69
56,143,11,71,28,0,0,87,4,4,22,1,50,2,2,2,84,61,5,4,1,100
70,173,6,85,12,0,0,100,-7,7,10,2,46,-7,0,0,93,13,3,4,3,100
81,299,3,68,38,0,0,95,13,6,36,2,50,0,1,1,6,37,2,7,0,47
71,132,2,53,10,1,0,85,23,6,13,2,46,0,1,1,36,85,4,2,1,100
61,127,14,53,16,0,0,94,3,4,16,0,69,0,1,1,98,64,1,2,-8,75
70,59,15,46,23,0,0,96,25,6,19,0,48,-8,0,0,63,51,5,1,2,100
63,158,6,56,24,0,0,92,2,4,16,2,24,5,0,0,7,6,2,2,0,29
68,39,7,24,7,0,0,100,-7,7,7,2,29,0,1,0,85,-8,2,1,2,75
75,351,13,155,25,0,0,100,-7,6,25,0,16,0,0,0,56,-8,7,1,2,60
63,-8,31,86,13,1,1,93,35,6,14,0,21,-7,2,2,83,40,6,1,2,88
67,35,1,17,6,0,0,100,-7,7,7,2,29,0,4,4,36,-8,3,2,0,71
80,355,1,80,23,0,0,100,-7,7,27,5,23,1,5,5,8,98,4,4,1,57
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
76,94,2,36,8,0,0,100,-7,7,9,3,56,0,1,1,35,96,1,2,0,60
73,181,3,59,22,0,0,100,-7,7,22,2,41,0,0,0,56,54,6,5,1,79
70,210,20,27,4,0,0,100,-7,7,51,0,50,-7,1,1,102,97,2,2,1,100
90,280,6,92,18,0,0,100,-7,7,23,3,35,1,1,1,4,86,2,1,0,38
74,502,25,191,13,1,0,93,25,6,14,0,0,-8,0,0,51,-8,3,-8,1,33
80,163,3,71,33,0,0,100,-7,7,33,2,9,0,1,1,3,62,5,2,1,32
68,134,3,45,28,1,0,94,50,6,31,7,45,0,3,3,23,94,4,3,1,58
66,105,8,46,20,0,0,100,-7,7,20,1,20,0,1,1,78,67,5,2,4,73
59,147,1,52,5,1,1,86,2,0,7,1,71,12,0,0,78,100,2,2,1,100
60,37,9,22,11,0,0,100,-7,7,11,1,55,-7,8,8,112,61,3,1,0,100
68,227,1,67,24,0,0,96,4,6,21,4,56,0,3,3,14,23,3,4,0,64
73,223,23,99,22,0,0,91,9,4,23,0,35,4,1,1,6,65,6,2,0,80
85,151,3,56,20,0,0,100,-7,7,21,1,25,17,0,0,7,-8,1,1,0,60
84,150,11,68,23,0,0,100,-7,7,25,1,24,0,0,0,1,-8,1,1,1,17
77,272,9,99,22,0,0,100,-7,7,23,1,14,-8,0,0,30,8,10,1,1,73
85,319,3,91,15,0,0,100,-7,7,17,2,24,0,5,5,3,-8,2,1,0,50
89,264,17,121,11,0,0,100,-7,7,3,0,45,-8,0,0,4,21,3,1,0,100
63,211,13,76,15,2,2,74,9,2,19,0,5,0,7,7,1,-8,1,-8,0,14
84,138,2,67,21,0,0,100,-7,7,22,3,55,0,2,2,15,78,3,3,0,86
63,137,4,56,36,1,1,100,-7,6,40,9,55,0,3,3,32,92,7,5,2,75
61,252,24,127,32,1,1,86,1,4,43,0,47,-7,0,0,38,-8,7,1,1,53
87,257,8,78,18,0,0,100,-7,7,18,2,39,0,1,1,1,87,3,2,0,38
63,120,7,65,18,1,1,100,-7,6,24,1,38,0,2,2,65,62,5,3,2,73
60,192,17,100,28,2,1,74,5,4,34,0,26,-7,3,3,85,82,10,2,3,93
80,289,7,116,33,0,0,97,54,6,26,2,12,-8,0,0,18,48,6,2,1,47
-9,87,10,35,18,1,1,89,3,2,19,2,16,0,2,2,29,73,6,1,1,47
86,283,26,121,13,0,0,100,-7,7,16,0,44,0,0,0,0,82,1,1,0,40
85,157,18,62,12,0,0,100,-7,7,12,0,8,-7,0,0,13,57,8,1,0,90
63,408,11,95,26,1,0,86,56,6,29,1,66,0,0,0,99,46,3,4,2,78
86,336,88,241,24,2,1,88,73,6,21,0,15,-8,0,0,0,-8,0,-8,0,0
62,175,2,46,18,0,0,95,0,4,20,2,75,0,2,2,57,81,3,5,1,89
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,320,0,92,56,0,0,100,-7,7,61,5,16,1,4,4,4,56,9,3,1,41
83,215,6,83,23,0,0,100,-7,7,23,2,61,1,2,2,13,-8,3,3,1,75
54,137,7,77,3,13,12,43,8,4,16,1,43,0,0,0,13,93,1,1,0,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,264,2,87,31,0,0,100,-7,7,34,5,9,-7,0,0,8,-8,4,-8,1,24
82,178,4,73,18,0,0,95,-8,6,20,3,40,-7,4,4,4,44,3,2,0,63
60,91,17,46,3,5,5,100,-7,6,3,0,100,0,0,0,-8,88,-8,2,-8,100
71,216,27,70,16,0,0,94,20,6,17,0,13,7,0,0,75,-8,2,1,1,60
80,320,1,81,27,0,0,100,-7,7,31,3,45,6,0,0,40,69,4,3,0,88
70,185,11,75,36,0,0,97,72,6,37,1,41,1,3,3,67,60,12,5,5,85
76,247,7,97,37,0,0,100,-7,7,41,2,37,-7,3,3,59,81,6,2,1,75
60,349,1,74,16,1,1,95,4,2,19,4,58,0,3,3,59,29,5,3,1,73
78,50,15,32,5,0,0,100,-7,7,5,0,60,0,4,2,11,51,1,2,0,75
62,387,14,199,13,0,0,62,1,4,13,0,46,4,1,1,57,-8,6,2,2,100
81,199,4,94,36,0,0,100,-7,7,36,2,53,0,4,4,9,11,2,7,0,50
71,142,1,60,37,0,0,100,-7,7,40,7,50,3,3,3,64,78,4,6,2,71
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,84,17,46,26,0,0,85,11,4,27,0,37,-7,0,0,63,77,4,5,0,75
81,152,25,83,8,0,0,100,-7,7,8,0,88,0,0,0,0,68,0,2,-8,67
79,233,3,83,47,0,0,100,-7,7,68,3,28,0,8,8,33,91,6,6,2,63
65,143,7,85,13,0,0,93,11,4,14,2,43,0,0,0,73,76,3,3,2,100
72,120,5,46,38,0,0,100,-7,7,38,5,24,0,2,2,59,78,5,4,4,56
82,92,6,49,12,0,0,100,-7,7,12,1,17,5,0,0,6,-8,6,1,0,64
68,91,4,25,18,0,0,100,-7,7,21,10,19,0,4,4,14,52,4,3,1,44
69,183,13,88,24,2,2,88,5,4,24,0,33,-7,4,3,3,79,2,2,0,57
68,221,7,89,19,4,0,83,53,6,23,1,39,0,0,0,70,100,2,2,2,40
65,166,6,78,16,0,0,78,13,6,18,1,56,0,0,0,51,3,3,2,1,83
82,260,7,84,26,0,0,96,16,6,44,2,61,0,2,2,14,61,3,5,1,80
60,60,13,27,6,0,0,88,2,4,8,0,63,-7,4,4,60,92,1,3,-8,80
87,324,37,104,16,0,0,100,-7,7,16,0,0,0,0,0,5,-8,2,-8,0,14
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,368,11,120,9,1,0,90,67,6,10,1,10,1,2,1,31,-8,5,-8,0,83
80,223,5,96,25,0,0,100,-7,7,25,4,36,0,1,1,18,83,5,3,1,53
87,185,3,80,22,0,0,100,-7,7,25,2,40,3,1,1,17,27,2,2,0,50
85,181,6,77,7,0,0,100,-7,7,10,1,50,5,0,0,0,95,0,2,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
56,160,23,80,16,0,0,83,6,4,18,0,44,0,0,0,112,91,6,2,6,89
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
60,65,17,37,10,0,0,91,-7,5,11,0,55,0,0,0,99,38,5,2,2,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
60,357,17,141,9,4,3,67,3,3,13,0,50,0,1,1,28,-8,4,-8,-8,100
71,106,0,39,22,0,0,92,54,6,25,7,52,0,3,2,32,94,4,4,1,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,478,12,97,44,0,0,89,1,4,47,0,32,0,9,9,63,-8,9,-8,6,60
89,212,4,107,21,0,0,100,-7,7,2,1,14,-8,0,0,6,71,2,2,0,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
83,384,2,179,24,0,0,100,-7,7,26,1,19,1,1,1,4,-8,1,1,0,38
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
61,282,2,86,40,1,1,95,1,0,42,4,14,0,3,3,40,100,8,2,2,55
90,359,14,110,9,0,0,100,-7,7,9,0,33,0,0,0,3,-8,1,1,0,100
65,252,3,96,34,2,0,89,8,3,36,1,28,1,6,6,48,-8,4,-8,2,40
66,79,7,42,15,0,0,100,-7,7,15,2,20,0,3,3,35,-8,6,-8,1,75
72,253,2,70,30,1,0,94,55,6,34,5,38,3,2,2,15,99,8,3,0,67
77,413,8,140,29,0,0,100,-7,7,27,2,28,3,1,1,30,42,2,3,1,38
77,278,0,73,15,0,0,94,38,6,16,2,31,0,0,0,22,-8,6,1,2,64
72,203,1,44,33,0,0,100,-7,7,34,6,53,3,1,1,26,77,7,4,0,79
63,182,9,92,23,0,0,96,24,6,23,1,35,0,4,4,88,85,5,4,5,82
73,327,5,107,32,0,0,97,71,6,32,4,31,10,0,0,43,52,5,4,1,69
88,173,3,104,12,0,0,100,-7,7,12,1,33,0,1,1,0,-8,1,1,0,25
88,161,38,66,11,0,0,100,-7,7,12,0,25,-7,0,0,7,-8,1,-8,0,33
63,190,3,71,39,0,0,97,10,4,39,6,28,2,1,1,55,83,5,2,2,80
71,60,9,29,12,1,1,92,44,6,12,2,75,0,2,1,0,59,0,2,-8,75
90,320,8,85,8,0,0,100,-7,7,8,1,25,12,0,0,2,-8,2,-8,-8,67
88,161,4,97,29,0,0,100,-7,7,33,3,48,0,2,2,7,-8,1,1,0,33
66,174,6,72,29,3,2,87,16,6,32,2,19,0,1,0,37,87,9,2,4,65
66,133,6,77,23,0,0,100,-7,7,26,2,42,0,3,3,105,94,6,2,6,100
55,80,17,56,4,5,2,56,31,6,9,0,33,0,10,9,0,71,0,1,-8,33
57,173,3,48,25,1,1,96,1,2,26,4,23,0,2,2,4,36,5,4,0,60
64,15,3,9,7,0,0,100,-7,7,7,5,29,0,6,6,55,75,2,2,0,57
68,194,3,60,29,0,0,97,57,6,73,2,47,0,7,7,52,84,5,6,2,79
62,215,7,81,23,2,1,80,16,6,25,1,20,0,2,1,65,100,9,1,3,71
65,92,11,57,32,0,0,97,8,4,32,1,44,0,4,4,45,68,4,4,1,57
72,106,2,34,15,0,0,100,-7,7,16,4,25,0,1,1,21,73,4,3,0,58
87,273,23,78,22,0,0,100,-7,7,22,0,23,0,1,1,4,-8,2,2,0,44
86,120,12,68,25,0,0,100,-7,7,25,0,40,0,1,1,1,-8,3,1,0,50
76,203,6,79,14,0,0,93,69,6,14,1,29,5,0,0,25,-8,3,1,1,80
69,244,3,73,25,1,0,74,25,6,27,1,37,0,2,2,48,40,2,1,1,27
75,173,15,86,25,0,0,100,-7,7,25,0,16,0,0,0,46,-8,6,1,2,57
63,142,10,78,16,1,0,76,5,3,17,2,47,15,0,0,59,51,3,2,2,83
68,156,2,65,25,0,0,97,18,6,29,2,21,0,0,0,80,-8,3,1,1,80
81,137,1,55,20,0,0,100,-7,7,23,3,43,1,4,3,33,92,2,3,0,63
88,367,25,170,26,0,0,100,-7,7,26,0,19,0,0,0,1,39,1,1,0,25
68,130,7,64,31,3,3,82,16,6,34,3,21,0,4,3,14,2,5,3,0,44
75,188,4,50,18,0,0,100,-7,7,19,1,50,4,6,6,44,60,5,4,1,82
74,183,4,84,21,1,1,86,3,6,24,1,32,2,1,1,15,-8,2,-8,0,25
70,197,16,97,30,0,0,91,19,6,32,0,22,-7,4,4,44,-8,8,1,4,63
70,335,3,105,35,2,2,87,34,6,39,5,33,0,2,2,27,6,10,3,1,88
86,350,19,121,15,0,0,100,-7,7,16,0,44,0,1,1,12,-8,2,-8,0,33
74,565,4,148,24,0,0,96,62,6,24,2,13,-7,0,0,34,90,6,1,1,58
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
