V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
1.0,0.0,7.0,21,23.0,12.0,10.0,9,197.0,1.0,4,12.0,4,2,1,0,9,8,0.0,2,39.0,0.0,4,7,49.0,3,0,12.0,2,2,0
3.0,2.0,4.0,1,24.0,1.0,3.0,1,1.0,1.0,1,1.0,4,2,0,1,9,7,4.0,1,3.0,37.0,8,8,0.0,1,1,2.0,2,1,0
1.0,28.0,2.0,2,1.0,1.0,68.0,12,923.0,1.0,18,1.0,4,2,1,3,9,6,5.0,3,1.0,43.0,5,8,9.0,4,1,0.0,1,0,2
0.0,-1.0,1.0,0,66.0,143.0,29.0,23,384.0,0.0,6,0.0,7,2,4,0,9,9,49.0,3,0.0,65.0,5,8,46.0,1,0,1.0,7,0,1
0.0,0.0,76.0,17,4.0,169.0,2.0,16,32.0,0.0,1,12.0,6,2,1,1,9,6,11.0,3,25.0,4.0,1,10,42.0,10,1,6.0,8,0,0
0.0,42.0,11.0,1,2820.0,24.0,5.0,11,65.0,0.0,3,1.0,7,2,1,0,9,7,22.0,1,17.0,18.0,0,8,0.0,2,1,3.0,7,3,3
0.0,362.0,3.0,11,1346.0,211.0,9.0,21,128.0,0.0,5,11.0,7,2,3,3,9,7,3.0,1,4.0,0.0,5,6,2.0,3,0,2.0,4,0,2
1.0,93.0,4.0,4,1.0,0.0,3.0,5,23.0,1.0,3,0.0,3,2,0,3,8,7,2.0,3,14.0,4.0,1,8,15.0,0,0,7.0,4,5,2
11.0,183.0,25.0,2,0.0,0.0,11.0,2,2.0,2.0,2,0.0,3,2,1,3,9,7,20.0,0,6.0,173.0,1,8,44.0,2,0,14.0,6,3,1
0.0,10.0,8.0,13,1376.0,40.0,1.0,29,29.0,0.0,1,13.0,3,2,7,2,9,7,7.0,1,2.0,6.0,4,5,14.0,2,1,10.0,6,1,0
2.0,4.0,57.0,10,8.0,10.0,2.0,8,10.0,1.0,1,10.0,3,2,0,0,9,6,0.0,3,34.0,61.0,1,6,6.0,1,0,6.0,6,1,0
2.0,10.0,15.0,5,20.0,5.0,11.0,14,428.0,1.0,3,5.0,9,2,1,2,9,6,1.0,1,6.0,29.0,0,10,1.0,2,1,22.0,6,9,1
0.0,181.0,13.0,3,9725.0,255.0,5.0,5,13.0,0.0,1,3.0,3,2,1,0,9,7,2.0,3,13.0,20.0,4,3,0.0,1,1,13.0,6,2,0
6.0,77.0,10.0,8,1.0,1.0,21.0,8,50.0,1.0,4,1.0,3,2,1,0,1,1,1.0,3,22.0,1.0,1,8,4.0,7,1,0.0,7,6,4
2.0,122.0,11.0,1,1.0,0.0,2.0,1,1.0,1.0,1,0.0,7,2,0,1,9,1,0.0,2,35.0,59.0,1,3,0.0,2,0,3.0,6,2,5
0.0,1.0,1.0,5,1514.0,43.0,6.0,41,44.0,0.0,2,7.0,4,2,4,0,9,6,3.0,3,5.0,59.0,1,3,0.0,2,0,4.0,1,3,1
20.0,0.0,4.0,12,0.0,0.0,29.0,11,34.0,1.0,1,0.0,3,2,1,3,8,8,191.0,1,1.0,76.0,8,3,0.0,0,1,0.0,1,0,2
19.0,0.0,4.0,10,197.0,10.0,19.0,15,13.0,1.0,1,10.0,3,2,1,2,8,6,70.0,3,20.0,15.0,5,5,1.0,1,2,5.0,8,0,1
2.0,32.0,16.0,7,31.0,6.0,49.0,10,112.0,1.0,16,6.0,7,2,6,0,9,7,12.0,3,21.0,13.0,1,3,19.0,7,1,2.0,7,1,13
2.0,63.0,5.0,2,1006.0,7.0,14.0,13,36.0,1.0,3,2.0,5,2,1,0,9,7,1.0,1,39.0,20.0,1,10,1.0,2,1,5.0,7,0,1
41.0,3.0,18.0,14,1.0,5.0,220.0,24,24.0,2.0,11,5.0,4,2,1,1,9,6,4.0,3,15.0,14.0,1,5,1.0,1,0,0.0,6,3,10
0.0,1.0,28.0,9,3481.0,199.0,6.0,23,102.0,0.0,2,9.0,7,2,4,1,9,6,32.0,0,10.0,0.0,1,0,6.0,3,0,3.0,8,1,5
2.0,129.0,13.0,7,92.0,11.0,9.0,11,116.0,1.0,3,11.0,7,2,1,2,8,7,43.0,2,25.0,23.0,5,0,30.0,2,0,17.0,7,30,1
13.0,2.0,1.0,1,151.0,1.0,32.0,2,7.0,3.0,7,1.0,9,2,1,3,9,6,5.0,2,8.0,45.0,1,8,14.0,1,0,62.0,8,6,0
4.0,25.0,18.0,2,1203.0,62.0,10.0,11,150.0,1.0,3,2.0,4,2,6,2,9,7,3.0,3,7.0,38.0,0,8,6.0,2,0,37.0,4,1,1
7.0,1.0,9.0,9,4.0,9.0,7.0,9,9.0,1.0,1,9.0,4,2,1,1,9,6,59.0,0,1.0,50.0,8,8,254.0,1,1,10.0,6,5,0
10.0,174.0,12.0,1,72.0,1.0,19.0,9,126.0,1.0,6,1.0,4,2,0,2,9,1,13.0,3,9.0,28.0,1,5,4.0,3,2,9.0,7,1,2
3.0,1.0,3.0,4,1228.0,77.0,3.0,12,39.0,1.0,1,8.0,3,2,0,2,9,7,0.0,1,2.0,32.0,8,3,12.0,0,1,12.0,6,2,1
16.0,0.0,79.0,1,69.0,84.0,16.0,12,13.0,1.0,1,3.0,3,2,0,2,9,7,8.0,2,12.0,15.0,8,8,2.0,1,0,8.0,6,0,1
6.0,1.0,93.0,16,192.0,28.0,21.0,39,293.0,1.0,9,24.0,7,2,1,2,8,7,35.0,1,1.0,53.0,3,7,209.0,1,0,37.0,6,1,2
2.0,7.0,8.0,8,146.0,26.0,2.0,22,26.0,1.0,1,8.0,3,2,1,3,8,8,66.0,2,0.0,1513.0,2,10,20.0,0,1,4.0,6,5,3
1.0,1.0,7.0,2,849.0,12.0,27.0,8,66.0,1.0,10,2.0,0,2,1,1,9,6,8.0,3,0.0,399.0,1,8,0.0,0,0,0.0,8,3,1
2.0,0.0,4.0,8,5.0,6.0,16.0,8,96.0,1.0,8,6.0,4,2,1,2,9,7,0.0,2,1.0,0.0,1,5,1.0,1,1,2.0,6,2,7
1.0,125.0,11.0,17,2.0,1.0,4.0,18,69.0,1.0,3,1.0,9,2,1,0,9,7,1.0,3,1.0,81.0,2,8,2.0,3,1,0.0,6,1,9
4.0,164.0,3.0,2,10.0,2.0,9.0,2,2.0,1.0,2,2.0,3,2,7,0,9,7,1.0,3,14.0,196.0,3,8,20.0,13,0,17.0,6,1,5
9.0,2.0,3.0,7,1.0,4.0,112.0,38,1076.0,3.0,29,4.0,7,2,6,3,9,8,0.0,3,2.0,9.0,4,5,22.0,1,1,1.0,6,5,0
0.0,30.0,38.0,21,2744.0,175.0,7.0,32,181.0,0.0,2,21.0,4,2,1,3,9,6,0.0,3,2.0,260.0,8,3,6.0,12,1,1.0,5,1,1
3.0,1.0,17.0,4,51.0,5.0,3.0,1,4.0,1.0,1,4.0,3,2,0,1,8,7,0.0,3,7.0,21.0,8,8,11.0,2,0,5.0,6,3,2
8.0,4.0,5.0,3,725.0,5.0,12.0,4,41.0,1.0,3,3.0,9,2,1,1,9,6,0.0,2,0.0,17.0,1,3,1.0,3,1,15.0,6,0,0
0.0,3.0,2.0,1,2573.0,10.0,9.0,9,53.0,0.0,4,1.0,7,2,1,3,9,2,1.0,2,44.0,55.0,1,10,2.0,1,0,3.0,6,0,35
2.0,0.0,3.0,1,0.0,1.0,10.0,2,59.0,1.0,4,1.0,7,2,1,3,8,6,2.0,2,21.0,2.0,1,5,18.0,4,1,1.0,8,4,2
1.0,49.0,64.0,44,30.0,44.0,1.0,44,44.0,1.0,1,44.0,6,2,7,1,9,6,2.0,0,32.0,51.0,1,10,4.0,1,1,1.0,6,1,1
0.0,18.0,27.0,0,609.0,310.0,79.0,8,620.0,0.0,33,12.0,3,2,4,0,8,7,2.0,2,4.0,30.0,0,5,1.0,1,0,1.0,6,2,2
0.0,8.0,4.0,5,1542.0,48.0,6.0,41,54.0,0.0,1,5.0,3,2,1,3,1,6,1.0,3,13.0,47.0,1,8,3.0,2,1,0.0,6,0,4
1.0,193.0,40.0,13,1055.0,19.0,22.0,15,685.0,1.0,5,13.0,9,2,1,1,9,6,40.0,3,4.0,97.0,2,3,5.0,1,0,0.0,6,0,12
4.0,24.0,4.0,3,180.0,3.0,9.0,21,151.0,1.0,4,3.0,9,2,1,2,9,6,24.0,0,12.0,167.0,8,6,56.0,2,1,9.0,8,1,7
1.0,0.0,3.0,14,738.0,23.0,140.0,0,833.0,1.0,11,16.0,0,2,1,1,9,6,3.0,1,21.0,109.0,0,8,237.0,2,0,0.0,12,26,2
0.0,1.0,1.0,2,2664.0,127.0,9.0,1,351.0,0.0,3,2.0,4,2,1,3,9,6,15.0,3,6.0,35.0,0,8,8.0,7,1,4.0,6,1,1
4.0,0.0,2.0,3,79.0,6.0,11.0,10,62.0,3.0,7,6.0,5,2,0,1,7,8,4.0,3,3.0,7.0,0,5,20.0,1,1,0.0,6,0,35
0.0,0.0,2.0,1,3021.0,93.0,3.0,1,20.0,0.0,1,1.0,3,2,0,2,9,7,8.0,3,6.0,3.0,1,5,1.0,1,1,15.0,6,3,2
2.0,8.0,2.0,7,882.0,9.0,2.0,7,8.0,1.0,1,7.0,7,2,4,3,9,7,12.0,0,13.0,287.0,1,8,85.0,4,2,15.0,4,2,2
0.0,79.0,13.0,10,2754.0,246.0,9.0,20,181.0,0.0,2,20.0,7,2,1,0,9,6,27.0,3,8.0,46.0,1,8,79.0,1,1,0.0,7,2,2
2.0,19.0,1.0,1,61.0,6.0,16.0,5,12.0,1.0,7,1.0,3,2,1,3,1,7,4.0,3,7.0,7.0,1,8,177.0,1,0,0.0,3,1,1
0.0,26.0,11.0,6,2977.0,191.0,5.0,21,21.0,0.0,3,6.0,6,2,7,3,9,6,15.0,2,1.0,0.0,1,5,12.0,1,1,0.0,6,3,2
0.0,38.0,9.0,3,4057.0,107.0,5.0,5,247.0,0.0,2,3.0,4,2,6,1,9,6,7.0,0,9.0,2.0,1,8,5.0,2,1,14.0,4,0,2
1.0,0.0,2.0,4,1.0,3.0,85.0,3,869.0,1.0,19,3.0,7,2,1,3,8,8,10.0,3,7.0,74.0,1,3,5.0,6,0,14.0,2,0,0
0.0,13.0,24.0,7,1571.0,100.0,7.0,21,35.0,0.0,2,7.0,9,2,1,2,9,7,3.0,3,0.0,57.0,8,3,3.0,1,1,9.0,2,3,1
11.0,2.0,12.0,10,2.0,8.0,24.0,25,104.0,1.0,6,8.0,7,2,1,3,8,5,2.0,1,3.0,168.0,1,8,6.0,18,0,0.0,6,0,0
0.0,1.0,1.0,4,21024.0,238.0,2.0,6,25.0,0.0,1,4.0,9,2,0,1,9,6,124.0,1,9.0,11.0,1,8,2.0,2,0,3.0,6,9,2
0.0,2.0,1.0,7,2933.0,60.0,1.0,7,57.0,0.0,1,7.0,5,2,7,0,8,7,5.0,2,13.0,62.0,0,10,30.0,0,0,3.0,2,3,1
0.0,0.0,2.0,2,1238.0,29.0,5.0,30,40.0,0.0,2,2.0,3,2,1,3,9,8,1.0,2,6.0,27.0,7,10,6.0,0,0,9.0,7,1,1
5.0,-1.0,30.0,3,1.0,1.0,23.0,36,103.0,1.0,8,1.0,7,2,1,1,9,9,17.0,0,43.0,0.0,1,3,7.0,1,2,26.0,6,0,5
5.0,0.0,8.0,8,8.0,8.0,5.0,6,8.0,1.0,1,8.0,7,2,1,2,9,6,183.0,2,1.0,12.0,1,10,9.0,2,0,0.0,6,1,1
3.0,0.0,25.0,3,829.0,12.0,16.0,19,20.0,2.0,4,3.0,3,2,1,1,8,6,1.0,3,0.0,14.0,1,8,3.0,1,1,0.0,7,1,6
0.0,14.0,5.0,4,6711.0,257.0,6.0,2,230.0,0.0,1,4.0,9,2,1,2,9,4,1.0,2,2.0,245.0,1,3,1.0,8,1,1.0,8,0,1
1.0,17.0,48.0,1,953.0,26.0,1.0,7,7.0,1.0,1,6.0,3,2,7,2,9,7,10.0,2,3.0,116.0,5,3,1.0,1,0,11.0,6,4,3
0.0,101.0,1.0,1,2111.0,45.0,3.0,5,75.0,0.0,2,1.0,3,2,1,3,1,6,0.0,1,48.0,29.0,1,3,38.0,1,1,86.0,8,6,3
4.0,-1.0,3.0,2,120.0,6.0,4.0,6,6.0,1.0,1,2.0,9,2,0,1,9,6,0.0,2,3.0,125.0,1,8,0.0,4,1,201.0,8,2,1
0.0,0.0,3.0,2,28896.0,562.0,1.0,3,2.0,0.0,1,2.0,7,2,7,3,1,2,2.0,3,0.0,23.0,1,5,35.0,1,1,18.0,7,2,3
2.0,6.0,20.0,13,37.0,8.0,3.0,13,45.0,1.0,2,8.0,7,2,1,2,9,1,3.0,0,11.0,522.0,0,8,44.0,0,0,0.0,7,0,2
1.0,0.0,1.0,0,2.0,0.0,1.0,1,0.0,1.0,1,0.0,3,2,7,3,9,6,1.0,0,2.0,7.0,6,8,17.0,0,1,1.0,6,0,1
8.0,0.0,34.0,11,447.0,18.0,44.0,35,164.0,1.0,5,11.0,7,2,1,2,8,6,0.0,3,2.0,16.0,2,10,1.0,5,0,5.0,9,1,12
0.0,1.0,21.0,4,3453.0,17.0,16.0,10,68.0,0.0,3,4.0,7,2,6,1,9,1,0.0,2,19.0,60.0,0,8,5.0,1,1,2.0,8,0,2
1.0,2.0,28.0,22,1114.0,93.0,1.0,41,42.0,1.0,1,36.0,7,2,7,1,9,6,21.0,3,2.0,21.0,2,3,85.0,5,0,22.0,8,2,11
3.0,0.0,2.0,5,1166.0,14.0,4.0,12,12.0,0.0,1,5.0,4,2,1,3,8,7,3.0,3,37.0,7.0,7,8,16.0,12,1,0.0,6,6,1
1.0,61.0,7.0,3,38.0,3.0,2.0,3,4.0,1.0,2,3.0,3,2,0,2,9,7,7.0,1,8.0,53.0,1,8,0.0,1,2,3.0,6,26,1
8.0,13.0,4.0,6,57.0,7.0,8.0,7,7.0,1.0,1,7.0,4,2,1,1,8,4,837.0,2,20.0,1.0,7,8,1.0,0,1,4.0,6,3,3
9.0,1.0,1.0,28,8.0,14.0,24.0,37,93.0,1.0,3,5.0,9,2,6,0,9,6,4.0,0,30.0,214.0,8,10,0.0,2,0,1.0,6,3,3
0.0,0.0,3.0,4,1837.0,26.0,31.0,7,22.0,0.0,1,4.0,0,2,1,3,9,8,1.0,3,6.0,66.0,7,10,20.0,1,0,13.0,2,7,5
4.0,2.0,14.0,1,64.0,2.0,205.0,25,200.0,2.0,51,2.0,9,2,1,1,9,6,13.0,3,0.0,6.0,5,10,0.0,4,0,12.0,6,0,3
11.0,2.0,11.0,19,0.0,0.0,32.0,26,56.0,1.0,7,0.0,7,2,4,3,9,8,1.0,2,47.0,660.0,1,3,0.0,2,0,1.0,6,1,0
0.0,3.0,23.0,19,14299.0,61.0,2.0,34,57.0,0.0,1,19.0,9,2,0,1,9,6,0.0,1,2.0,2.0,0,8,42.0,1,1,0.0,6,1,1
2.0,4.0,29.0,33,5.0,32.0,21.0,38,197.0,1.0,4,32.0,3,2,1,0,9,4,7.0,1,17.0,209.0,1,8,20.0,0,0,105.0,6,6,0
1.0,8.0,2.0,1,989.0,60.0,12.0,21,337.0,1.0,4,1.0,7,2,1,3,8,8,6.0,2,33.0,23.0,1,8,70.0,0,1,1.0,7,0,1
0.0,35.0,2.0,2,4402.0,6.0,5.0,2,5.0,0.0,1,2.0,9,2,1,2,9,6,4.0,2,1.0,2.0,8,8,58.0,7,1,1.0,8,1,1
2.0,1.0,21.0,10,8.0,3.0,3.0,19,33.0,2.0,3,2.0,7,2,1,2,9,6,3.0,1,3.0,38.0,6,10,0.0,3,0,101.0,6,0,17
4.0,455.0,4.0,4,14.0,4.0,4.0,4,4.0,1.0,1,4.0,3,2,1,3,1,7,6.0,3,3.0,17.0,2,8,49.0,1,0,5.0,6,1,0
0.0,29.0,2.0,2,4183.0,51.0,13.0,4,46.0,0.0,4,2.0,3,2,1,2,9,7,7.0,1,32.0,0.0,1,5,0.0,1,2,4.0,6,5,2
2.0,3.0,9.0,34,37.0,31.0,5.0,11,219.0,1.0,3,31.0,7,2,1,3,9,6,1.0,3,9.0,2.0,0,3,3.0,1,0,38.0,7,3,2
2.0,3.0,5.0,1,1032.0,55.0,143.0,39,670.0,1.0,23,1.0,3,2,1,3,9,6,0.0,1,0.0,0.0,0,10,159.0,4,2,7.0,6,0,1
15.0,3.0,9.0,12,267.0,29.0,35.0,40,82.0,1.0,5,15.0,7,2,4,3,9,6,19.0,2,15.0,25.0,1,8,4.0,13,1,5.0,1,1,1
4.0,1.0,25.0,4,46.0,4.0,27.0,4,74.0,1.0,7,3.0,3,2,1,1,0,8,1.0,3,31.0,77.0,0,8,0.0,0,0,0.0,6,1,0
8.0,47.0,4.0,1,1.0,1.0,8.0,1,8.0,1.0,1,0.0,9,2,6,0,9,6,12.0,0,2.0,15.0,2,5,21.0,1,2,2.0,6,1,4
1.0,134.0,1.0,1,2.0,3.0,1.0,1,1.0,1.0,1,1.0,3,2,7,3,9,11,0.0,1,7.0,240.0,1,8,0.0,0,1,17.0,7,2,0
7.0,10.0,2.0,5,144.0,5.0,29.0,5,179.0,1.0,8,5.0,7,2,6,1,9,4,7.0,1,5.0,1.0,4,10,1.0,1,3,1.0,6,3,6
18.0,-1.0,8.0,13,11.0,8.0,67.0,14,148.0,1.0,7,8.0,7,2,6,3,8,6,3.0,2,20.0,1.0,2,3,0.0,3,1,11.0,6,31,1
1.0,0.0,22.0,6,1062.0,22.0,5.0,44,116.0,1.0,3,10.0,7,2,1,2,9,8,23.0,2,1.0,105.0,1,3,1.0,20,1,1.0,8,1,0
0.0,50.0,22.0,11,1608.0,78.0,13.0,32,377.0,0.0,6,24.0,7,2,1,2,8,6,250.0,1,1.0,86.0,8,8,5.0,1,0,2.0,6,2,1
0.0,17.0,2.0,12,2188.0,99.0,2.0,31,65.0,0.0,1,12.0,7,2,0,1,7,6,15.0,0,18.0,46.0,1,5,30.0,4,1,0.0,1,1,1
7.0,5.0,14.0,10,59.0,24.0,7.0,18,28.0,2.0,2,15.0,7,2,1,3,9,8,18.0,2,3.0,10.0,1,8,6.0,1,1,1.0,6,1,3
0.0,1.0,2.0,2,1715.0,51.0,6.0,15,45.0,0.0,1,2.0,3,2,4,3,8,8,0.0,1,8.0,258.0,1,10,8.0,1,0,2.0,6,1,1
0.0,1.0,4.0,1,1167.0,135.0,15.0,9,287.0,0.0,4,1.0,0,2,1,1,9,8,2.0,3,6.0,148.0,1,5,5.0,2,1,2.0,8,1,2
0.0,1.0,45.0,1,2423.0,149.0,13.0,18,338.0,0.0,7,1.0,4,2,1,0,9,6,6.0,1,14.0,4.0,4,10,36.0,1,1,180.0,6,1,0
0.0,74.0,3.0,3,15.0,49.0,7.0,5,9.0,0.0,2,3.0,9,2,3,3,9,6,11.0,3,30.0,78.0,5,3,4.0,6,1,37.0,8,4,4
0.0,0.0,11.0,5,2590.0,64.0,18.0,36,118.0,0.0,4,5.0,7,2,1,0,8,6,2.0,3,0.0,30.0,1,8,5.0,1,1,6.0,4,8,6
12.0,2.0,27.0,8,31.0,13.0,16.0,44,93.0,2.0,5,5.0,7,2,1,3,9,8,0.0,0,0.0,11.0,3,5,2.0,0,0,1.0,2,1,7
0.0,88.0,5.0,16,1288.0,221.0,0.0,29,134.0,0.0,0,16.0,3,2,4,0,8,1,579.0,2,1.0,0.0,0,8,2.0,3,2,18.0,7,0,8
1.0,51.0,12.0,9,652.0,10.0,67.0,12,21.0,1.0,16,10.0,3,2,1,2,8,6,6.0,2,0.0,43.0,8,6,3.0,2,0,3.0,6,0,2
1.0,37.0,8.0,0,636.0,24.0,1.0,12,13.0,1.0,1,2.0,7,2,1,0,9,6,0.0,1,7.0,15.0,1,8,1.0,1,1,2.0,6,1,0
0.0,0.0,27.0,7,1598.0,125.0,4.0,29,60.0,0.0,1,13.0,3,2,4,0,8,6,3.0,3,0.0,7.0,2,8,14.0,7,1,1.0,8,2,5
0.0,11.0,2.0,2,3369.0,110.0,6.0,25,107.0,0.0,2,2.0,3,2,1,3,8,2,18.0,2,17.0,181.0,1,5,30.0,4,0,2.0,7,3,2
7.0,0.0,60.0,16,1.0,42.0,30.0,44,235.0,2.0,5,2.0,7,2,3,2,9,7,10.0,2,4.0,235.0,0,3,19.0,1,0,265.0,6,0,3
3.0,125.0,3.0,7,1224.0,19.0,42.0,30,332.0,0.0,6,8.0,7,2,1,0,9,8,6.0,1,26.0,366.0,5,6,2.0,7,1,4.0,6,9,0
4.0,0.0,6.0,3,1291.0,59.0,26.0,27,183.0,0.0,7,3.0,7,0,6,0,9,9,7.0,3,20.0,81.0,1,3,16.0,3,1,1.0,6,0,2
0.0,0.0,2.0,2,4075.0,149.0,35.0,3,107.0,0.0,1,2.0,3,2,3,3,9,7,8.0,0,7.0,28.0,4,8,148.0,2,1,4.0,6,0,1
0.0,0.0,6.0,3,2082.0,57.0,12.0,46,75.0,0.0,2,3.0,3,2,1,0,8,7,29.0,1,10.0,37.0,8,3,6.0,4,1,1.0,6,4,2
2.0,1.0,124.0,12,0.0,0.0,2.0,13,12.0,1.0,1,0.0,7,2,1,0,9,7,0.0,0,20.0,15.0,1,8,4.0,2,0,7.0,6,1,0
5.0,49.0,2.0,2,18.0,2.0,5.0,2,2.0,1.0,1,2.0,7,2,1,2,1,7,0.0,3,44.0,18.0,1,6,0.0,2,0,27.0,8,1,10
0.0,6.0,28.0,16,2970.0,358.0,5.0,27,591.0,0.0,1,16.0,7,2,4,3,9,1,3.0,0,6.0,1.0,1,8,53.0,1,1,8.0,4,1,1
3.0,31.0,8.0,49,1470.0,50.0,8.0,49,52.0,0.0,1,49.0,4,2,3,3,9,7,68.0,0,5.0,23.0,8,10,9.0,1,0,1.0,4,2,1
0.0,23.0,1.0,1,89.0,128.0,2.0,12,68.0,0.0,1,1.0,3,2,0,0,8,9,2.0,3,23.0,124.0,8,8,7.0,29,1,10.0,6,8,0
0.0,2.0,81.0,37,2694.0,41.0,36.0,38,141.0,0.0,17,37.0,3,2,1,0,8,6,16.0,1,5.0,94.0,6,5,4.0,1,1,0.0,1,10,2
0.0,4.0,9.0,9,1419.0,16.0,1.0,14,120.0,0.0,1,9.0,4,2,1,0,9,7,0.0,2,1.0,2.0,1,3,57.0,0,2,9.0,7,2,1
3.0,0.0,10.0,11,0.0,0.0,27.0,7,71.0,1.0,4,0.0,7,2,1,0,9,8,5.0,3,1.0,37.0,8,8,6.0,2,0,0.0,2,4,2
0.0,16.0,1.0,3,2272.0,21.0,1.0,10,31.0,0.0,1,3.0,3,2,4,3,9,6,0.0,3,27.0,28.0,1,10,3.0,2,1,8.0,7,2,3
15.0,2.0,3.0,11,201.0,11.0,16.0,22,21.0,1.0,2,11.0,7,2,1,3,8,6,3.0,3,0.0,110.0,1,8,17.0,9,1,2.0,7,8,0
9.0,55.0,10.0,31,1.0,1.0,9.0,44,43.0,1.0,1,1.0,7,2,1,3,8,4,6.0,2,6.0,46.0,5,3,2.0,2,3,2.0,2,0,11
6.0,67.0,2.0,2,56.0,3.0,24.0,15,85.0,1.0,5,2.0,4,2,1,3,8,8,1.0,1,6.0,48.0,1,3,0.0,5,2,12.0,4,1,1
26.0,1.0,3.0,17,84.0,17.0,301.0,9,627.0,2.0,31,17.0,5,2,4,3,8,6,0.0,3,51.0,5.0,1,5,43.0,1,3,0.0,1,0,4
0.0,301.0,2.0,0,4.0,5.0,10.0,0,4.0,0.0,2,0.0,4,2,1,1,9,7,1.0,1,28.0,73.0,7,8,0.0,2,0,0.0,8,2,3
0.0,8.0,3.0,2,1353.0,37.0,22.0,16,19.0,0.0,2,2.0,3,2,1,3,9,8,6.0,2,1.0,0.0,7,3,8.0,2,1,219.0,6,5,1
11.0,2.0,7.0,7,1.0,7.0,32.0,12,100.0,1.0,2,7.0,7,2,3,2,9,1,73.0,1,3.0,1.0,8,0,23.0,3,1,5.0,1,8,5
0.0,100.0,8.0,3,2841.0,91.0,1.0,46,62.0,0.0,1,3.0,6,2,1,2,9,6,7.0,3,1.0,0.0,1,8,6.0,2,0,6.0,6,8,0
0.0,3.0,3.0,2,1.0,310.0,2.0,5,35.0,0.0,1,2.0,3,2,1,3,8,7,8.0,2,5.0,58.0,8,3,1.0,3,1,0.0,8,1,3
0.0,5.0,2.0,2,1486.0,14.0,31.0,14,96.0,0.0,8,2.0,7,2,1,3,9,7,20.0,3,4.0,10.0,1,8,4.0,1,1,23.0,7,0,12
0.0,-1.0,232.0,8,8097.0,210.0,3.0,12,54.0,0.0,1,10.0,4,2,0,1,9,4,67.0,3,10.0,159.0,4,10,2.0,2,1,0.0,6,6,2
0.0,181.0,19.0,17,3160.0,185.0,8.0,48,126.0,0.0,1,19.0,7,2,1,3,1,6,0.0,2,13.0,0.0,1,3,3.0,2,2,0.0,6,1,3
11.0,1.0,7.0,6,1402.0,22.0,14.0,22,27.0,0.0,2,6.0,0,2,1,0,9,6,8.0,3,49.0,377.0,6,8,1.0,1,2,0.0,6,1,9
2.0,2.0,19.0,5,0.0,0.0,7.0,29,109.0,1.0,4,0.0,7,2,1,1,8,4,1.0,2,18.0,4.0,1,5,4.0,0,1,28.0,6,0,2
0.0,1.0,9.0,9,10971.0,567.0,1.0,9,181.0,0.0,1,9.0,4,2,0,3,8,7,11.0,3,16.0,0.0,1,5,2.0,0,0,8.0,6,1,1
1.0,16.0,1.0,2,57.0,2.0,1.0,1,2.0,1.0,1,2.0,7,2,7,3,9,6,1.0,3,2.0,38.0,6,8,20.0,1,0,4.0,1,8,1
8.0,1.0,1.0,1,260.0,21.0,135.0,36,121.0,3.0,11,1.0,7,2,1,3,9,8,1.0,2,19.0,5.0,1,7,2.0,3,0,6.0,8,2,1
1.0,57.0,14.0,28,79.0,36.0,14.0,41,412.0,1.0,8,36.0,3,2,1,3,9,6,3.0,3,0.0,3.0,0,8,1.0,0,1,17.0,4,1,2
4.0,5.0,3.0,3,54.0,1.0,8.0,17,73.0,2.0,5,1.0,3,2,1,3,9,7,3.0,0,2.0,0.0,0,10,0.0,3,0,0.0,6,1,7
0.0,1.0,8.0,1,6988.0,162.0,24.0,1,56.0,0.0,5,1.0,7,2,1,3,9,6,0.0,1,3.0,668.0,1,8,2.0,1,1,4.0,6,2,4
0.0,59.0,1.0,2,7120.0,280.0,5.0,4,32.0,0.0,2,2.0,7,2,6,2,9,8,2.0,0,8.0,45.0,1,3,0.0,1,0,38.0,7,1,1
0.0,0.0,4.0,3,1764.0,37.0,9.0,29,70.0,0.0,6,3.0,9,2,1,0,9,6,24.0,3,2.0,4.0,1,8,15.0,0,0,0.0,6,0,1
3.0,0.0,20.0,1,1134.0,12.0,3.0,15,12.0,1.0,1,3.0,9,2,3,1,9,8,25.0,3,47.0,20.0,3,5,97.0,2,0,1.0,6,1,1
0.0,199.0,1.0,1,1427.0,123.0,9.0,15,28.0,0.0,1,1.0,7,2,1,3,9,7,346.0,3,1.0,22.0,6,5,18.0,1,0,2.0,6,3,1
24.0,96.0,563.0,8,1.0,0.0,22.0,27,25.0,1.0,1,0.0,9,2,1,0,9,6,0.0,3,1.0,34.0,8,8,0.0,2,1,15.0,5,8,1
18.0,46.0,46.0,2,370.0,16.0,39.0,31,100.0,1.0,3,16.0,7,2,1,1,9,6,0.0,3,20.0,0.0,1,8,1.0,0,1,41.0,7,12,0
0.0,10.0,75.0,9,1383.0,34.0,2.0,33,61.0,0.0,2,9.0,3,2,1,0,9,6,22.0,3,10.0,115.0,1,3,0.0,8,0,25.0,7,3,1
0.0,40.0,1.0,1,6357.0,64.0,6.0,12,64.0,0.0,1,1.0,3,2,1,3,9,6,3.0,3,3.0,0.0,1,10,1.0,10,0,361.0,6,4,1
