V1,V6,V10,V12,V13,V14,V15
54,1544.0,24,82.0,3,-1.0,0
26,3511.0,30,439.0,2,-1.0,0
65,1973.0,21,396.0,3,-1.0,0
50,0.0,29,159.0,1,120.0,2
43,176.0,5,253.0,2,286.0,1
36,812.0,2,138.0,2,-1.0,0
36,40.0,27,259.0,3,475.0,4
32,3829.0,20,267.0,1,-1.0,0
24,474.0,30,551.0,1,-1.0,0
35,421.0,18,350.0,1,-1.0,0
58,3161.0,30,542.0,2,-1.0,0
44,639.0,27,69.0,12,-1.0,0
51,307.0,17,65.0,2,-1.0,0
39,403.0,7,1262.0,3,-1.0,0
35,18.0,11,111.0,10,-1.0,0
32,1868.0,27,186.0,16,-1.0,0
57,0.0,12,120.0,3,-1.0,0
27,107.0,18,767.0,3,-1.0,0
32,14522.0,21,221.0,7,-1.0,0
57,2887.0,11,123.0,1,-1.0,0
46,583.0,30,135.0,3,-1.0,0
40,106.0,17,676.0,2,-1.0,0
31,0.0,14,215.0,1,-1.0,0
36,5958.0,22,155.0,1,184.0,1
55,169.0,5,618.0,2,-1.0,0
21,360.0,26,131.0,2,-1.0,0
77,29340.0,15,257.0,1,91.0,2
34,91.0,17,144.0,1,281.0,1
42,994.0,12,227.0,3,93.0,6
35,-202.0,9,1461.0,2,-1.0,0
35,1383.0,27,269.0,2,-1.0,0
48,8990.0,2,1790.0,2,-1.0,0
23,381.0,23,696.0,1,189.0,2
27,3354.0,14,493.0,5,-1.0,0
33,1781.0,8,611.0,2,183.0,1
30,1268.0,8,105.0,4,320.0,8
23,145.0,4,1519.0,1,-1.0,0
43,7702.0,22,460.0,1,95.0,2
37,43.0,17,36.0,2,-1.0,0
51,2109.0,13,79.0,2,-1.0,0
36,29.0,12,576.0,1,-1.0,0
51,1327.0,7,21.0,2,-1.0,0
51,0.0,7,662.0,2,66.0,2
60,106.0,21,216.0,3,91.0,1
27,213.0,27,378.0,1,-1.0,0
22,1522.0,30,368.0,2,-1.0,0
33,716.0,14,234.0,2,-1.0,0
36,7606.0,30,917.0,1,-1.0,0
74,7819.0,6,165.0,3,-1.0,0
33,145.0,29,369.0,2,-1.0,0
38,1478.0,12,926.0,4,-1.0,0
30,127.0,18,16.0,6,368.0,1
28,981.0,24,225.0,1,-1.0,0
27,2648.0,5,917.0,1,-1.0,0
45,644.0,4,633.0,1,-1.0,0
32,-15.0,11,132.0,3,-1.0,0
59,320.0,15,695.0,1,-1.0,0
34,1085.0,11,101.0,7,-1.0,0
43,2271.0,10,524.0,1,-1.0,0
53,2639.0,11,304.0,4,-1.0,0
45,5461.0,20,841.0,2,-1.0,0
31,-205.0,1,481.0,1,579.0,1
33,1699.0,4,600.0,1,-1.0,0
34,1207.0,21,905.0,1,-1.0,0
31,141.0,4,572.0,2,238.0,7
32,642.0,5,52.0,1,253.0,2
32,765.0,14,850.0,2,-1.0,0
35,1133.0,3,102.0,1,-1.0,0
30,779.0,4,156.0,2,17.0,3
30,872.0,15,61.0,1,298.0,2
39,156.0,17,76.0,2,-1.0,0
39,447.0,19,968.0,1,-1.0,0
58,1382.0,9,700.0,1,-1.0,0
54,1213.0,12,241.0,1,-1.0,0
58,1669.0,13,109.0,2,-1.0,0
27,1977.0,22,449.0,1,-1.0,0
37,1762.0,16,334.0,2,-1.0,0
28,1137.0,6,129.0,4,211.0,3
33,303.0,3,355.0,1,301.0,5
29,572.0,4,224.0,1,-1.0,0
22,104.0,16,330.0,3,-1.0,0
51,346.0,12,122.0,1,92.0,5
30,5359.0,19,145.0,1,84.0,2
41,598.0,12,69.0,3,364.0,11
34,612.0,25,91.0,1,-1.0,0
45,547.0,2,577.0,1,-1.0,0
42,921.0,5,531.0,3,-1.0,0
30,187.0,28,66.0,4,-1.0,0
38,2580.0,8,1691.0,2,264.0,3
59,4744.0,4,879.0,1,-1.0,0
38,3813.0,7,117.0,2,-1.0,0
66,2552.0,22,186.0,4,-1.0,0
27,2731.0,16,30.0,1,-1.0,0
25,0.0,18,342.0,1,-1.0,0
27,240.0,9,46.0,1,-1.0,0
47,434.0,5,278.0,1,-1.0,0
49,-157.0,7,491.0,3,-1.0,0
54,6427.0,19,53.0,1,-1.0,0
25,285.0,3,658.0,3,-1.0,0
33,14.0,12,188.0,1,-1.0,0
57,249.0,5,164.0,1,-1.0,0
23,279.0,18,843.0,1,370.0,1
31,159.0,23,533.0,1,-1.0,0
42,294.0,26,513.0,1,-1.0,0
36,322.0,22,485.0,1,-1.0,0
55,1105.0,15,94.0,1,-1.0,0
50,1484.0,9,213.0,1,-1.0,0
29,102.0,11,111.0,1,210.0,4
30,278.0,23,1073.0,1,-1.0,0
46,-160.0,25,93.0,11,-1.0,0
30,33.0,18,36.0,1,-1.0,0
32,933.0,12,147.0,4,307.0,1
30,49.0,30,808.0,2,-1.0,0
32,718.0,29,155.0,1,197.0,1
36,86.0,25,48.0,4,-1.0,0
31,229.0,29,184.0,1,-1.0,0
24,822.0,27,184.0,1,91.0,2
30,398.0,27,102.0,1,180.0,3
33,-238.0,13,73.0,2,-1.0,0
38,2084.0,16,71.0,2,330.0,2
21,6.0,9,622.0,1,-1.0,0
32,514.0,11,812.0,1,-1.0,0
55,2944.0,27,672.0,6,-1.0,0
27,1.0,30,764.0,4,-1.0,0
32,12686.0,20,176.0,1,170.0,1
56,1947.0,30,110.0,1,-1.0,0
42,4.0,8,579.0,2,295.0,1
51,603.0,24,853.0,2,-1.0,0
30,163.0,23,123.0,2,-1.0,0
39,1047.0,6,554.0,1,-1.0,0
62,1528.0,15,134.0,2,184.0,1
37,328.0,29,79.0,1,-1.0,0
47,675.0,7,152.0,2,-1.0,0
30,5561.0,27,195.0,1,100.0,1
51,563.0,20,23.0,6,-1.0,0
86,1817.0,16,272.0,3,-1.0,0
64,48.0,9,167.0,3,92.0,1
23,531.0,15,509.0,3,345.0,9
56,0.0,2,492.0,1,-1.0,0
30,232.0,15,219.0,1,91.0,1
36,1145.0,29,198.0,2,181.0,3
39,119.0,1,265.0,2,476.0,4
28,762.0,18,115.0,3,-1.0,0
55,1164.0,18,242.0,1,-1.0,0
37,62.0,2,428.0,2,272.0,8
48,5689.0,12,262.0,1,-1.0,0
51,2337.0,25,46.0,4,90.0,7
58,943.0,3,243.0,3,-1.0,0
41,114.0,2,82.0,3,-1.0,0
36,0.0,9,101.0,2,-1.0,0
32,752.0,6,519.0,2,166.0,5
45,879.0,7,621.0,2,-1.0,0
60,71.0,5,185.0,1,-1.0,0
28,111.0,10,70.0,2,-1.0,0
54,1146.0,12,205.0,2,-1.0,0
40,1855.0,8,78.0,6,-1.0,0
30,396.0,13,366.0,3,348.0,2
41,1785.0,30,225.0,7,-1.0,0
29,938.0,3,358.0,1,-1.0,0
40,0.0,17,728.0,3,-1.0,0
36,1291.0,3,298.0,1,-1.0,0
51,-1944.0,7,623.0,1,-1.0,0
32,2667.0,4,251.0,1,181.0,4
30,655.0,26,212.0,1,202.0,2
50,3043.0,3,113.0,4,-1.0,0
42,782.0,17,536.0,2,-1.0,0
35,539.0,3,198.0,2,267.0,1
33,658.0,21,307.0,1,208.0,1
31,-720.0,15,112.0,2,-1.0,0
78,229.0,22,97.0,1,-1.0,0
56,827.0,15,462.0,4,-1.0,0
32,-770.0,18,618.0,1,-1.0,0
54,2206.0,12,104.0,1,99.0,2
59,901.0,5,73.0,3,-1.0,0
55,366.0,5,365.0,3,57.0,2
39,25.0,12,658.0,1,351.0,3
33,21.0,2,202.0,2,-1.0,0
34,1666.0,11,36.0,4,-1.0,0
40,754.0,6,635.0,1,-1.0,0
53,238.0,11,238.0,2,361.0,5
30,799.0,13,674.0,1,-1.0,0
56,12.0,12,511.0,3,187.0,1
59,1228.0,16,57.0,3,-1.0,0
46,1723.0,17,176.0,2,52.0,7
33,7.0,18,55.0,1,-1.0,0
26,133.0,25,57.0,3,-1.0,0
38,1610.0,17,76.0,6,-1.0,0
56,281.0,3,96.0,2,-1.0,0
56,401.0,20,26.0,1,-1.0,0
40,1509.0,15,144.0,2,124.0,1
26,2803.0,3,11.0,7,-1.0,0
35,1176.0,21,166.0,2,-1.0,0
40,952.0,15,126.0,2,333.0,1
54,2508.0,20,34.0,8,-1.0,0
60,12039.0,12,261.0,1,187.0,1
57,0.0,5,58.0,8,-1.0,0
34,69.0,3,263.0,3,251.0,3
52,3469.0,20,653.0,1,-1.0,0
55,196.0,21,81.0,1,-1.0,0
55,7010.0,22,155.0,1,195.0,2
39,0.0,8,503.0,1,-1.0,0
46,-880.0,12,185.0,2,-1.0,0
31,2076.0,18,178.0,1,127.0,7
49,0.0,21,13.0,2,192.0,1
34,504.0,28,260.0,2,-1.0,0
39,76.0,15,200.0,1,183.0,1
47,584.0,19,79.0,19,-1.0,0
34,7263.0,6,86.0,1,-1.0,0
47,926.0,14,436.0,1,403.0,5
52,2257.0,18,102.0,2,188.0,1
37,981.0,7,682.0,2,386.0,1
66,2540.0,10,441.0,2,156.0,1
50,388.0,11,203.0,2,-1.0,0
33,215.0,28,144.0,1,-1.0,0
30,177.0,13,109.0,3,-1.0,0
33,644.0,11,99.0,2,-1.0,0
23,283.0,22,175.0,1,184.0,2
57,644.0,31,263.0,4,-1.0,0
57,1172.0,20,72.0,1,-1.0,0
31,2666.0,10,318.0,2,97.0,6
63,115.0,27,325.0,1,180.0,7
39,463.0,18,169.0,1,-1.0,0
73,1641.0,27,49.0,2,-1.0,0
43,641.0,2,251.0,4,-1.0,0
44,0.0,14,220.0,7,-1.0,0
32,889.0,10,185.0,1,99.0,5
45,129.0,9,307.0,2,191.0,1
41,5745.0,15,69.0,3,357.0,1
32,1167.0,16,668.0,3,147.0,1
55,0.0,17,1303.0,2,-1.0,0
39,10685.0,25,1369.0,9,-1.0,0
24,5482.0,18,424.0,2,-1.0,0
34,48.0,7,1806.0,2,287.0,3
40,105.0,9,161.0,1,-1.0,0
34,2825.0,12,198.0,1,-1.0,0
35,1388.0,28,119.0,5,-1.0,0
31,-449.0,28,81.0,2,-1.0,0
35,188.0,16,75.0,3,200.0,5
61,175.0,5,270.0,2,-1.0,0
57,168.0,7,342.0,1,-1.0,0
31,-464.0,12,256.0,4,-1.0,0
26,44.0,30,217.0,1,-1.0,0
32,201.0,4,71.0,3,-1.0,0
35,537.0,21,11.0,4,-1.0,0
60,367.0,16,318.0,2,-1.0,0
40,405.0,20,87.0,3,-1.0,0
48,-18.0,8,11.0,1,-1.0,0
50,31.0,9,237.0,3,-1.0,0
26,614.0,27,103.0,1,-1.0,0
33,350.0,24,137.0,5,-1.0,0
35,532.0,2,375.0,1,-1.0,0
34,149.0,22,739.0,2,-1.0,0
74,1765.0,11,290.0,2,-1.0,0
41,27696.0,12,138.0,2,184.0,3
56,13094.0,25,1064.0,1,-1.0,0
37,810.0,8,376.0,1,295.0,1
52,95.0,13,91.0,2,-1.0,0
28,520.0,30,113.0,1,168.0,1
37,807.0,12,807.0,3,172.0,4
55,3450.0,10,169.0,1,183.0,1
40,-357.0,16,700.0,4,-1.0,0
57,79.0,1,60.0,1,592.0,2
31,23.0,21,116.0,1,-1.0,0
32,303.0,8,150.0,1,267.0,4
33,2066.0,9,305.0,1,749.0,2
53,2228.0,17,890.0,1,-1.0,0
30,228.0,13,314.0,2,-1.0,0
23,4.0,8,763.0,1,-1.0,0
37,-57.0,31,37.0,20,-1.0,0
31,406.0,4,736.0,1,-1.0,0
28,0.0,5,335.0,2,281.0,8
66,3409.0,19,133.0,3,160.0,3
31,297.0,12,127.0,1,-1.0,0
31,1214.0,4,974.0,1,-1.0,0
30,411.0,22,127.0,3,149.0,2
23,13.0,27,280.0,3,-1.0,0
39,519.0,20,149.0,1,155.0,14
30,2597.0,11,49.0,1,349.0,3
28,0.0,15,6.0,4,-1.0,0
35,183.0,24,78.0,2,-1.0,0
54,4401.0,13,414.0,1,183.0,2
59,1321.0,9,3881.0,3,-1.0,0
25,2483.0,10,1499.0,3,-1.0,0
36,319.0,18,120.0,2,-1.0,0
61,1742.0,11,90.0,4,-1.0,0
28,510.0,5,110.0,2,-1.0,0
33,315.0,4,146.0,3,-1.0,0
29,231.0,14,1075.0,1,14.0,1
47,86.0,5,253.0,1,97.0,4
38,113.0,2,98.0,4,-1.0,0
45,-176.0,7,574.0,1,-1.0,0
49,5802.0,30,618.0,2,-1.0,0
49,-2049.0,30,169.0,3,-1.0,0
40,1646.0,4,173.0,1,92.0,5
37,2061.0,22,459.0,1,109.0,3
45,21024.0,20,73.0,4,-1.0,0
49,-14.0,18,115.0,2,-1.0,0
32,1150.0,8,31.0,2,-1.0,0
35,-428.0,10,147.0,1,-1.0,0
37,341.0,13,287.0,3,182.0,3
38,121.0,9,80.0,2,-1.0,0
39,0.0,13,1006.0,2,-1.0,0
57,8403.0,20,11.0,11,-1.0,0
32,819.0,20,114.0,2,-1.0,0
51,297.0,15,415.0,4,375.0,1
34,2646.0,14,142.0,1,-1.0,0
25,129.0,12,176.0,3,-1.0,0
58,2348.0,9,226.0,1,-1.0,0
34,172.0,15,177.0,1,-1.0,0
34,133.0,15,401.0,2,187.0,5
43,511.0,30,67.0,7,-1.0,0
52,-519.0,9,442.0,8,-1.0,0
52,1161.0,13,271.0,1,-1.0,0
90,1.0,13,152.0,3,-1.0,0
36,5195.0,2,55.0,25,-1.0,0
34,-17.0,15,319.0,7,-1.0,0
53,3754.0,22,307.0,1,278.0,2
40,2158.0,10,277.0,1,-1.0,0
51,701.0,15,1051.0,3,-1.0,0
27,3342.0,30,761.0,2,330.0,4
57,486.0,5,180.0,2,-1.0,0
39,1435.0,17,383.0,1,296.0,19
41,25.0,26,117.0,2,-1.0,0
41,0.0,18,311.0,1,-1.0,0
56,589.0,29,535.0,2,-1.0,0
24,166.0,10,256.0,2,-1.0,0
51,1990.0,31,251.0,5,-1.0,0
30,517.0,11,141.0,2,-1.0,0
33,2.0,23,74.0,4,-1.0,0
33,1304.0,18,536.0,2,-1.0,0
23,870.0,29,296.0,1,176.0,4
33,596.0,18,77.0,1,127.0,3
43,140.0,18,192.0,7,-1.0,0
53,-165.0,9,89.0,1,-1.0,0
59,1729.0,30,119.0,1,-1.0,0
38,9.0,6,185.0,3,-1.0,0
48,2330.0,4,15.0,1,-1.0,0
43,733.0,21,126.0,1,88.0,4
25,483.0,3,189.0,1,-1.0,0
38,304.0,2,238.0,1,214.0,1
32,2976.0,5,783.0,1,175.0,5
59,1500.0,16,280.0,1,104.0,2
35,37.0,29,104.0,7,-1.0,0
40,446.0,16,1252.0,1,-1.0,0
58,5087.0,19,135.0,1,-1.0,0
57,2101.0,18,101.0,5,-1.0,0
54,2171.0,18,1034.0,1,-1.0,0
47,1095.0,18,171.0,1,110.0,2
66,2048.0,27,212.0,1,-1.0,0
52,3016.0,3,142.0,1,-1.0,0
39,1492.0,30,227.0,1,189.0,1
45,2067.0,13,393.0,2,462.0,1
40,60.0,15,460.0,3,352.0,6
33,0.0,8,345.0,2,-1.0,0
29,416.0,14,1118.0,2,-1.0,0
36,62.0,3,566.0,1,182.0,7
37,0.0,18,77.0,2,-1.0,0
39,-141.0,13,148.0,1,-1.0,0
47,643.0,20,18.0,6,-1.0,0
51,300.0,5,8.0,6,-1.0,0
35,8000.0,13,331.0,1,90.0,3
22,283.0,22,254.0,2,-1.0,0
37,197.0,16,175.0,1,200.0,1
57,1044.0,12,567.0,1,182.0,3
26,-930.0,14,786.0,1,-1.0,0
27,1075.0,2,529.0,2,184.0,1
76,2991.0,22,344.0,1,183.0,1
24,139.0,9,430.0,4,-1.0,0
35,3888.0,20,207.0,5,178.0,5
31,682.0,26,473.0,5,-1.0,0
31,243.0,23,305.0,2,842.0,1
60,5267.0,4,520.0,1,-1.0,0
60,362.0,29,816.0,6,-1.0,0
37,27.0,6,80.0,1,-1.0,0
84,639.0,18,353.0,3,-1.0,0
53,2398.0,2,317.0,1,180.0,2
63,2896.0,1,304.0,1,119.0,2
53,90.0,5,124.0,1,-1.0,0
46,0.0,27,763.0,5,-1.0,0
49,301.0,14,789.0,2,-1.0,0
62,272.0,11,146.0,1,286.0,2
30,302.0,23,302.0,1,-1.0,0
32,4665.0,21,860.0,2,-1.0,0
34,7541.0,20,541.0,1,-1.0,0
21,2265.0,17,92.0,2,-1.0,0
39,2990.0,30,127.0,4,-1.0,0
31,1097.0,20,485.0,3,-1.0,0
34,1406.0,20,63.0,2,85.0,1
61,5.0,6,562.0,2,94.0,3
28,69.0,30,532.0,2,-1.0,0
37,0.0,29,147.0,4,-1.0,0
48,2054.0,6,127.0,2,-1.0,0
25,58.0,24,139.0,5,-1.0,0
34,290.0,10,132.0,1,-1.0,0
47,2261.0,31,87.0,2,-1.0,0
32,6983.0,7,255.0,1,-1.0,0
26,2613.0,1,326.0,1,-1.0,0
61,243.0,20,194.0,1,-1.0,0
31,336.0,22,661.0,1,-1.0,0
34,0.0,3,261.0,1,470.0,2
32,2137.0,13,423.0,1,349.0,1
39,1132.0,3,216.0,1,-1.0,0
59,5397.0,23,671.0,3,-1.0,0
47,475.0,29,99.0,2,251.0,7
37,197.0,15,531.0,1,91.0,2
39,26.0,28,110.0,18,-1.0,0
25,97.0,27,709.0,1,-1.0,0
33,855.0,15,110.0,1,-1.0,0
35,3402.0,14,269.0,1,194.0,2
28,1827.0,19,211.0,2,-1.0,0
29,111.0,14,208.0,1,-1.0,0
73,739.0,11,210.0,1,-1.0,0
45,245.0,14,126.0,3,-1.0,0
30,1772.0,13,158.0,4,-1.0,0
43,10910.0,15,66.0,2,-1.0,0
29,-254.0,14,406.0,2,-1.0,0
38,1805.0,9,952.0,2,-1.0,0
53,1852.0,29,134.0,4,-1.0,0
72,2304.0,5,510.0,4,-1.0,0
39,70.0,31,13.0,11,-1.0,0
54,117.0,3,165.0,3,-1.0,0
31,652.0,1,281.0,3,-1.0,0
43,4945.0,3,219.0,3,185.0,2
37,466.0,11,92.0,2,-1.0,0
32,136.0,16,206.0,1,188.0,3
45,101.0,12,460.0,5,-1.0,0
39,265.0,27,93.0,1,555.0,2
33,1676.0,12,102.0,2,184.0,2
36,15485.0,14,461.0,1,-1.0,0
34,425.0,16,1389.0,7,-1.0,0
35,-276.0,13,850.0,1,-1.0,0
26,132.0,4,217.0,1,-1.0,0
25,760.0,27,223.0,3,89.0,2
42,445.0,5,67.0,1,-1.0,0
37,-399.0,3,21.0,3,-1.0,0
22,104.0,17,531.0,1,339.0,1
27,89.0,20,139.0,5,-1.0,0
45,242.0,30,587.0,1,-1.0,0
32,2976.0,14,88.0,5,-1.0,0
50,4855.0,5,720.0,2,-1.0,0
35,-84.0,9,19.0,11,-1.0,0
62,0.0,13,227.0,2,-1.0,0
41,5372.0,13,248.0,3,-1.0,0
40,5637.0,30,553.0,3,-1.0,0
32,0.0,23,271.0,6,-1.0,0
31,1570.0,8,213.0,4,184.0,5
60,116.0,11,329.0,2,181.0,8
58,670.0,12,1272.0,1,-1.0,0
30,12857.0,6,150.0,1,-1.0,0
32,486.0,29,1181.0,1,-1.0,0
40,6.0,16,464.0,1,-1.0,0
56,0.0,20,422.0,1,-1.0,0
49,47.0,5,234.0,2,-1.0,0
37,603.0,18,339.0,2,-1.0,0
39,1104.0,7,395.0,2,-1.0,0
67,2027.0,15,161.0,2,-1.0,0
50,341.0,20,670.0,4,340.0,2
42,5774.0,15,54.0,2,-1.0,0
33,982.0,4,735.0,17,-1.0,0
39,1795.0,8,922.0,7,-1.0,0
56,12.0,8,226.0,1,-1.0,0
29,8103.0,28,473.0,3,-1.0,0
35,68.0,6,1085.0,1,-1.0,0
26,985.0,6,267.0,2,-1.0,0
52,1498.0,30,1078.0,11,-1.0,0
36,154.0,26,556.0,7,-1.0,0
63,2352.0,4,475.0,7,-1.0,0
82,1381.0,28,86.0,3,93.0,1
56,0.0,3,996.0,1,-1.0,0
39,1493.0,9,912.0,3,-1.0,0
58,1227.0,8,400.0,2,95.0,1
46,273.0,10,583.0,6,53.0,6
43,6673.0,21,41.0,4,-1.0,0
34,1363.0,1,258.0,1,93.0,1
36,304.0,2,249.0,3,-1.0,0
42,803.0,7,171.0,2,-1.0,0
41,246.0,19,683.0,3,-1.0,0
23,377.0,28,7.0,1,-1.0,0
43,2081.0,22,554.0,3,-1.0,0
29,-27.0,13,270.0,1,-1.0,0
34,-401.0,6,378.0,1,-1.0,0
44,111.0,25,356.0,3,-1.0,0
43,-101.0,14,122.0,4,-1.0,0
27,3792.0,22,279.0,2,-1.0,0
59,-47.0,27,84.0,4,-1.0,0
29,1002.0,14,50.0,2,-1.0,0
35,80.0,4,434.0,2,94.0,1
32,337.0,15,51.0,3,368.0,1
36,437.0,14,722.0,2,344.0,1
31,203.0,29,442.0,3,-1.0,0
43,953.0,4,765.0,2,-1.0,0
37,277.0,8,338.0,2,-1.0,0
45,2048.0,18,310.0,1,804.0,1
32,90.0,13,116.0,2,-1.0,0
29,87.0,6,1330.0,3,-1.0,0
59,1.0,28,602.0,1,253.0,5
25,505.0,17,386.0,2,-1.0,0
43,361.0,8,87.0,2,-1.0,0
29,321.0,7,196.0,2,-1.0,0
23,0.0,7,217.0,1,99.0,7
34,869.0,6,1677.0,1,-1.0,0
30,3259.0,23,495.0,1,-1.0,0
57,854.0,6,480.0,1,40.0,5
41,4004.0,17,314.0,2,-1.0,0
45,561.0,29,340.0,7,-1.0,0
48,266.0,17,198.0,2,343.0,1
37,1795.0,5,511.0,1,-1.0,0
24,638.0,7,792.0,3,-1.0,0
31,-360.0,27,93.0,2,-1.0,0
34,1337.0,12,255.0,2,104.0,1
35,455.0,13,573.0,7,327.0,3
26,4613.0,28,663.0,3,196.0,2
59,1115.0,19,834.0,1,-1.0,0
48,1819.0,2,1440.0,1,458.0,1
43,-210.0,17,523.0,2,-1.0,0
47,2351.0,10,80.0,1,-1.0,0
28,3290.0,5,201.0,2,-1.0,0
46,2084.0,18,1081.0,2,-1.0,0
39,2630.0,12,651.0,5,-1.0,0
40,595.0,3,406.0,2,-1.0,0
39,968.0,22,199.0,6,-1.0,0
33,5.0,15,934.0,2,368.0,2
50,3654.0,29,215.0,2,78.0,2
27,379.0,7,269.0,2,-1.0,0
30,853.0,3,343.0,1,-1.0,0
62,3371.0,25,187.0,1,178.0,2
35,148.0,8,199.0,1,-1.0,0
42,1285.0,9,21.0,3,252.0,4
54,240.0,29,142.0,1,-1.0,0
32,-198.0,21,681.0,3,-1.0,0
35,4124.0,23,350.0,2,445.0,7
44,1807.0,8,229.0,1,313.0,1
28,160.0,11,158.0,1,-1.0,0
29,2196.0,5,215.0,1,-1.0,0
49,3608.0,13,231.0,1,-1.0,0
31,0.0,14,40.0,2,-1.0,0
28,390.0,29,845.0,1,232.0,4
55,3068.0,7,44.0,3,-1.0,0
64,588.0,8,409.0,1,-1.0,0
36,148.0,15,1357.0,4,374.0,2
38,384.0,6,1906.0,3,-1.0,0
33,0.0,5,399.0,2,358.0,5
32,344.0,21,21.0,7,141.0,9
18,608.0,12,267.0,1,-1.0,0
31,162.0,24,141.0,11,-1.0,0
26,111.0,9,537.0,1,-1.0,0
27,0.0,27,346.0,3,-1.0,0
61,3624.0,25,342.0,1,-1.0,0
34,592.0,7,67.0,3,-1.0,0
58,999.0,25,188.0,6,-1.0,0
30,2766.0,21,834.0,1,-1.0,0
33,935.0,9,385.0,2,92.0,8
35,1054.0,21,106.0,1,-1.0,0
32,530.0,29,131.0,1,127.0,3
51,2455.0,21,553.0,1,-1.0,0
53,104.0,5,701.0,1,-1.0,0
49,387.0,28,325.0,1,-1.0,0
68,2812.0,3,279.0,2,181.0,1
36,1237.0,20,310.0,2,-1.0,0
45,1410.0,11,71.0,2,-1.0,0
35,534.0,15,669.0,1,312.0,3
34,0.0,20,263.0,2,-1.0,0
28,0.0,26,1560.0,2,-1.0,0
34,549.0,6,1246.0,2,-1.0,0
60,0.0,19,83.0,2,-1.0,0
37,580.0,2,469.0,2,-1.0,0
60,1262.0,13,1015.0,1,-1.0,0
33,0.0,28,94.0,6,-1.0,0
37,31.0,18,15.0,9,-1.0,0
45,1441.0,18,93.0,1,113.0,2
42,376.0,8,15.0,1,-1.0,0
27,1134.0,21,825.0,1,183.0,4
41,28.0,16,51.0,1,-1.0,0
40,2129.0,30,452.0,1,-1.0,0
34,383.0,13,2231.0,1,-1.0,0
44,-234.0,15,71.0,3,347.0,1
46,580.0,13,36.0,1,-1.0,0
42,366.0,22,324.0,1,106.0,1
22,2281.0,8,221.0,1,-1.0,0
26,941.0,25,784.0,1,-1.0,0
31,-422.0,18,64.0,2,329.0,15
35,152.0,2,563.0,1,-1.0,0
46,1568.0,2,310.0,1,55.0,6
39,2319.0,21,48.0,1,137.0,1
26,101.0,5,810.0,1,268.0,1
48,156.0,4,291.0,1,-1.0,0
37,7620.0,23,367.0,1,176.0,6
32,1138.0,4,214.0,3,83.0,3
51,0.0,20,179.0,3,-1.0,0
38,0.0,30,437.0,1,-1.0,0
27,0.0,8,732.0,1,-1.0,0
36,981.0,16,1093.0,1,-1.0,0
50,797.0,6,354.0,1,-1.0,0
37,876.0,23,213.0,4,-1.0,0
38,57.0,9,21.0,1,-1.0,0
29,983.0,11,963.0,2,-1.0,0
31,2010.0,5,15.0,5,261.0,1
52,1625.0,8,459.0,2,-1.0,0
62,557.0,14,185.0,1,-1.0,0
30,236.0,16,197.0,1,-1.0,0
27,353.0,15,663.0,1,-1.0,0
58,37.0,28,236.0,2,-1.0,0
33,80.0,18,126.0,1,-1.0,0
43,774.0,25,101.0,1,421.0,1
30,853.0,29,279.0,1,148.0,1
75,3771.0,15,185.0,1,181.0,2
53,2509.0,22,231.0,2,-1.0,0
24,235.0,9,118.0,1,-1.0,0
45,854.0,8,730.0,1,-1.0,0
37,40.0,27,1033.0,4,-1.0,0
54,154.0,9,155.0,3,-1.0,0
46,10.0,18,64.0,6,-1.0,0
46,699.0,30,970.0,1,87.0,1
30,1535.0,18,67.0,4,-1.0,0
25,-242.0,18,600.0,4,332.0,4
33,1271.0,15,636.0,3,330.0,1
40,471.0,16,1156.0,1,345.0,2
46,507.0,1,1196.0,1,-1.0,0
71,383.0,27,388.0,3,-1.0,0
34,925.0,13,709.0,1,-1.0,0
41,1449.0,19,63.0,1,-1.0,0
55,39.0,17,20.0,1,-1.0,0
35,470.0,25,743.0,13,-1.0,0
33,71.0,26,335.0,3,102.0,2
22,33.0,12,369.0,1,-1.0,0
47,293.0,1,251.0,1,90.0,1
37,457.0,1,510.0,3,-1.0,0
39,2679.0,23,811.0,1,-1.0,0
61,10861.0,26,336.0,2,259.0,3
48,1.0,5,669.0,3,-1.0,0
30,-224.0,24,79.0,3,-1.0,0
33,-370.0,7,261.0,1,345.0,1
29,940.0,15,757.0,1,330.0,1
33,920.0,16,130.0,1,95.0,2
46,377.0,5,98.0,2,-1.0,0
37,681.0,5,187.0,1,8.0,1
51,1495.0,25,1946.0,4,-1.0,0
56,4266.0,17,490.0,4,-1.0,0
33,6174.0,28,19.0,14,-1.0,0
35,-32.0,9,63.0,4,182.0,5
61,211.0,31,443.0,2,186.0,3
28,5090.0,6,1297.0,3,-1.0,0
33,180.0,4,561.0,1,435.0,3
41,-117.0,6,117.0,6,-1.0,0
54,0.0,5,686.0,2,267.0,1
34,259.0,11,316.0,2,-1.0,0
80,668.0,8,250.0,1,371.0,1
26,-378.0,8,165.0,1,-1.0,0
43,30.0,30,379.0,17,-1.0,0
29,5.0,3,321.0,1,-1.0,0
36,321.0,15,160.0,2,-1.0,0
35,262.0,15,427.0,1,181.0,3
37,442.0,20,51.0,4,349.0,1
56,563.0,16,51.0,1,-1.0,0
37,443.0,29,1600.0,1,-1.0,0
37,375.0,9,223.0,2,-1.0,0
52,152.0,13,404.0,6,-1.0,0
31,-475.0,12,232.0,3,-1.0,0
61,313.0,3,42.0,1,-1.0,0
40,352.0,10,258.0,1,-1.0,0
