,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,no checking account,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,no checking account,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.08753395080566406,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,no checking account,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",no,N,no checking account,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",no,N,0.0879209041595459,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.47058823529411764,critical account/ other credits existing (not at this bank),car (new),0.269985,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,critical account/ other credits existing (not at this bank),car (new),5156.70739,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.08738112449645996,Y,Y,Y
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.91519078,all credits at this bank paid back duly,education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,66.23297304,all credits at this bank paid back duly,education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,N,0.13559389114379883,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.79458028,existing credits paid back duly till now,education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,no,Y,< 0 DM,58.03145904,existing credits paid back duly till now,education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,no,Y,0.1344590187072754,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,0 <= ... < 200 DM,0.07352941176470588,no credits taken/ all credits paid back duly,education,0.823674822,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,co-applicant,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,0 <= ... < 200 DM,9.0,no credits taken/ all credits paid back duly,education,15219.466215028,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,co-applicant,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.13412094116210938,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.80063401,all credits at this bank paid back duly,education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,co-applicant,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,58.44311268,all credits at this bank paid back duly,education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,co-applicant,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.15044307708740234,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.928937397,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,co-applicant,1.0,real estate,0.08919771,none,own,2,skilled employee / official,2,none,yes,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,17132.508253078002,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,co-applicant,4.0,real estate,23.99507176,none,own,2,skilled employee / official,2,none,yes,Y,0.18187189102172852,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,radio/television,0.614725316,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,23.999999999999996,existing credits paid back duly till now,radio/television,11422.017892984,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,0.13347816467285156,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,... < 100 DM,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,stores,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,... < 100 DM,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,stores,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,0.24236011505126953,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.870256146,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,23.999999999999996,existing credits paid back duly till now,car (new),16066.035197404,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.11861109733581543,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,repairs,0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,for free,1,skilled employee / official,2,none,yes,Y,0 <= ... < 200 DM,23.999999999999996,existing credits paid back duly till now,repairs,1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,for free,1,skilled employee / official,2,none,yes,Y,0.1337730884552002,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,all credits at this bank paid back duly,car (new),0.07015516672169032,unknown/ no savings account,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.1,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,for free,1,unskilled - resident,2,"yes, registered under the customers name ",yes,Y,< 0 DM,23.999999999999996,all credits at this bank paid back duly,car (new),1525.0,unknown/ no savings account,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,1.3,"if not A121/A122 : car or other, not in attribute 6",34.0,none,for free,1,unskilled - resident,2,"yes, registered under the customers name ",yes,Y,0.17956089973449707,Y,N,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,0 <= ... < 200 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,for free,2,skilled employee / official,1,none,yes,N,0 <= ... < 200 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,for free,2,skilled employee / official,1,none,yes,N,0.08784103393554688,Y,Y,Y
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.292208049,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,1,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,5560.589082526,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,1,skilled employee / official,1,none,yes,N,0.08823180198669434,Y,Y,Y
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.38319359,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,40.45884104,none,rent,2,skilled employee / official,1,none,yes,N,0.08796095848083496,Y,Y,Y
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,0.0,real estate,0.0892857142857143,none,rent,2,unskilled - resident,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,1.0,real estate,24.0,none,rent,2,unskilled - resident,1,none,yes,N,0.08799004554748535,Y,Y,Y
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.43523206,none,rent,2,skilled employee / official,1,none,no,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,43.37299536,none,rent,2,skilled employee / official,1,none,no,N,0.087860107421875,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,no checking account,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.0882720947265625,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,no checking account,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.0879368782043457,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,.. >= 7 years,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,no checking account,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,.. >= 7 years,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.0878911018371582,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.38235294117647056,critical account/ other credits existing (not at this bank),retraining,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,no checking account,30.0,critical account/ other credits existing (not at this bank),retraining,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.08774399757385254,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,no,N,no checking account,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,no,N,0.10374879837036133,Y,Y,Y
